ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
965	"FBgn0004363"	"porin"	chr2L	-	10849515	10850848	10850753	10850848	10848543	10848863	965	12,14,11	1135,1806,1216	66,69,91	1142,1305,1325	148	74	0.0	0.0	0.005,0.004,0.005	0.028,0.026,0.033	-0.024
1089	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20348650	20348354	20348385	20348941	20349206	1089	19,58,32	29,68,38	15,15,15	93,119,112	148	74	1.11022302463e-16	1.31450406116e-14	0.247,0.299,0.296	0.075,0.059,0.063	0.215
2146	"FBgn0004657"	"mys"	chrX	+	8061644	8062080	8061644	8061725	8063839	8064459	2146	45,52,42	58,109,65	24,41,44	210,281,255	148	74	1.11022302463e-16	1.31450406116e-14	0.28,0.193,0.244	0.054,0.068,0.079	0.172
488	"FBgn0003392"	"shi"	chrX	+	15892199	15892417	15892199	15892251	15892827	15893150	488	62,71,68	13,26,18	67,83,77	116,116,95	148	74	1.11022302463e-16	1.31450406116e-14	0.705,0.577,0.654	0.224,0.263,0.288	0.387
1556	"FBgn0025637"	"SkpA"	chrX	+	656113	656784	656113	656399	657098	657899	1556	33,62,43	114,150,107	94,97,97	76,69,80	148	74	5.55111512313e-16	6.16173778667e-14	0.126,0.171,0.167	0.382,0.413,0.377	-0.236
2330	"FBgn0027081"	"Aats-thr"	chr2L	+	12103750	12104056	12103750	12103834	12104491	12104552	2330	147,210,162	173,260,184	185,268,219	577,733,606	148	74	2.10942374679e-15	2.20372739665e-13	0.298,0.288,0.306	0.138,0.155,0.153	0.149
1239	"FBgn0013263"	"Trl"	chr3L	-	14757483	14757962	14757907	14757962	14756903	14757330	1239	81,97,64	3,8,4	116,175,163	55,59,64	148	74	1.16573417586e-14	1.15019105352e-12	0.931,0.858,0.889	0.513,0.597,0.56	0.336
1085	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20348650	20348354	20348421	20348941	20349206	1085	29,74,41	36,96,55	18,25,24	82,144,121	148	74	1.46438416948e-13	1.3003731425e-11	0.287,0.278,0.272	0.099,0.08,0.09	0.189
1240	"FBgn0013263"	"Trl"	chr3L	-	14757841	14757962	14757907	14757962	14756903	14757330	1240	103,156,81	3,8,4	218,279,223	55,59,64	139	74	1.45217171621e-13	1.3003731425e-11	0.948,0.912,0.915	0.678,0.716,0.65	0.244
2612	"FBgn0259978"	"vlc"	chr2R	+	5702111	5702293	5702111	5702187	5702866	5702947	2612	267,363,248	7,6,5	93,108,121	23,12,18	148	74	1.85962356625e-13	1.57271021603e-11	0.95,0.968,0.961	0.669,0.818,0.771	0.207
2646	"FBgn0027335"	"Rip11"	chrX	-	18637330	18637573	18637412	18637573	18636613	18636873	2646	200,190,149	508,540,450	97,118,117	620,775,682	148	74	5.46784839628e-13	4.41404488718e-11	0.164,0.15,0.142	0.073,0.071,0.079	0.078
1993	"FBgn0040309"	"Jafrac1"	chrX	+	13329823	13330030	13329823	13329964	13331121	13331994	1993	79,148,92	1682,2395,1766	212,336,343	2381,2648,2624	139	74	6.99107438606e-13	5.1865400863e-11	0.024,0.032,0.027	0.045,0.063,0.065	-0.03
482	"FBgn0003392"	"shi"	chrX	+	15892199	15892581	15892199	15892251	15892827	15893150	482	47,52,55	13,26,18	58,71,65	116,116,95	148	74	7.00883795446e-13	5.1865400863e-11	0.644,0.5,0.604	0.2,0.234,0.255	0.353
355	"FBgn0039904"	"Hcf"	chr4	+	359937	360284	359937	359980	360586	361006	355	50,62,54	1,3,0	66,100,91	14,37,29	148	74	1.16617826507e-12	8.28453039506e-11	0.962,0.912,1.0	0.702,0.575,0.611	0.329
489	"FBgn0003392"	"shi"	chrX	+	15892199	15892360	15892199	15892251	15892827	15893150	489	51,52,57	13,26,18	60,74,64	116,116,95	148	74	1.63347113613e-12	1.1157864376e-10	0.662,0.5,0.613	0.205,0.242,0.252	0.359
485	"FBgn0003392"	"shi"	chrX	+	15892199	15892569	15892199	15892251	15892827	15893150	485	51,53,57	13,26,18	60,72,71	116,116,95	148	74	1.70119474063e-12	1.11900809606e-10	0.662,0.505,0.613	0.205,0.237,0.272	0.355
546	"FBgn0039359"	"RpL27"	chr3R	-	25684958	25685051	25685017	25685051	25684006	25684516	546	68,96,64	2,18,12	52,88,73	37,69,75	132	74	6.20503648463e-12	3.93576599882e-10	0.95,0.749,0.749	0.441,0.417,0.353	0.412
356	"FBgn0039904"	"Hcf"	chr4	+	359937	360358	359937	359980	360586	361006	356	37,59,48	1,3,0	58,96,97	14,37,29	148	74	9.49862410948e-12	5.81708842015e-10	0.949,0.908,1.0	0.674,0.565,0.626	0.331
157	"FBgn0011764"	"Dsp1"	chrX	+	16333611	16334239	16333611	16333643	16334300	16334413	157	19,41,28	9,11,12	4,20,17	27,48,35	148	74	1.26194610317e-11	7.47072093077e-10	0.514,0.651,0.538	0.069,0.172,0.195	0.422
2475	"FBgn0034761"	"CG4250"	chr2R	+	22663691	22663913	22663691	22663874	22663988	22664121	2475	5,10,7	233,252,232	16,16,18	80,80,118	112	74	1.93859372999e-11	1.11062660144e-09	0.014,0.026,0.02	0.117,0.117,0.092	-0.089
443	"FBgn0020618"	"Rack1"	chr2L	-	7826533	7826981	7826769	7826981	7825628	7826336	443	398,498,410	6361,7473,6010	208,204,347	1451,1973,2648	148	74	2.22896145985e-11	1.23707361022e-09	0.03,0.032,0.033	0.067,0.049,0.061	-0.027
2573	"FBgn0261550"	"CG42668"	chr3R	+	20320214	20320874	20320214	20320451	20321475	20321636	2573	56,60,46	114,160,119	6,17,11	75,95,140	148	74	2.82256440443e-11	1.51905284311e-09	0.197,0.158,0.162	0.038,0.082,0.038	0.12
1621	"FBgn0041210"	"HDAC4"	chrX	-	13284891	13285632	13285202	13285632	13276434	13276547	1621	66,105,43	0,0,1	188,268,157	16,34,20	148	74	3.1019631308e-11	1.62031956479e-09	1.0,1.0,0.956	0.855,0.798,0.797	0.169
1930	"FBgn0004638"	"drk"	chr2R	-	13502690	13502841	13502788	13502841	13501812	13502091	1930	121,160,112	10,24,14	83,86,85	32,49,37	148	74	6.22241147497e-11	3.15742936558e-09	0.858,0.769,0.8	0.565,0.467,0.535	0.287
1756	"FBgn0032156"	"CG13124"	chr2L	-	9908307	9908633	9908424	9908633	9907607	9907783	1756	43,52,40	70,106,73	26,32,35	135,189,206	148	74	8.19428969123e-11	4.04251624767e-09	0.235,0.197,0.215	0.088,0.078,0.078	0.134
1267	"FBgn0039883"	"RhoGAP100F"	chr3R	+	31837773	31838027	31837773	31837904	31839879	31840003	1267	6,6,2	3,3,4	6,6,10	0,0,0	148	74	1.48093981522e-10	7.10851111306e-09	0.5,0.5,0.2	1.0,1.0,1.0	-0.6
1041	"FBgn0030838"	"CG5445"	chrX	+	17302469	17302786	17302469	17302507	17302838	17303390	1041	46,52,44	2,8,2	43,43,38	24,28,24	148	74	1.62870050779e-10	7.61203184693e-09	0.92,0.765,0.917	0.473,0.434,0.442	0.418
2336	"FBgn0027932"	"Akap200"	chr2L	+	8427614	8429462	8427614	8428067	8430280	8430977	2336	675,813,660	1014,1327,1002	1075,1470,1314	946,1188,1256	148	74	2.16119899754e-10	9.84176774264e-09	0.25,0.234,0.248	0.362,0.382,0.343	-0.118
2574	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20309666	20309343	20309630	20309903	20310638	2574	115,154,116	106,125,94	180,249,229	80,77,73	109	74	2.51687004571e-10	1.1174903003e-08	0.424,0.455,0.456	0.604,0.687,0.68	-0.212
2421	"FBgn0086768"	"Pcmt"	chr3R	-	5553225	5553675	5553270	5553675	5552822	5553045	2421	17,18,25	121,145,104	35,28,45	45,65,69	118	74	2.75762301882e-10	1.19452158084e-08	0.081,0.072,0.131	0.328,0.213,0.29	-0.182
1080	"FBgn0032938"	"CG8671"	chr2L	+	21262955	21263179	21262955	21263123	21263647	21263786	1080	28,41,34	51,78,73	52,77,53	25,33,39	129	74	3.6220282329e-10	1.53160050991e-08	0.24,0.232,0.211	0.544,0.572,0.438	-0.29
2060	"FBgn0052423"	"shep"	chr3L	-	5166934	5167059	5166967	5167059	5163833	5163975	2060	333,438,273	10,10,4	263,340,314	17,35,34	106	74	3.78914455368e-10	1.56500482031e-08	0.959,0.968,0.979	0.915,0.871,0.866	0.085
970	"FBgn0032006"	"Pvr"	chr2L	-	8239074	8239878	8239691	8239878	8230124	8230331	970	4,12,4	378,449,323	16,21,15	155,203,209	148	74	4.80592121654e-10	1.93984456377e-08	0.005,0.013,0.006	0.049,0.049,0.035	-0.036
606	"FBgn0039790"	"CG2246"	chr3R	-	30599918	30600323	30600263	30600323	30595389	30595626	606	10,11,9	6,8,5	0,0,1	8,5,7	148	74	5.68939784173e-10	2.24541568154e-08	0.455,0.407,0.474	0.0,0.0,0.067	0.423
2200	"FBgn0036816"	"Indy"	chr3L	-	18840275	18840516	18840372	18840516	18831946	18831984	2200	33,29,19	222,314,253	1,4,11	246,204,256	148	74	9.31373866919e-10	3.59591301663e-08	0.069,0.044,0.036	0.002,0.01,0.021	0.039
2608	"FBgn0259978"	"vlc"	chr2R	+	5702111	5702388	5702111	5702187	5702866	5702947	2608	111,196,136	7,6,5	64,71,87	23,12,18	148	74	1.48791079457e-09	5.62240334289e-08	0.888,0.942,0.932	0.582,0.747,0.707	0.242
2566	"FBgn0030151"	"CG1354"	chrX	+	9778867	9778933	9778867	9778913	9779051	9779242	2566	62,81,72	221,319,241	14,10,14	96,142,182	93	74	1.68920033516e-09	6.25004124009e-08	0.182,0.168,0.192	0.104,0.053,0.058	0.109
2092	"FBgn0042111"	"CG18766"	chr3R	-	27245016	27245249	27245189	27245249	27243822	27243944	2092	136,189,147	3,5,2	118,137,134	17,13,19	148	74	2.80527212571e-09	1.01676801944e-07	0.958,0.95,0.974	0.776,0.84,0.779	0.162
245	"FBgn0010280"	"Taf4"	chr3L	+	16116031	16116619	16116031	16116241	16117544	16118108	245	19,19,9	135,179,117	44,58,52	161,167,151	148	74	4.65307825603e-09	1.62036607504e-07	0.066,0.05,0.037	0.12,0.148,0.147	-0.087
2560	"FBgn0038947"	"Sar1"	chr3R	+	22356684	22356798	22356684	22356749	22357530	22357671	2560	10,37,32	59,110,82	23,19,31	203,290,298	122	74	4.60358762222e-09	1.62036607504e-07	0.093,0.169,0.191	0.064,0.038,0.059	0.097
270	"FBgn0052767"	"CG32767"	chrX	-	5082521	5083025	5082881	5083025	5081485	5082239	270	1,1,5	0,0,0	15,7,11	5,6,4	148	74	9.3732480666e-09	3.20132472428e-07	1.0,1.0,1.0	0.6,0.368,0.579	0.484
1553	"FBgn0025637"	"SkpA"	chrX	+	656355	656489	656355	656399	657098	657899	1553	469,628,451	114,150,107	542,650,658	76,69,80	148	74	2.50631095877e-08	8.39850615618e-07	0.673,0.677,0.678	0.781,0.825,0.804	-0.127
2467	"FBgn0031077"	"CG15618"	chrX	-	19865079	19865262	19865084	19865262	19864727	19865009	2467	10,7,6	29,44,38	0,0,0	24,28,25	78	74	3.86936108709e-08	1.27258986864e-06	0.247,0.131,0.13	0.0,0.0,0.0	0.169
2605	"FBgn0259978"	"vlc"	chr2R	+	5702111	5702216	5702111	5702187	5702866	5702947	2605	49,108,64	7,6,5	33,34,53	23,12,18	102	74	5.82561101581e-08	1.88114275711e-06	0.835,0.929,0.903	0.51,0.673,0.681	0.268
1408	"FBgn0033015"	"d4"	chr2R	+	5294796	5295063	5294796	5295057	5295115	5295965	1408	56,120,69	36,67,39	104,145,143	30,15,33	79	74	6.05627925587e-08	1.92070570686e-06	0.593,0.627,0.624	0.765,0.901,0.802	-0.208
257	"FBgn0033486"	"dmpd"	chr2R	+	10117693	10117899	10117693	10117868	10118031	10118542	257	3,6,11	49,66,71	24,23,27	31,77,48	104	74	7.85468611264e-08	2.44735483089e-06	0.042,0.061,0.099	0.355,0.175,0.286	-0.205
201	"FBgn0004907"	"14-3-3zeta"	chr2R	+	10099676	10099850	10099676	10099738	10104255	10104409	201	1278,1929,1532	133,203,154	858,1100,1108	176,198,175	148	74	1.43563606003e-07	4.3960166252e-06	0.828,0.826,0.833	0.709,0.735,0.76	0.094
1949	"FBgn0259214"	"PMCA"	chr4	-	358549	358657	358631	358657	355309	355481	1949	165,226,168	5,11,3	211,285,262	20,36,32	148	74	1.94929916542e-07	5.8677208776e-06	0.943,0.911,0.966	0.841,0.798,0.804	0.126
2334	"FBgn0011672"	"Mvl"	chr3R	-	21060281	21060653	21060584	21060653	21058260	21058468	2334	148,179,148	7,16,9	115,194,146	30,49,21	148	74	2.29681112685e-07	6.79856093548e-06	0.914,0.848,0.892	0.657,0.664,0.777	0.185
158	"FBgn0011764"	"Dsp1"	chrX	+	16333611	16333763	16333611	16333643	16334300	16334413	158	5,16,13	9,11,12	1,7,8	27,48,35	148	74	2.37037860229e-07	6.90129901257e-06	0.217,0.421,0.351	0.018,0.068,0.103	0.267
977	"FBgn0002579"	"RpL36"	chrX	-	629290	629416	629347	629416	628750	628878	977	462,683,469	38,87,70	410,591,592	84,153,131	130	74	2.86386923287e-07	8.203599609e-06	0.874,0.817,0.792	0.735,0.687,0.72	0.114
976	"FBgn0002579"	"RpL36"	chrX	-	629327	629416	629347	629416	628750	628878	976	443,602,440	38,87,70	382,554,548	84,153,131	93	74	3.16850848447e-07	8.93217629908e-06	0.903,0.846,0.833	0.783,0.742,0.769	0.096
130	"FBgn0032516"	"CG9293"	chr2L	-	13386487	13386690	13386529	13386690	13386098	13386257	130	21,20,15	74,130,84	62,49,47	81,104,111	115	74	3.93783391561e-07	1.09274891158e-05	0.154,0.09,0.103	0.33,0.233,0.214	-0.143
1906	"FBgn0052850"	"CG32850"	chr4	+	314922	315179	314922	314957	316392	316509	1906	37,36,30	10,7,13	22,19,18	23,31,22	148	74	4.67657338965e-07	1.26729172295e-05	0.649,0.72,0.536	0.324,0.235,0.29	0.352
1999	"FBgn0033224"	"Nop17l"	chr2R	-	7805100	7805566	7805421	7805566	7803511	7804938	1999	9,7,7	14,19,25	0,2,1	16,28,28	148	74	4.70953005149e-07	1.26729172295e-05	0.243,0.156,0.123	0.0,0.034,0.018	0.157
2585	"FBgn0034180"	"Ehbp1"	chr2R	-	17009500	17010173	17010052	17010173	17008845	17008942	2585	53,66,43	146,168,144	11,23,26	147,123,140	148	74	5.68188206596e-07	1.50612276853e-05	0.154,0.164,0.13	0.036,0.086,0.085	0.08
501	"FBgn0035106"	"rno"	chr3L	-	199626	199762	199678	199762	198761	199087	501	12,12,9	6,11,11	2,1,1	16,10,7	125	74	5.93980368668e-07	1.55133696287e-05	0.542,0.392,0.326	0.069,0.056,0.078	0.352
867	"FBgn0033717"	"CG8839"	chr2R	-	12344459	12344617	12344520	12344617	12341487	12341782	867	37,35,28	29,59,62	19,16,23	86,100,118	134	74	6.36633003759e-07	1.63863799228e-05	0.413,0.247,0.2	0.109,0.081,0.097	0.191
94	"FBgn0053129"	"CG33129"	chr2L	-	10968104	10968166	10968133	10968166	10966501	10966621	94	27,36,31	151,290,233	9,40,19	240,465,496	102	74	7.28416818085e-07	1.84809752703e-05	0.115,0.083,0.088	0.026,0.059,0.027	0.058
676	"FBgn0000308"	"chic"	chr2L	-	5980846	5981018	5980950	5981018	5979411	5979704	676	33,83,60	280,582,370	54,69,50	693,902,837	148	74	9.70817727874e-07	2.4284116686e-05	0.056,0.067,0.075	0.037,0.037,0.029	0.032
360	"FBgn0000565"	"Eip71CD"	chr3L	+	15512171	15512365	15512171	15512353	15512475	15512736	360	116,113,104	61,76,49	55,39,67	12,8,12	85	74	1.22348006104e-06	3.0179174839e-05	0.623,0.564,0.649	0.8,0.809,0.829	-0.201
1303	"FBgn0032078"	"C1GalTA"	chr2L	-	8950769	8951216	8950977	8951216	8945357	8945534	1303	90,138,92	372,392,290	121,167,154	246,309,265	148	74	1.28579743208e-06	3.12818662928e-05	0.108,0.15,0.137	0.197,0.213,0.225	-0.08
1552	"FBgn0011656"	"Mef2"	chr2R	-	9919428	9919747	9919446	9919747	9918963	9919062	1552	43,49,53	8,7,3	26,21,37	0,0,0	91	74	1.50120540388e-06	3.60289296931e-05	0.814,0.851,0.935	1.0,1.0,1.0	-0.133
500	"FBgn0035106"	"rno"	chr3L	-	199462	199762	199678	199762	198761	199087	500	13,18,14	6,11,11	2,1,4	16,10,7	148	74	1.56609397606e-06	3.70851053531e-05	0.52,0.45,0.389	0.059,0.048,0.222	0.343
2012	"FBgn0036534"	"DCP2"	chr3L	-	15825470	15826423	15826285	15826423	15823246	15823989	2012	101,126,79	11,17,9	254,300,205	6,12,6	148	74	1.63767812078e-06	3.82699518751e-05	0.821,0.787,0.814	0.955,0.926,0.945	-0.135
111	"FBgn0032901"	"sky"	chr2L	-	20918638	20918931	20918798	20918931	20916904	20917120	111	15,25,19	9,16,14	15,18,18	29,45,50	148	74	1.70780751718e-06	3.93904694872e-05	0.455,0.439,0.404	0.205,0.167,0.153	0.258
1237	"FBgn0013263"	"Trl"	chr3L	-	14757662	14757962	14757907	14757962	14756903	14757330	1237	29,46,19	3,8,4	76,110,113	55,59,64	148	74	1.94252339647e-06	4.400562078e-05	0.829,0.742,0.704	0.409,0.482,0.469	0.305
793	"FBgn0027930"	"MP1"	chr3R	+	4308263	4308454	4308263	4308427	4308619	4308833	793	64,86,81	162,211,179	21,29,23	109,132,138	100	74	1.95745723064e-06	4.400562078e-05	0.226,0.232,0.251	0.125,0.14,0.11	0.111
1963	"FBgn0031043"	"NAA20"	chrX	-	19621767	19622264	19621776	19622264	19621450	19621650	1963	9,7,8	114,162,132	10,21,9	49,68,62	82	74	3.02177369305e-06	6.70833759857e-05	0.067,0.038,0.052	0.156,0.218,0.116	-0.111
2466	"FBgn0260936"	"scny"	chr3L	+	5774413	5775013	5774413	5774846	5775188	5775845	2466	61,82,46	7,11,5	33,37,45	17,24,14	148	74	3.35544841057e-06	7.35713132984e-05	0.813,0.788,0.821	0.493,0.435,0.616	0.293
1432	"FBgn0015279"	"Pi3K92E"	chr3R	-	20634126	20634732	20634545	20634732	20631777	20633713	1432	13,14,15	56,87,42	6,6,6	86,103,111	148	74	3.45662298451e-06	7.48653953718e-05	0.104,0.074,0.152	0.034,0.028,0.026	0.081
1178	"FBgn0035850"	"Atg18a"	chr3L	+	8186994	8187218	8186994	8187193	8187478	8187576	1178	8,11,8	35,39,41	37,51,29	31,70,49	98	74	3.85255715463e-06	8.04957824309e-05	0.147,0.176,0.128	0.474,0.355,0.309	-0.229
1555	"FBgn0025637"	"SkpA"	chrX	+	656355	656604	656355	656399	657098	657899	1555	119,179,120	114,150,107	136,170,167	76,69,80	148	74	3.765058323e-06	8.04957824309e-05	0.343,0.374,0.359	0.472,0.552,0.511	-0.153
1715	"FBgn0262976"	"lawc"	chrX	-	8408864	8410098	8409662	8410098	8408518	8408778	1715	8,6,17	23,28,33	3,3,2	41,44,34	148	74	3.82873032756e-06	8.04957824309e-05	0.148,0.097,0.205	0.035,0.033,0.029	0.118
1088	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20348650	20348354	20348408	20348941	20349206	1088	24,67,34	6,15,10	16,18,21	17,16,16	148	74	5.00292774808e-06	0.000103210942915	0.667,0.691,0.63	0.32,0.36,0.396	0.304
1716	"FBgn0262976"	"lawc"	chrX	-	8408864	8410098	8409402	8410098	8408518	8408778	1716	0,0,1	1,2,0	3,5,2	0,2,0	148	74	5.10884552407e-06	0.000103210942915	0.0,0.0,1.0	1.0,0.556,1.0	-0.519
1717	"FBgn0262976"	"lawc"	chrX	-	8409402	8410098	8409662	8410098	8408518	8408778	1717	9,8,17	23,28,33	3,5,2	41,44,34	148	74	5.11405573e-06	0.000103210942915	0.164,0.125,0.205	0.035,0.054,0.029	0.125
2001	"FBgn0039714"	"Zip99C"	chr3R	-	29868532	29868895	29868643	29868895	29865056	29865399	2001	849,1118,973	48,46,70	465,662,642	42,73,70	148	74	6.95117002847e-06	0.000138472327017	0.898,0.924,0.874	0.847,0.819,0.821	0.07
2511	"FBgn0052803"	"CG32803"	chrX	-	1901712	1901911	1901799	1901911	1901436	1901614	2511	36,48,39	284,377,288	40,57,38	150,161,197	148	74	7.01717873397e-06	0.000138472327017	0.06,0.06,0.063	0.118,0.15,0.088	-0.058
1033	"FBgn0035533"	"Cip4"	chr3L	-	4324861	4324996	4324921	4324996	4324283	4324447	1033	92,116,82	25,44,32	73,118,95	10,9,17	133	74	9.00693079353e-06	0.000173809812798	0.672,0.595,0.588	0.802,0.879,0.757	-0.194
1042	"FBgn0030838"	"CG5445"	chrX	+	17302469	17302583	17302469	17302507	17302838	17303390	1042	8,15,12	2,8,2	12,14,10	24,28,24	148	74	8.93695918114e-06	0.000173809812798	0.667,0.484,0.75	0.2,0.2,0.172	0.443
513	"FBgn0038738"	"CG4572"	chr3R	-	19864275	19864393	19864324	19864393	19862516	19864191	513	11,12,19	69,73,64	14,44,32	35,60,62	122	74	9.10152735933e-06	0.000173809812798	0.088,0.091,0.153	0.195,0.308,0.238	-0.136
1293	"FBgn0019947"	"Psn"	chr3L	+	20434086	20434302	20434086	20434245	20434547	20434712	1293	591,767,647	66,85,80	250,314,373	14,20,18	130	74	9.90858189542e-06	0.000187208951556	0.836,0.837,0.822	0.91,0.899,0.922	-0.079
2216	"FBgn0261822"	"Bsg"	chr2L	+	8083419	8083636	8083419	8083521	8089184	8089736	2216	39,45,44	39,65,48	99,119,71	30,62,43	148	74	1.04067298318e-05	0.000194551075592	0.333,0.257,0.314	0.623,0.49,0.452	-0.22
1616	"FBgn0033212"	"CG1399"	chr2R	-	7686686	7686836	7686707	7686836	7686543	7686627	1616	26,18,7	185,242,165	1,4,4	118,125,147	94	74	1.07294033688e-05	0.000198493962323	0.1,0.055,0.032	0.007,0.025,0.021	0.045
1185	"FBgn0000578"	"ena"	chr2R	+	19155220	19156367	19155220	19155914	19158733	19159055	1185	5,5,5	22,33,35	1,0,2	73,85,63	148	74	1.10080889729e-05	0.000201550165112	0.102,0.07,0.067	0.007,0.0,0.016	0.072
1292	"FBgn0019947"	"Psn"	chr3L	+	20434086	20434344	20434086	20434245	20434547	20434712	1292	331,438,370	66,85,80	129,191,221	14,20,18	148	74	1.12982007342e-05	0.000204751066367	0.715,0.72,0.698	0.822,0.827,0.86	-0.125
1991	"FBgn0038318"	"CG6236"	chr3R	-	15328127	15328269	15328154	15328269	15327926	15328062	1991	75,94,82	88,148,83	78,79,67	171,202,170	100	74	1.15618265788e-05	0.000207412161656	0.387,0.32,0.422	0.252,0.224,0.226	0.142
1046	"FBgn0016983"	"smid"	chr3L	+	7381848	7382154	7381848	7382011	7382210	7382334	1046	13,16,16	93,101,86	7,9,10	170,171,167	148	74	1.38780260182e-05	0.000246473742083	0.065,0.073,0.085	0.02,0.026,0.029	0.049
1713	"FBgn0051992"	"gw"	chr4	-	659559	659983	659877	659983	657901	658508	1713	39,44,42	1,1,3	25,56,34	7,17,4	148	74	1.51751857351e-05	0.000266842869956	0.951,0.957,0.875	0.641,0.622,0.81	0.237
2232	"FBgn0000382"	"csw"	chrX	+	2094233	2094940	2094233	2094418	2095009	2095197	2232	4,18,3	38,44,44	0,2,2	58,40,27	148	74	1.56844020971e-05	0.000273093118867	0.05,0.17,0.033	0.0,0.024,0.036	0.064
1034	"FBgn0035533"	"Cip4"	chr3L	-	4324861	4324996	4324921	4324996	4324283	4324450	1034	85,117,91	19,20,6	83,123,110	3,3,6	133	74	1.78847835616e-05	0.000308382287431	0.713,0.765,0.894	0.939,0.958,0.911	-0.145
195	"FBgn0050104"	"NT5E-2"	chr2R	+	17485001	17485131	17485001	17485029	17490936	17491163	195	7,18,14	1,0,0	14,5,7	1,6,2	148	74	1.81297501772e-05	0.00030960034918	0.778,1.0,1.0	0.875,0.294,0.636	0.324
1644	"FBgn0262527"	"nsl1"	chr3R	+	15798086	15798477	15798086	15798467	15798723	15799036	1644	14,13,10	0,1,0	4,10,6	0,4,6	83	74	2.34636958227e-05	0.000396871655058	1.0,0.921,1.0	1.0,0.69,0.471	0.253
1731	"FBgn0015218"	"eIF-4E"	chr3L	-	9402098	9402225	9402170	9402225	9401039	9401367	1731	7,23,20	0,0,1	15,26,15	4,2,4	145	74	2.43496804443e-05	0.000404159181954	1.0,1.0,0.911	0.657,0.869,0.657	0.243
2342	"FBgn0027588"	"CG14476"	chrX	-	21605077	21605264	21605173	21605264	21604462	21604592	2342	27,40,41	169,207,129	10,29,16	159,198,206	148	74	2.41964635225e-05	0.000404159181954	0.074,0.088,0.137	0.03,0.068,0.037	0.055
