target_id	length	eff_length	est_counts	tpm
FBtr0303755	710	531.28	0	0
FBtr0303757	5340	5246.59	0	0
FBtr0303756	4522	4348.5	378.681	3.83143
FBtr0303751	3009	2893.07	174.031	2.64664
FBtr0303750	11586	11477.7	47.9889	0.183956
FBtr0088736	432	244.734	3	0.539329
FBtr0303759	3841	3560.31	487.537	6.02488
FBtr0303758	1942	1726.98	79.1622	2.01678
FBtr0345678	4114	3827.95	21.3628	0.245538
FBtr0309588	112	15.574	0	0
FBtr0309583	103	15.0364	0	0
FBtr0309580	134	18.9696	0	0
FBtr0309586	111	15.4821	2	5.68366
FBtr0110942	2184	2009.79	153.809	3.36712
FBtr0110941	5141	4834.82	2488.73	22.6477
FBtr0110947	892	725.896	1.61049e-07	9.76137e-09
FBtr0110944	706	531.97	21	1.73684
FBtr0081259	2062	1893.65	597	13.8708
FBtr0081258	1366	1224.96	1761	63.2505
FBtr0081253	2305	2091.87	0	0
FBtr0081252	703	510.525	2	0.172362
FBtr0081251	1316	1155.35	3	0.114244
FBtr0081250	657	481.755	2	0.182655
FBtr0081257	1146	963.871	0	0
FBtr0082052	4958	4741.96	313.01	2.9042
FBtr0081254	4694	4401.47	8390.58	83.8729
FBtr0082053	2836	2593.69	18.3156	0.310692
FBtr0345674	4482	4309.56	279.659	2.85511
FBtr0082055	1684	1536.38	26.9935	0.773016
FBtr0074549	920	741.246	0	0
FBtr0082056	2113	1940.23	124.007	2.81203
FBtr0080588	2343	2207.5	1	0.0199309
FBtr0074540	843	650.619	342	23.1274
FBtr0074546	2397	2218.25	0	0
FBtr0074545	5686	5507.25	0	0
FBtr0334600	908	729.246	0	0
FBtr0333173	2668	2489.25	0	0
FBtr0334609	6583	6404.25	0	0
FBtr0086860	1402	1193.77	10	0.368558
FBtr0305494	2809	2679.58	37.1979	0.610772
FBtr0305495	1465	1301.79	4299.68	145.319
FBtr0305497	2042	1826.9	317.987	7.65812
FBtr0305490	3539	3360.25	0	0
FBtr0305491	3549	3370.25	0	0
FBtr0072952	5184	5056.14	1924.08	16.743
FBtr0305498	2839	2621.62	36.7273	0.616377
FBtr0305499	6954	6497.62	207.584	1.40562
FBtr0112516	1168	1005.01	597.489	26.157
FBtr0112514	907	698.594	14	0.881721
FBtr0079629	5311	5060.23	107.355	0.933429
FBtr0112512	1484	1295.22	64	2.17402
FBtr0112511	2239	2131.46	53.5542	1.10546
FBtr0112510	1761	1494.82	14.2748	0.420155
FBtr0112519	686	507.831	0	0
FBtr0305148	1226	1047.25	0	0
FBtr0305149	3468	3340.64	259.862	3.42247
FBtr0305147	3283	3113.1	259.426	3.66646
FBtr0305145	26263	26393.3	445.141	0.742048
FBtr0305142	48068	47834.5	8.04517e-06	7.39983e-09
FBtr0305141	47440	47261.2	0	0
FBtr0309872	2605	2442.54	193.359	3.48297
FBtr0309873	2158	1963.97	53.2176	1.1922
FBtr0309871	1493	1287.45	81.5089	2.78549
FBtr0309874	2794	2615.25	0	0
FBtr0309875	1689	1492.61	0	0
FBtr0085961	614	421.282	67898.6	7091.12
FBtr0309878	717	538.28	0	0
FBtr0309879	3569	3390.25	0	0
FBtr0085964	2636	2374.17	2601.1	48.2028
FBtr0085966	1802	1623.25	0	0
FBtr0300516	3808	3611.89	734.345	8.94527
FBtr0300514	3961	3775.28	382.443	4.45702
FBtr0300515	3853	3653.95	779.603	9.38725
FBtr0300512	3710	3472.32	268.977	3.40818
FBtr0300513	3785	3595.2	510.007	6.24139
FBtr0300510	4228	4210.56	13.7752	0.143941
FBtr0300511	4132	3950.44	732.16	8.15432
FBtr0089636	2457	2396.59	508.417	9.33369
FBtr0089631	1839	1685.3	88.0228	2.29798
FBtr0089630	1991	1812.25	0	0
FBtr0089633	1759	1605.73	207.949	5.69788
FBtr0300519	4454	4254	750.87	7.76594
FBtr0301645	2732	2553.25	0	0
FBtr0301644	1930	1779.12	143.81	3.55641
FBtr0301647	2611	2426.72	5.96793	0.108201
FBtr0083490	1134	950.63	3061.42	141.69
FBtr0301640	1148	969.246	0	0
FBtr0301643	2159	1996.45	334.629	7.37452
FBtr0083498	914	735.246	0	0
FBtr0301649	1878	1699.25	0	0
FBtr0301648	1225	1106.62	257.911	10.2541
FBtr0079883	4136	3817.33	158.719	1.82935
FBtr0079885	2323	2159.51	740.961	15.0962
FBtr0079884	1602	1447.51	360.177	10.9477
FBtr0079887	2224	2061.77	870.486	18.5758
FBtr0079886	2250	2083.72	144.139	3.04348
FBtr0079889	2872	2635.17	2523.22	42.1283
FBtr0079888	791	621.483	2312.21	163.691
FBtr0091914	595	426.753	0	0
FBtr0091916	498	319.582	0	0
FBtr0091911	412	224.154	0	0
FBtr0091910	595	426.57	0.100276	0.0103427
FBtr0091913	413	224.069	126.041	24.749
FBtr0091912	595	426.57	0.100276	0.0103427
FBtr0100187	2024	1845.25	0	0
FBtr0100186	3834	3655.25	0	0
FBtr0100185	4288	4109.25	0	0
FBtr0100184	4749	4697.59	0	0
FBtr0100183	1753	1588.49	19488.9	539.799
FBtr0100182	974	767.167	5416.6	310.645
FBtr0100188	1161	982.246	0	0
FBtr0076530	618	439.149	157	15.7295
FBtr0084618	750	571.28	0	0
FBtr0084619	3826	3783.31	0.581033	0.00675705
FBtr0084611	1152	973.246	0	0
FBtr0084613	946	767.246	0	0
FBtr0084614	1047	868.246	0	0
FBtr0084617	1139	960.246	0	0
FBtr0345502	765	616.879	5.05011	0.360188
FBtr0345503	692	505.73	0	0
FBtr0345500	2242	2091.54	23.4774	0.493868
FBtr0082721	707	542.428	795.48	64.523
FBtr0082726	2913	2812.55	29.9606	0.468681
FBtr0345507	6975	6768.96	397.207	2.5818
FBtr0345504	1177	1014.03	3604.15	156.379
FBtr0345505	1864	1642.62	1670.59	44.7465
FBtr0345508	1474	1314.11	9.42265	0.315478
FBtr0345509	2972	2793.25	0	0
FBtr0100459	1649	1450.46	0	0
FBtr0100451	725	555.008	0	0
FBtr0100453	942	774.982	8.91648	0.506209
FBtr0100452	829	645.575	354.055	24.1297
FBtr0100455	2462	2283.25	0	0
FBtr0100454	3868	3689.25	0	0
FBtr0100457	3616	3349.93	1063.27	13.9648
FBtr0100456	1515	1305.01	1.43547	0.048396
FBtr0075155	1519	1278.26	14.234	0.489929
FBtr0346086	1082	919.43	2	0.0957059
FBtr0346087	16734	16568.9	81	0.215089
FBtr0346085	825	616.29	37.3118	2.66372
FBtr0346082	3668	3556.53	799.075	9.88528
FBtr0346083	1532	1383.19	0	0
FBtr0346088	3339	3265.66	0	0
FBtr0346089	1349	1150.36	3351.89	128.199
FBtr0331336	8450	8068.7	0	0
FBtr0331337	3548	3369.25	0	0
FBtr0331334	2004	1890.89	0	0
FBtr0331335	3593	3414.25	0	0
FBtr0331332	2404	2343.59	0	0
FBtr0331333	2041	1913.47	0	0
FBtr0331330	4723	4435.05	881.049	8.74035
FBtr0331331	3555	3263.77	1	0.0134806
FBtr0070639	896	718.292	1952.18	119.576
FBtr0070638	1450	1311.58	518	17.3765
FBtr0331338	3548	3369.25	0	0
FBtr0331339	4766	4582.4	5.3384	0.0512561
FBtr0330065	1189	1004.36	480.91	21.0669
FBtr0330064	1506	1307.86	63.882	2.14904
FBtr0330067	6417	6246.48	9.49605	0.066886
FBtr0330066	6206	6019.85	0	0
FBtr0330061	1554	1353.53	562.165	18.2736
FBtr0330060	882	691.932	718.57	45.6912
FBtr0330063	1491	1289.03	447.713	15.2815
FBtr0330062	1542	1347.81	349.803	11.4189
FBtr0079711	2741	2499.53	185.808	3.27063
FBtr0079710	2774	2571.04	140.032	2.39633
FBtr0079713	361	192.128	5	1.145
FBtr0079712	1688	1517.86	10.3866	0.301071
FBtr0079715	792	596.188	3	0.221394
FBtr0330068	3575	3438.34	535.489	6.8522
FBtr0079716	767	568.327	1	0.0774157
FBtr0307179	1822	1643.25	0	0
FBtr0307178	1473	1341.69	1168.63	38.3223
FBtr0307175	1573	1302.74	149.662	5.05452
FBtr0307174	1972	1777.76	106.924	2.64623
FBtr0307177	1371	1243.45	85.2423	3.01617
FBtr0307176	1344	1217	534.091	19.3087
FBtr0307171	2350	2171.25	0	0
FBtr0307170	1859	1675.85	464.748	12.2014
FBtr0307173	10506	10165.5	489.078	2.11679
FBtr0307172	1145	915.647	1382.64	66.4366
FBtr0343108	2418	2161.62	29.6171	0.602824
FBtr0343109	1870	1652.63	22.513	0.599357
FBtr0343105	6080	5762.47	0	0
FBtr0343100	2573	2414.63	1174.5	21.4009
FBtr0343101	702	512.547	397	34.0788
FBtr0333177	7849	7530.03	107.812	0.629937
FBtr0289989	2428	2222.03	0	0
FBtr0289988	3908	3752.01	2.31426	0.0271379
FBtr0289985	4589	4318.99	204	2.07815
FBtr0289986	1804	1620.17	20.3604	0.552907
FBtr0289981	4846	4571.67	1138.46	10.9565
FBtr0289983	1656	1477.25	0	0
FBtr0289982	13807	13507.2	3	0.00977197
FBtr0076772	5047	4864.02	455.124	4.11682
FBtr0076773	3311	3072.87	15.5883	0.223194
FBtr0076770	1340	1181.62	811.803	30.2274
FBtr0076771	3673	3500.87	947.073	11.9024
FBtr0076776	5065	5000.28	588.463	5.17788
FBtr0076777	5107	5048.37	516.78	4.50383
FBtr0076774	4685	4436.02	20.7385	0.205689
FBtr0076775	2828	2685.61	876.663	14.362
FBtr0340453	3536	3355.05	59.8442	0.784785
FBtr0340452	3109	2936.81	278.742	4.17594
FBtr0340451	3154	2993	45.6341	0.670826
FBtr0340450	4417	4146.74	6366.75	67.552
FBtr0340457	2191	1973.83	517.582	11.5371
FBtr0340456	4228	4028.79	806.211	8.80443
FBtr0340455	5041	4828.42	65.5855	0.597627
FBtr0340454	4330	4126.55	105.964	1.12979
FBtr0071276	2236	2127.68	0	0
FBtr0071277	2282	2179.55	273.274	5.51643
FBtr0340459	2707	2529.96	76.0327	1.32225
FBtr0071275	2295	2184.18	1855.93	37.3852
FBtr0071272	2027	1888.15	205.194	4.7814
FBtr0071273	2283	2177.81	426.637	8.61919
FBtr0071270	2462	2355.06	0.6154	0.011497
FBtr0071271	2353	2235.38	65.4978	1.28915
FBtr0333174	1529	1350.25	0	0
FBtr0337048	3074	2895.25	0	0
FBtr0337049	5525	5347.64	1.70956e-07	1.40654e-09
FBtr0337046	1876	1677.56	101.475	2.66139
FBtr0337047	1471	1292.25	0	0
FBtr0337044	1716	1539.27	1503	42.9608
FBtr0337045	3080	2878.52	4.89145	0.0747647
FBtr0337042	1855	1676.25	0	0
FBtr0337043	3789	3518.85	512.49	6.40785
FBtr0337040	881	702.246	0	0
FBtr0337041	357	181.817	769.96	186.32
FBtr0343812	2787	2515.36	29.4925	0.515868
FBtr0343810	1469	1249.31	0	0
FBtr0343817	6913	6754.65	8.18087	0.0532874
FBtr0343814	4402	4257.13	4212.58	43.537
FBtr0343819	425	247.389	0	0
FBtr0300259	4030	3837.96	0.333333	0.00382126
FBtr0300255	2521	2379.74	54.6887	1.0111
FBtr0300254	2317	2186.26	86.6004	1.74279
FBtr0300257	713	560.642	36.3813	2.85509
FBtr0300256	4596	4417.86	1420.67	14.1484
FBtr0075310	810	626.081	205.218	14.4216
FBtr0075313	3691	3551.74	1392.38	17.2482
FBtr0070140	3208	3031.28	559.171	8.11607
FBtr0331228	2075	1921.75	0	0
FBtr0075314	465	288.877	460	70.0604
FBtr0070145	1802	1612.99	16	0.436432
FBtr0075319	460	281.94	0	0
FBtr0075318	8461	8324.29	463.7	2.45085
FBtr0331226	4546	4414.37	0	0
FBtr0073658	2509	2400.4	1220	22.3617
FBtr0070148	1100	979.568	41243	1852.44
FBtr0073652	2304	2109.73	6	0.125127
FBtr0073653	818	639.28	0	0
FBtr0073650	1326	1135.81	24	0.929676
FBtr0073651	2625	2446.25	0	0
FBtr0073656	1544	1365.25	0	0
FBtr0073657	1526	1323.9	661.041	21.9686
FBtr0073655	2123	1906.12	104	2.40055
FBtr0333745	6913	6763.36	0	0
FBtr0333744	5823	5560.13	59.3122	0.469339
FBtr0333746	673	470.456	0	0
FBtr0333740	1252	1073.25	0	0
FBtr0333743	9304	9189.76	23.1812	0.110984
FBtr0333742	6550	6437.76	1469.2	10.041
FBtr0333749	3757	3570.62	12.6879	0.156342
FBtr0333748	2395	2168.46	1572.25	31.9005
FBtr0336715	6268	6232.79	0	0
FBtr0336714	10187	10008.2	0	0
FBtr0336717	10892	10713.2	0	0
FBtr0336716	6964	6982.14	0	0
FBtr0336711	5439	5369.25	249.281	2.04269
FBtr0336710	2089	1910.25	0	0
FBtr0336713	7864	7889.41	0	0
FBtr0330172	1308	1192.79	3	0.110659
FBtr0336719	10519	10340.2	0	0
FBtr0076662	3251	3160.41	17	0.236665
FBtr0330170	2247	2159.49	0	0
FBtr0076664	2355	2149.47	803.004	16.4366
FBtr0330176	1056	856.171	73.5835	3.78136
FBtr0111097	7708	7535.85	355.011	2.0727
FBtr0076666	830	651.28	0	0
FBtr0111096	7699	7531.33	0	0
FBtr0330174	2193	2034.47	49.4258	1.06888
FBtr0333813	2369	2146.32	0	0
FBtr0333815	12573	12280	20.2332	0.0724926
FBtr0073903	1710	1583.27	311	8.64236
FBtr0073900	3880	3866.72	1595.68	18.1565
FBtr0333816	12475	12160	59.2819	0.214494
FBtr0081099	2276	2094.86	1338.63	28.1146
FBtr0081098	843	648.052	820	55.6713
FBtr0333818	4844	4654.53	597.634	5.6492
FBtr0081091	1112	953.094	1181.26	54.5302
FBtr0081090	692	538.451	1367.39	111.731
FBtr0081093	1842	1598.04	16.8973	0.465219
FBtr0081092	1971	1714.23	1465.18	37.6052
FBtr0081095	1216	1043.04	788.162	33.2461
FBtr0081097	1873	1655.18	1429.49	37.9981
FBtr0081096	2351	2088.64	553.383	11.6571
FBtr0080515	751	585.191	45.9437	3.45426
FBtr0074389	814	614.062	1	0.0716499
FBtr0074388	11772	11558.4	3373.69	12.842
FBtr0073908	1974	1838.75	3	0.0717836
FBtr0074381	2013	1748.01	73	1.83741
FBtr0074383	2433	2185.94	272	5.47468
FBtr0074382	1838	1659.25	0	0
FBtr0074385	1920	1740.92	10	0.252725
FBtr0074384	2087	1901.47	0	0
FBtr0074387	997	871.985	7122.95	359.4
FBtr0074386	5088	4911.96	882.812	7.90753
FBtr0339958	1495	1350.69	10.1695	0.331262
FBtr0080510	6651	6485.98	5337.35	36.2058
FBtr0112852	4445	4204.92	684.043	7.15737
FBtr0339957	5083	4903.95	1224.59	10.9868
FBtr0339954	1244	1054.79	556.192	23.1999
FBtr0113007	1607	1443.13	80.48	2.45364
FBtr0113004	2020	1744.08	1.36249	0.0343711
FBtr0112851	4062	3835.42	911.005	10.4505
FBtr0113003	2230	2061.81	15	0.320089
FBtr0334719	2610	2431.25	0	0
FBtr0334718	3397	3305.1	0	0
FBtr0334717	2862	2750.24	0	0
FBtr0334716	4732	4642.04	0	0
FBtr0334715	3407	3317.88	0	0
FBtr0334714	2837	2658.25	0	0
FBtr0334713	7374	7246.6	436.673	2.65124
FBtr0334712	2610	2522.18	0	0
FBtr0334711	3123	3011.82	0	0
FBtr0113009	1455	1276.25	0	0
FBtr0080519	1335	1105.62	263	10.4659
FBtr0339951	1108	929.246	0	0
FBtr0075162	1021	886.755	100.944	5.00848
FBtr0075163	430	252.289	0	0
FBtr0075160	1763	1655.02	0	0
FBtr0075161	1288	1080.19	425	17.3107
FBtr0075167	1553	1374.25	0	0
FBtr0075164	349	174.241	4	1.01004
FBtr0075169	1326	1174.2	37	1.38639
FBtr0301499	4105	3891.9	26785.5	302.807
FBtr0073828	2786	2617.57	2484	41.7524
FBtr0088526	522	343.368	185.068	23.7136
FBtr0088527	577	399.088	914.746	100.846
FBtr0088524	1299	1125.28	2523	98.6475
FBtr0088525	509	328.797	47864.2	6404.87
FBtr0088522	1929	1762.44	387.121	9.66406
FBtr0088523	1880	1714.84	56.1435	1.44047
FBtr0088520	1686	1498.97	186	5.45945
FBtr0088521	1673	1503.17	53.7358	1.57284
FBtr0080052	1516	1334.45	8648.81	285.156
FBtr0070495	3837	3723.21	430.439	5.08654
FBtr0080050	1159	988.977	1728.06	76.8778
FBtr0080051	1082	897.264	1960	96.1088
FBtr0080054	4070	3856.67	3.03854e-06	3.4664e-08
FBtr0080055	1405	1159.27	250	9.48819
FBtr0080059	2577	2336.83	9893	186.264
FBtr0070497	1728	1590.85	635.031	17.5627
FBtr0112755	2342	2296.9	28.1087	0.538425
FBtr0112754	4189	4201.11	193.218	2.02354
FBtr0112757	945	766.246	0	0
FBtr0112756	1472	1270.61	3	0.103881
FBtr0112751	1472	1293.25	0	0
FBtr0112750	350	176.083	1	0.249867
FBtr0112753	6294	6217.58	231.988	1.64161
FBtr0112752	1052	873.246	0	0
FBtr0331590	716	536.356	0	0
FBtr0331591	4492	4260.14	0	0
FBtr0089433	2353	2116.07	8616.64	179.158
FBtr0089432	2283	2076.21	398.586	8.44651
FBtr0089431	2380	2160.17	1.66006e-08	3.38115e-10
FBtr0089430	2380	2163.82	1201.16	24.4236
FBtr0089437	2387	2160.42	71.8235	1.4627
FBtr0089436	1971	1747.87	25.8338	0.65029
FBtr0089435	2309	2078.87	64.2246	1.35925
FBtr0089434	2429	2203.08	737.626	14.731
FBtr0083651	3402	3319.64	200.458	2.65681
FBtr0088383	1427	1248.25	0	0
FBtr0088380	965	754.149	24	1.40017
FBtr0083652	2845	2757.9	0	0
FBtr0083655	2167	2039.4	401	8.65108
FBtr0088387	1363	1174.54	8.89163	0.333073
FBtr0088384	2300	2111.45	860.375	17.9281
FBtr0088385	2621	2469	120.771	2.15214
FBtr0083658	2728	2549.25	0	0
FBtr0088388	1526	1366.31	1030.32	33.1781
FBtr0088389	1581	1417.29	18.6778	0.579824
FBtr0087721	592	413.351	0	0
FBtr0087720	1458	1296.33	3	0.10182
FBtr0087722	2932	2753.25	0	0
FBtr0087729	1799	1613.64	19.7209	0.537709
FBtr0087728	3235	3013.52	173.711	2.53619
FBtr0333106	9409	9095.01	0	0
FBtr0333105	9937	9658.53	23.9759	0.109217
FBtr0073010	1631	1452.25	0	0
FBtr0073011	1996	1870.53	2	0.0470427
FBtr0079172	1196	1060.91	1	0.0414713
FBtr0333101	1813	1577.92	7.05786	0.196796
FBtr0346594	785	601.026	9.97367	0.730112
FBtr0290228	698	519.28	0	0
FBtr0290229	442	288.344	0	0
FBtr0290227	3430	3297.3	315.545	4.21046
FBtr0290224	579	402.749	10.925	1.19348
FBtr0290225	686	507.28	0	0
FBtr0290222	1178	990.328	484.884	21.542
FBtr0290223	2586	2389.73	5	0.0920552
FBtr0290220	972	765.568	9.96607	0.572753
FBtr0290221	867	672.863	2	0.130777
FBtr0082520	1665	1471.17	215.655	6.44949
FBtr0082521	1638	1446.32	29.7801	0.905917
FBtr0082522	1430	1242.82	466.314	16.5081
FBtr0082526	4353	4183.54	0.756957	0.00796076
FBtr0082527	3972	3804.5	3.42058	0.0395576
FBtr0082528	3994	3820.25	47.1562	0.543094
FBtr0082529	6782	6502.66	0	0
FBtr0086450	4827	4670.85	697.286	6.56814
FBtr0086457	4868	4722.33	1874.13	17.4611
FBtr0310470	496	317.63	0	0
FBtr0310471	392	200.672	1	0.219251
FBtr0310472	484	288.022	0	0
FBtr0310473	1103	924.246	0	0
FBtr0310475	2292	2171.92	67.8882	1.37524
FBtr0310476	2042	1901.13	37.0571	0.857605
FBtr0310477	1330	1123.45	5.38858	0.211032
FBtr0072242	2507	2381.25	5712	105.538
FBtr0072241	527	350.283	1142.16	143.461
FBtr0072246	500	321.566	0	0
FBtr0072247	2800	2615.21	0.999925	0.0168224
FBtr0072245	614	435.33	0	0
FBtr0072248	2815	2634.36	7.46466e-05	1.2467e-06
FBtr0072249	3936	3784.43	4430.08	51.5037
FBtr0309845	3298	3110.89	236.878	3.35016
FBtr0086182	3470	3235.9	561.64	7.63642
FBtr0086183	3467	3232.42	2189.32	29.7995
FBtr0086180	1394	1161.46	24519.6	928.835
FBtr0086181	886	651.114	3848.43	260.048
FBtr0086186	1034	872.409	9.41039	0.474586
FBtr0086184	1425	1269.58	45.1055	1.56313
FBtr0086185	1911	1759.22	322.11	8.05586
FBtr0309626	101	15.2557	0	0
FBtr0302637	1648	1470.56	19.3959	0.580303
FBtr0309623	151	24.6337	0	0
FBtr0309620	124	17.103	2	5.14501
FBtr0302639	3245	3089.95	0	0
FBtr0302638	2426	2306.78	19.1149	0.364581
FBtr0309628	69	17.5493	0	0
FBtr0084968	657	467.61	494	46.4805
FBtr0084969	1069	896.915	371	18.1991
FBtr0084962	2969	2857.13	0	0
FBtr0084963	2988	2877.14	380.847	5.82394
FBtr0084960	982	803.246	0	0
FBtr0084961	769	590.28	0	0
FBtr0084966	3002	2886.72	9.53855	0.14538
FBtr0084967	1248	1042.89	1732	73.0699
FBtr0084964	2908	2786.25	0	0
FBtr0084965	2887	2767.63	185.302	2.94577
FBtr0070895	951	770.083	693	39.5934
FBtr0339242	4175	4068.27	288.427	3.11928
FBtr0307372	7541	7232.6	0	0
FBtr0307371	5317	5115.35	1.99081	0.0171231
FBtr0307370	4678	4471.21	0	0
FBtr0339246	2195	2016.25	0	0
FBtr0339247	3273	2990.79	0.00326298	4.80016e-05
FBtr0307375	11742	11466.2	12.877	0.0494112
FBtr0307374	14423	14042.7	0	0
FBtr0339248	3504	3312.99	15.9054	0.211228
FBtr0307378	2779	2565.87	0	0
FBtr0079261	1105	931.523	1793	84.6865
FBtr0079260	5718	5553.76	734.969	5.8225
FBtr0079263	1441	1263.17	582	20.2716
FBtr0079262	3212	3006.88	216.483	3.16764
FBtr0079265	1002	823.246	0	0
FBtr0346865	2456	2277.25	0	0
FBtr0346866	5439	5260.25	0	0
FBtr0346867	1081	892.312	4.34844	0.21441
FBtr0080935	4521	4334.72	2666	27.0599
FBtr0079268	2030	1867.47	1196.52	28.19
FBtr0080937	529	329.55	207.216	27.665
FBtr0080936	774	596.64	1480.66	109.187
FBtr0080931	1624	1452.64	1.10275e-08	3.33999e-10
FBtr0080930	3237	3014.68	4899	71.498
FBtr0080933	1487	1234.34	9	0.3208
FBtr0080932	1465	1272.1	1	0.0345866
FBtr0303278	1407	1228.25	0	0
FBtr0303279	1412	1234.25	50	1.78236
FBtr0303276	4308	4142.87	0	0
FBtr0303277	10534	10315.6	2.0187	0.00861002
FBtr0303274	3774	3532.07	136.924	1.7056
FBtr0303275	4450	4287.11	16.357	0.167867
FBtr0303272	6348	6240.33	43.2668	0.305052
FBtr0303273	6732	6602.77	180.951	1.20576
FBtr0303270	2857	2654.28	1	0.016576
FBtr0303271	6880	6735.29	327.772	2.14113
FBtr0077893	3678	3518.06	0	0
FBtr0084038	2039	1886.5	2363.24	55.1162
FBtr0084039	2416	2220.99	5599.65	110.928
FBtr0084030	591	381.879	1	0.115213
FBtr0084032	3492	3288.78	1156.41	15.4706
FBtr0084033	1000	803.484	740	40.5212
FBtr0084034	2799	2625.94	943	15.7999
FBtr0084035	3171	2971.09	1232	18.2441
FBtr0075500	2018	1889.4	4387.2	102.162
FBtr0084037	1267	1056.97	5	0.20813
FBtr0301639	3158	2984.34	0	0
FBtr0304134	2131	1909.14	0	0
FBtr0304137	1553	1342.51	495.769	16.2476
FBtr0304133	2001	1784.35	374.339	9.23022
FBtr0075502	509	313.096	2	0.281047
FBtr0304138	3882	3692.74	1033.32	12.3115
FBtr0331295	662	476.713	543.848	50.1935
FBtr0300724	1898	1719.25	0	0
FBtr0300727	3219	3131.2	2553.78	35.884
FBtr0300721	1901	1722.25	0	0
FBtr0300722	1847	1668.25	0	0
FBtr0300728	1847	1705.43	0	0
FBtr0305269	635	456.33	0	0
FBtr0305268	1988	1777.65	645.762	15.9828
FBtr0305263	953	759.114	1881.5	109.05
FBtr0305262	6150	6008.03	155.81	1.14101
FBtr0305261	2954	2759.94	85.8574	1.36869
FBtr0305260	1525	1347.81	10101.4	329.746
FBtr0305265	1386	1168.98	5.30207	0.199557
FBtr0081256	910	731.246	0	0
FBtr0114628	3829	3636.13	1609.08	19.47
FBtr0114623	4107	3809.66	48.4746	0.559828
FBtr0114622	5170	4991.25	0	0
FBtr0114627	4361	4189.44	837.696	8.79748
FBtr0083358	938	730.15	950	57.2452
FBtr0344579	783	604.28	0	0
FBtr0344570	539	322.646	7.83269	1.0681
FBtr0083351	3117	2938.25	0	0
FBtr0083352	4180	4001.25	0	0
FBtr0083353	2289	2118.36	84	1.74464
FBtr0344574	464	285.912	0	0
FBtr0344575	477	298.722	0	0
FBtr0083356	1811	1654.98	601.188	15.9825
FBtr0083357	1660	1481.25	0	0
FBtr0111053	7699	7519.47	48.2574	0.282361
FBtr0111052	7702	7517.45	92.1535	0.539348
FBtr0111051	7744	7578.7	94.3415	0.547691
FBtr0111050	7744	7581.61	32.0197	0.185816
FBtr0111057	7702	7515.21	175.313	1.02636
FBtr0111056	7699	7515.86	101.012	0.591318
FBtr0111055	7747	7576.58	42.5935	0.247342
FBtr0111054	7744	7568.66	195.231	1.1349
FBtr0089661	12181	11764.2	1	0.00373996
FBtr0111059	7747	7571.36	7.72464	0.0448882
FBtr0111058	7741	7574.86	68.7981	0.399604
FBtr0306769	7755	7576.44	1.25743	0.00730207
