ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
400	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267455	27267513	27267918	400	1147	290	1033	93	133	75	0.0	0.0	0.69	0.862	-0.172
421	"FBgn0030703"	"MSBP"	chrX	-	15889908	15890109	15889908	15889964	15890031	15890109	421	804	790	969	192	142	75	0.0	0.0	0.35	0.727	-0.377
470	"FBgn0039266"	"CG11791"	chr3R	+	25050242	25051556	25050242	25050617	25051180	25051556	470	2812	447	3123	81	638	75	0.0	0.0	0.425	0.819	-0.394
544	"FBgn0015324"	"Vha26"	chr3R	+	5591762	5592038	5591762	5591830	5591928	5592038	544	61	474	255	145	173	75	0.0	0.0	0.053	0.433	-0.38
554	"FBgn0045823"	"vsg"	chr3L	+	9714323	9714623	9714323	9714399	9714505	9714623	554	916	2325	1398	1191	181	75	0.0	0.0	0.14	0.327	-0.187
593	"FBgn0002566"	"lt"	chr2L	+	22924981	22925330	22924981	22925107	22925159	22925330	593	314	169	106	251	127	75	0.0	0.0	0.523	0.2	0.323
687	"FBgn0024814"	"Clc"	chr3L	+	20242505	20243735	20242505	20242667	20242784	20243735	687	106	658	215	268	192	75	0.0	0.0	0.059	0.239	-0.18
746	"FBgn0010198"	"RpS15Aa"	chrX	-	13337504	13337638	13337504	13337539	13337606	13337638	746	240	334	470	78	142	75	0.0	0.0	0.275	0.761	-0.486
850	"FBgn0262736"	"Vha16-1"	chr2R	-	6632026	6632384	6632026	6632140	6632305	6632384	850	1206	222	2293	60	240	75	0.0	0.0	0.629	0.923	-0.294
851	"FBgn0262736"	"Vha16-1"	chr2R	-	6632026	6632384	6632026	6632140	6632323	6632384	851	1212	584	2296	201	258	75	0.0	0.0	0.376	0.769	-0.393
855	"FBgn0029161"	"slmo"	chr2L	-	6046653	6047934	6046653	6047780	6047899	6047934	855	284	440	342	144	194	75	0.0	0.0	0.2	0.479	-0.279
870	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642428	4641962	4642008	4642283	4642428	870	1491	202	527	308	350	75	0.0	0.0	0.613	0.268	0.345
909	"FBgn0047135"	"CG32276"	chr3L	-	3198751	3199047	3198751	3198866	3198992	3199047	909	1135	726	1237	165	201	75	0.0	0.0	0.368	0.737	-0.369
978	"FBgn0035889"	"mkg-p"	chr3L	-	8404102	8405277	8404102	8404510	8405213	8405277	978	583	65	1729	10	778	75	0.0	0.0	0.464	0.943	-0.479
562	"FBgn0250753"	"kra"	chr3R	-	5600037	5600571	5600037	5600308	5600487	5600571	562	782	5	350	43	254	75	1.11022302463e-16	2.76094936388e-15	0.979	0.706	0.273
1160	"FBgn0004584"	"Rrp1"	chr2L	-	2970713	2971054	2970713	2970904	2970985	2971054	1160	79	138	97	21	156	75	2.22044604925e-16	5.38031158088e-15	0.216	0.69	-0.474
146	"FBgn0031220"	"CG4822"	chr2L	-	119133	119375	119133	119235	119287	119375	146	193	617	179	194	127	75	3.33066907388e-16	7.86870568704e-15	0.156	0.353	-0.197
936	"FBgn0025637"	"SkpA"	chrX	+	656355	657899	656355	656489	657098	657899	936	469	538	564	303	684	75	8.881784197e-16	2.04714294297e-14	0.087	0.17	-0.083
1365	"FBgn0001222"	"Hsf"	chr2R	-	18131281	18131734	18131281	18131387	18131459	18131734	1365	48	82	133	29	147	75	1.44328993201e-15	3.24740234702e-14	0.23	0.701	-0.471
895	"FBgn0011604"	"Iswi"	chr2R	+	12636670	12636990	12636670	12636737	12636843	12636990	895	173	205	246	85	181	75	7.1054273576e-15	1.56154159371e-13	0.259	0.545	-0.286
896	"FBgn0027108"	"Inx2"	chrX	+	6998957	7004151	6998957	7000263	7002771	7004151	896	54	64	434	103	2583	75	8.84847750626e-14	1.90041164623e-12	0.024	0.109	-0.085
1541	"FBgn0033086"	"CG9410"	chr2R	+	6669089	6669434	6669089	6669232	6669329	6669434	1541	5	60	45	23	172	75	4.03010957939e-13	8.46323011672e-12	0.035	0.46	-0.425
308	"FBgn0261439"	"SdhA"	chr2R	-	19395686	19395971	19395686	19395777	19395864	19395971	308	458	249	415	84	162	75	7.73048292046e-13	1.58811007822e-11	0.46	0.696	-0.236
775	"FBgn0010412"	"RpS19a"	chrX	+	16637893	16638303	16637893	16637927	16638232	16638303	775	271	2198	360	1590	380	75	2.61757282516e-12	5.26299216974e-11	0.024	0.043	-0.019
20	"FBgn0026401"	"Nipped-B"	chr2R	-	4726847	4727734	4726847	4727085	4727157	4727734	20	689	641	564	894	147	75	3.52251561253e-12	6.93495261217e-11	0.354	0.243	0.111
1557	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20310638	20309343	20309630	20309903	20310638	1557	1356	113	1554	38	348	75	6.26076968047e-12	1.20743415266e-10	0.721	0.898	-0.177
1273	"FBgn0043458"	"CG12084"	chr3L	-	1491983	1492463	1491983	1492229	1492313	1492463	1273	42	48	119	15	159	75	6.708411604e-12	1.24302920898e-10	0.292	0.789	-0.497
1494	"FBgn0011766"	"E2f1"	chr3R	-	21626023	21626850	21626023	21626624	21626691	21626850	1494	790	114	598	19	142	75	6.70108413203e-12	1.24302920898e-10	0.785	0.943	-0.158
1186	"FBgn0087035"	"AGO2"	chr3L	+	15554112	15554472	15554112	15554222	15554289	15554472	1186	1036	2410	790	1226	142	75	7.21622761546e-12	1.3114105955e-10	0.185	0.254	-0.069
1441	"FBgn0051211"	"CG31211"	chr3R	+	11952826	11954038	11952826	11953055	11953112	11954038	1441	84	65	174	23	132	75	1.32160948851e-11	2.35645465404e-10	0.423	0.811	-0.388
1554	"FBgn0027086"	"Aats-ile"	chr3L	+	22288664	22288939	22288664	22288740	22288794	22288939	1554	422	395	274	106	129	75	1.3613554728e-11	2.3823720774e-10	0.383	0.6	-0.217
1044	"FBgn0039958"	"CG12567"	chr2L	-	23162211	23163058	23162211	23162872	23162924	23163058	1044	95	110	109	24	127	75	2.12193596028e-11	3.6458717863e-10	0.338	0.728	-0.39
516	"FBgn0002413"	"dco"	chr3R	-	31060374	31061210	31060374	31060464	31061076	31061210	516	218	300	280	161	687	75	3.39515082715e-11	5.72931702082e-10	0.073	0.16	-0.087
1210	"FBgn0261608"	"RpL37A"	chr2L	+	5070999	5071157	5070999	5071030	5071102	5071157	1210	1343	602	799	197	147	75	5.68974867221e-11	9.43300437761e-10	0.532	0.674	-0.142
198	"FBgn0000565"	"Eip71CD"	chr3L	+	15512171	15512736	15512171	15512365	15512475	15512736	198	65	113	123	50	185	75	6.13670225746e-11	9.99859247121e-10	0.189	0.499	-0.31
402	"FBgn0052230"	"CG32230"	chr3L	+	23339325	23339476	23339325	23339369	23339429	23339476	402	718	1096	427	374	135	75	8.04363242679e-11	1.28834451582e-09	0.267	0.388	-0.121
1034	"FBgn0031483"	"CG9641"	chr2L	-	2975150	2976862	2975150	2976554	2976818	2976862	1034	549	86	427	12	339	75	9.79379910504e-11	1.54252335904e-09	0.585	0.887	-0.302
306	"FBgn0036661"	"CG9705"	chr3L	+	16780099	16780790	16780099	16780420	16780504	16780790	306	284	634	306	345	159	75	1.10373377105e-10	1.70988264532e-09	0.174	0.295	-0.121
1157	"FBgn0004403"	"RpS14a"	chrX	+	7933741	7934270	7933741	7933774	7934008	7934270	1157	243	1734	154	518	309	75	1.55956692005e-10	2.37708183782e-09	0.033	0.067	-0.034
591	"FBgn0031078"	"Nup205"	chrX	+	19852213	19852569	19852213	19852354	19852423	19852569	591	35	376	50	114	144	75	2.06687889026e-10	3.10031833539e-09	0.046	0.186	-0.14
772	"FBgn0025725"	"alphaCOP"	chr3L	-	1644011	1645199	1644011	1645061	1645169	1645199	772	593	270	491	99	183	75	2.26624385924e-10	3.34625069841e-09	0.474	0.67	-0.196
469	"FBgn0029878"	"Pat1"	chrX	+	6595535	6596954	6595535	6595960	6596017	6596954	469	240	73	198	9	132	75	4.93766250109e-10	7.1786016362e-09	0.651	0.926	-0.275
171	"FBgn0002914"	"Myb"	chrX	-	15855789	15857823	15855789	15857545	15857640	15857823	171	143	106	209	45	170	75	9.15916231747e-10	1.31142551364e-08	0.373	0.672	-0.299
429	"FBgn0014189"	"Hel25E"	chr2L	-	5540168	5541090	5540168	5540300	5540971	5541090	429	666	281	654	136	746	75	1.03215969105e-09	1.45580732544e-08	0.192	0.326	-0.134
937	"FBgn0025637"	"SkpA"	chrX	+	656355	657899	656355	656399	657098	657899	937	905	114	825	33	774	75	1.26844512671e-09	1.76276565403e-08	0.435	0.708	-0.273
506	"FBgn0061492"	"loj"	chr3L	+	6094986	6095343	6094986	6095017	6095112	6095343	506	518	79	275	5	170	75	1.58647983639e-09	2.17278760201e-08	0.743	0.96	-0.217
84	"FBgn0263106"	"DnaJ-1"	chr3L	-	5750028	5752189	5750028	5751600	5751845	5752189	84	125	565	246	533	320	75	2.51092835413e-09	3.38975327808e-08	0.049	0.098	-0.049
1244	"FBgn0266084"	"Fhos"	chr3L	+	8796999	8797821	8796999	8797226	8797689	8797821	1244	195	11	351	104	538	75	2.5691169192e-09	3.41945843471e-08	0.712	0.32	0.392
673	"FBgn0016701"	"Rab4"	chr2R	+	17573461	17573714	17573461	17573521	17573620	17573714	673	814	15	773	66	174	75	2.7525985935e-09	3.61278565397e-08	0.959	0.835	0.124
722	"FBgn0260398"	"Pbp49"	chr2R	-	8129353	8131323	8129353	8131172	8131255	8131323	722	676	43	695	5	158	75	5.58172996712e-09	7.22566413552e-08	0.882	0.985	-0.103
1436	"FBgn0033913"	"CG8468"	chr2R	+	14219897	14220765	14219897	14220042	14220607	14220765	1436	1060	292	530	65	640	75	6.01318861371e-09	7.67900437832e-08	0.298	0.489	-0.191
642	"FBgn0024689"	"fws"	chr2L	-	17480295	17480999	17480295	17480919	17480968	17480999	642	365	92	302	20	124	75	1.3006757893e-08	1.63885149452e-07	0.706	0.901	-0.195
566	"FBgn0037890"	"CG17734"	chr3R	-	11242207	11243013	11242207	11242563	11242823	11243013	566	194	84	215	25	335	75	1.7862695989e-08	2.22108522495e-07	0.341	0.658	-0.317
468	"FBgn0259726"	"CG42380"	chr2R	-	21669536	21669916	21669536	21669693	21669754	21669916	468	13	53	43	20	136	75	1.8202670371e-08	2.23396409099e-07	0.119	0.542	-0.423
28	"FBgn0061200"	"Nup153"	chrX	+	16599240	16600313	16599240	16599639	16599723	16600313	28	50	68	85	23	159	75	1.9081541458e-08	2.31180213818e-07	0.258	0.635	-0.377
195	"FBgn0001234"	"Hsromega"	chr3R	+	21296620	21310706	21296620	21297097	21297809	21310706	195	8339	47	17810	27	787	75	3.05189250538e-08	3.65068154125e-07	0.944	0.984	-0.04
561	"FBgn0250753"	"kra"	chr3R	-	5600037	5600571	5600037	5600167	5600287	5600571	561	1212	101	1942	67	195	75	3.56393520251e-08	4.20989845796e-07	0.822	0.918	-0.096
416	"FBgn0028325"	"l(1)G0334"	chrX	+	4702324	4702892	4702324	4702591	4702823	4702892	416	73	288	89	124	307	75	4.45738771448e-08	5.20028566689e-07	0.058	0.149	-0.091
517	"FBgn0002413"	"dco"	chr3R	-	31060374	31061210	31060374	31060464	31061069	31061210	517	209	66	267	22	680	75	5.68187616956e-08	6.54801582955e-07	0.259	0.572	-0.313
472	"FBgn0035253"	"CG7971"	chr3L	-	1655524	1658464	1655524	1655709	1656678	1658464	472	161	22	234	1	1044	75	6.38226468341e-08	7.26655436846e-07	0.345	0.944	-0.599
376	"FBgn0027498"	"CG2061"	chrX	+	11092491	11092841	11092491	11092718	11092780	11092841	376	9	59	32	22	137	75	7.42679062693e-08	8.3551394553e-07	0.077	0.443	-0.366
641	"FBgn0024689"	"fws"	chr2L	-	17480295	17481029	17480295	17480919	17480972	17481029	641	365	93	302	23	128	75	1.03942999319e-07	1.15560158066e-06	0.697	0.885	-0.188
683	"FBgn0035850"	"Atg18a"	chr3L	+	8186994	8187576	8186994	8187193	8187478	8187576	683	132	37	409	27	360	75	1.19277688726e-07	1.31066762612e-06	0.426	0.759	-0.333
833	"FBgn0033387"	"CG8008"	chr2R	-	9160621	9160950	9160621	9160772	9160840	9160950	833	35	32	89	11	143	75	1.30224147799e-07	1.41450367437e-06	0.365	0.809	-0.444
52	"FBgn0025820"	"JTBR"	chr3L	-	1802007	1802856	1802007	1802753	1802803	1802856	52	75	40	98	7	125	75	1.46670385948e-07	1.57503994001e-06	0.529	0.894	-0.365
1577	"FBgn0262579"	"Ect4"	chr3L	+	8096521	8097172	8096521	8096876	8096970	8097172	1577	1630	90	1099	18	169	75	2.0342671414e-07	2.15998027935e-06	0.889	0.964	-0.075
1379	"FBgn0010551"	"Phb2"	chr2R	+	18819466	18819765	18819466	18819501	18819620	18819765	1379	129	30	171	4	194	75	2.0710377624e-07	2.16234086444e-06	0.624	0.943	-0.319
684	"FBgn0035850"	"Atg18a"	chr3L	+	8189841	8190714	8189841	8189969	8190071	8190714	684	260	31	579	13	177	75	2.08225416576e-07	2.16234086444e-06	0.78	0.95	-0.17
1006	"FBgn0030328"	"Amun"	chrX	-	11712768	11713805	11712768	11713688	11713754	11713805	1006	21	236	45	125	141	75	4.36311338503e-07	4.48167624875e-06	0.045	0.161	-0.116
992	"FBgn0025936"	"Eph"	chr4	+	611284	611655	611284	611438	611512	611655	992	278	1	191	19	149	75	4.93680435532e-07	5.01643023202e-06	0.993	0.835	0.158
406	"FBgn0033886"	"Rpn13"	chr2R	-	13958544	13959398	13958544	13959099	13959204	13959398	406	327	105	346	43	180	75	5.99712048244e-07	6.02902005947e-06	0.565	0.77	-0.205
941	"FBgn0010315"	"CycD"	chrX	-	15908536	15909676	15908536	15909222	15909530	15909676	941	219	164	211	68	383	75	7.20770723883e-07	7.16977193757e-06	0.207	0.378	-0.171
1052	"FBgn0038805"	"TFAM"	chr3R	-	20576145	20577010	20576145	20576724	20576805	20577010	1052	173	97	181	35	156	75	8.36632815915e-07	8.23560428166e-06	0.462	0.713	-0.251
47	"FBgn0035586"	"CG10671"	chr3L	-	5145194	5146063	5145194	5145798	5145872	5146063	47	46	66	6	63	149	75	8.85633548053e-07	8.55431431048e-06	0.26	0.046	0.214
789	"FBgn0260742"	"CG12213"	chr3R	-	11965544	11966739	11965544	11966286	11966487	11966739	789	73	88	113	43	276	75	8.87114076642e-07	8.55431431048e-06	0.184	0.417	-0.233
707	"FBgn0026150"	"ApepP"	chr2L	-	16908228	16910418	16908228	16910184	16910308	16910418	707	60	454	127	430	199	75	1.37377553067e-06	1.31133118837e-05	0.047	0.1	-0.053
48	"FBgn0261385"	"scra"	chr2R	+	7590945	7591873	7590945	7591425	7591506	7591873	48	23	14	73	2	156	75	1.49860311072e-06	1.41617993963e-05	0.441	0.946	-0.505
443	"FBgn0024556"	"EfTuM"	chr2R	+	13507556	13509332	13507556	13507658	13507714	13509332	443	268	621	207	272	131	75	1.55403066637e-06	1.4540187918e-05	0.198	0.303	-0.105
1168	"FBgn0260486"	"Ziz"	chr2L	-	7472512	7473889	7472512	7473199	7473419	7473889	1168	228	148	269	81	295	75	2.41475093343e-06	2.23719571774e-05	0.281	0.458	-0.177
1108	"FBgn0026575"	"hang"	chrX	+	16435144	16438454	16435144	16436504	16436587	16438454	1108	73	30	95	5	158	75	2.62969708098e-06	2.38948436685e-05	0.536	0.9	-0.364
1372	"FBgn0086347"	"Myo31DF"	chr2L	-	10505925	10506779	10505925	10506106	10506683	10506779	1372	322	79	215	15	652	75	2.62921401006e-06	2.38948436685e-05	0.319	0.622	-0.303
743	"FBgn0262124"	"uex"	chr2R	-	3942933	3943335	3942933	3943141	3943195	3943335	743	465	116	224	18	129	75	2.66605367405e-06	2.39944830665e-05	0.7	0.879	-0.179
1348	"FBgn0035639"	"CG5537"	chr3L	+	5811385	5812228	5811385	5811979	5812064	5812228	1348	353	175	147	27	160	75	3.63936187053e-06	3.24452544118e-05	0.486	0.718	-0.232
869	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642428	4641962	4642008	4642288	4642428	869	1783	7	782	20	355	75	4.33544010736e-06	3.8289634593e-05	0.982	0.892	0.09
589	"FBgn0039163"	"CG5515"	chr3R	-	24188515	24188896	24188515	24188607	24188669	24188896	589	157	142	143	53	137	75	4.39645870354e-06	3.8469013656e-05	0.377	0.596	-0.219
1573	"FBgn0000017"	"Abl"	chr3L	-	16622369	16625274	16622369	16623288	16623636	16625274	1573	643	69	469	15	423	75	4.61299165733e-06	3.99933680383e-05	0.623	0.847	-0.224
514	"FBgn0024807"	"DIP1"	chrX	-	21628360	21630148	21628360	21628754	21629973	21630148	514	1291	25	620	39	1294	75	5.12946279663e-06	4.4066748571e-05	0.75	0.48	0.27
149	"FBgn0031220"	"CG4822"	chr2L	-	119827	121754	119827	120080	121632	121754	149	6176	129	2213	89	1627	75	5.374888567e-06	4.57591864488e-05	0.688	0.534	0.154
1229	"FBgn0086200"	"CR42490"	chr2L	+	18665131	18665914	18665131	18665286	18665675	18665914	1229	8	13	20	0	464	75	7.82441969649e-06	6.55775302352e-05	0.09	1.0	-0.91
1264	"FBgn0036945"	"Ssk"	chr3L	+	20188521	20188762	20188521	20188614	20188675	20188762	1264	57	11	152	1	136	75	7.84154594347e-06	6.55775302352e-05	0.741	0.988	-0.247
1042	"FBgn0064225"	"RpL5"	chr2L	-	22536536	22536650	22536536	22536565	22536620	22536650	1042	3399	7220	1513	2706	130	75	7.96523297553e-06	6.60275891393e-05	0.214	0.244	-0.03
1267	"FBgn0261641"	"CG42724"	chr3R	-	6364555	6365154	6364555	6364725	6365003	6365154	1267	120	12	96	42	353	75	8.39324676649e-06	6.89705929942e-05	0.68	0.327	0.353
1159	"FBgn0035333"	"CG1317"	chr3L	-	2368013	2370048	2368013	2368425	2368629	2370048	1159	157	77	160	27	279	75	9.34335656932e-06	7.6116137569e-05	0.354	0.614	-0.26
1304	"FBgn0011290"	"Taf12"	chr3R	-	11678943	11679690	11678943	11679184	11679566	11679690	1304	813	133	592	45	457	75	9.72766439344e-06	7.85695970239e-05	0.501	0.683	-0.182
1391	"FBgn0035047"	"Pof"	chr2R	+	24669396	24669847	24669396	24669474	24669527	24669847	1391	141	3	61	15	128	75	1.13074414059e-05	9.05553570218e-05	0.965	0.704	0.261
555	"FBgn0261593"	"RpS10b"	chrX	+	19598039	19598205	19598039	19598077	19598148	19598205	555	1374	30	1523	6	146	75	1.27971919736e-05	0.00010162475979	0.959	0.992	-0.033
37	"FBgn0037094"	"CG7611"	chr3L	+	21523185	21525716	21523185	21524067	21524721	21525716	37	129	31	146	6	729	75	1.40373217411e-05	0.000110543908711	0.3	0.715	-0.415
1292	"FBgn0039265"	"CG11790"	chr3R	+	25047705	25048349	25047705	25047918	25048024	25048349	1292	65	428	6	190	181	75	1.49469105664e-05	0.000116367358791	0.059	0.013	0.046
968	"FBgn0036180"	"CG6091"	chr3L	-	11606256	11607083	11606256	11606471	11606535	11607083	968	12	52	20	11	139	75	1.50230875899e-05	0.000116367358791	0.111	0.495	-0.384
677	"FBgn0266486"	"CG45085"	chr2R	-	9186669	9188265	9186669	9187134	9188119	9188265	677	1519	24	1350	2	1060	75	1.52173223892e-05	0.000116913574454	0.817	0.979	-0.162
1135	"FBgn0034138"	"RpS15"	chr2R	-	16570916	16571230	16570916	16571005	16571188	16571230	1135	690	18680	311	6147	258	75	1.73244589027e-05	0.000132029142444	0.011	0.014	-0.003
211	"FBgn0036052"	"CG10809"	chr3L	-	9858337	9859889	9858337	9859716	9859778	9859889	211	15	37	38	16	137	75	1.81706820087e-05	0.000137370355986	0.182	0.565	-0.383
788	"FBgn0260742"	"CG12213"	chr3R	-	11965544	11966739	11965544	11966286	11966454	11966739	788	45	60	95	40	243	75	1.87113243991e-05	0.000140334932993	0.188	0.423	-0.235
1443	"FBgn0000054"	"Adf1"	chr2R	+	6662269	6662757	6662269	6662448	6662568	6662757	1443	96	164	98	71	195	75	1.90687485316e-05	0.00014188950679	0.184	0.347	-0.163
1417	"FBgn0029524"	"CG3176"	chrX	+	482117	482768	482117	482433	482517	482768	1417	3	14	16	2	159	75	1.9906733192e-05	0.000146967678644	0.092	0.791	-0.699
518	"FBgn0031995"	"CG8475"	chr2L	-	8193124	8195569	8193124	8193229	8195020	8195569	518	449	47	372	10	1866	75	2.01176186632e-05	0.000147373252998	0.277	0.599	-0.322
155	"FBgn0024811"	"Crk"	chr4	+	210223	210486	210223	210362	210437	210486	155	2042	6	1174	22	150	75	2.03071211282e-05	0.00014761714974	0.994	0.964	0.03
770	"FBgn0040532"	"CG8369"	chr3R	+	8822007	8822666	8822007	8822125	8822468	8822666	770	249	57	418	37	418	75	2.14078858728e-05	0.000154430932441	0.439	0.67	-0.231
1248	"FBgn0039249"	"CG11168"	chr3R	+	24919923	24920633	24919923	24920047	24920316	24920633	1248	138	29	76	50	344	75	2.32073184924e-05	0.000166143302843	0.509	0.249	0.26
1337	"FBgn0265137"	"Spn42Da"	chr2R	-	6877426	6878927	6877426	6878358	6878844	6878927	1337	110	52	68	6	561	75	2.45386570993e-05	0.000174353616232	0.22	0.602	-0.382
100	"FBgn0029914"	"CG4558"	chrX	+	6849769	6851884	6849769	6851052	6851299	6851884	100	42	15	64	1	322	75	2.7860962176e-05	0.000196482158629	0.395	0.937	-0.542
635	"FBgn0053057"	"CG33057"	chr3L	-	8402167	8405277	8402167	8404050	8404102	8405277	635	73	280	65	105	127	75	2.90023491905e-05	0.000203016444334	0.133	0.268	-0.135
1083	"FBgn0027580"	"CG1516"	chr2R	-	9860369	9860759	9860369	9860452	9860524	9860759	1083	266	35	190	4	147	75	3.22400575079e-05	0.000222553282497	0.795	0.96	-0.165
1342	"FBgn0000382"	"csw"	chrX	+	2111204	2115701	2111204	2111623	2111703	2115701	1342	71	29	79	5	155	75	3.22643383091e-05	0.000222553282497	0.542	0.884	-0.342
14	"FBgn0038306"	"Art3"	chr3R	-	15227604	15229408	15227604	15229179	15229243	15229408	14	126	128	105	44	139	75	3.87257489562e-05	0.000265187193939	0.347	0.563	-0.216
1377	"FBgn0010551"	"Phb2"	chr2R	+	18821183	18821839	18821183	18821283	18821489	18821839	1377	3623	6	1290	15	281	75	4.50508510473e-05	0.000306280965753	0.994	0.958	0.036
1343	"FBgn0026620"	"tacc"	chr3R	-	4734411	4735346	4734411	4734853	4735164	4735346	1343	4004	80	3993	36	386	75	4.55805356441e-05	0.000307668615598	0.907	0.956	-0.049
1277	"FBgn0265174"	"PIG-V"	chr2R	+	16955457	16957308	16955457	16955677	16955737	16957308	1277	21	37	35	11	135	75	4.69136257545e-05	0.00031220687562	0.24	0.639	-0.399
730	"FBgn0032120"	"CG33298"	chr2L	+	9495473	9496255	9495473	9495711	9496144	9496255	730	708	116	303	94	508	75	4.67241535911e-05	0.00031220687562	0.474	0.322	0.152
372	"FBgn0259722"	"CG42376"	chrX	+	254875	255524	254875	254921	254983	255524	372	340	59	157	6	137	75	4.80200257083e-05	0.000317335134925	0.759	0.935	-0.176
1263	"FBgn0063923"	"Kaz1-ORFB"	chr3L	+	217490	218058	217490	217775	217854	218058	1263	40	64	36	13	154	75	4.90873942443e-05	0.000322136024728	0.233	0.574	-0.341
847	"FBgn0035829"	"HP4"	chr3L	-	7975437	7976154	7975437	7975687	7975761	7976154	847	41	235	50	108	149	75	5.04574706273e-05	0.000328843515468	0.081	0.189	-0.108
