ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
248	"FBgn0037025"	"Spc105R"	chr3L	+	20800409	20800670	20800409	20800505	20800566	20800670	248	39	108	86	23	135	75	0.0	0.0	0.167	0.675	-0.508
280	"FBgn0259740"	"CG42394"	chr3R	+	10851284	10851788	10851284	10851488	10851548	10851788	280	276	241	412	59	134	75	0.0	0.0	0.391	0.796	-0.405
288	"FBgn0038738"	"CG4572"	chr3R	-	19862516	19864393	19862516	19864191	19864324	19864393	288	82	351	172	87	150	75	0.0	0.0	0.105	0.497	-0.392
398	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267283	27267591	27267918	398	17165	2304	5289	312	150	75	0.0	0.0	0.788	0.894	-0.106
400	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267455	27267513	27267918	400	1147	290	1033	93	132	75	0.0	0.0	0.692	0.863	-0.171
421	"FBgn0030703"	"MSBP"	chrX	-	15889908	15890109	15889908	15889964	15890031	15890109	421	804	790	969	192	141	75	0.0	0.0	0.351	0.729	-0.378
470	"FBgn0039266"	"CG11791"	chr3R	+	25050242	25051556	25050242	25050617	25051180	25051556	470	950	447	989	81	150	75	0.0	0.0	0.515	0.859	-0.344
544	"FBgn0015324"	"Vha26"	chr3R	+	5591762	5592038	5591762	5591830	5591928	5592038	544	51	474	219	145	150	75	0.0	0.0	0.051	0.43	-0.379
554	"FBgn0045823"	"vsg"	chr3L	+	9714323	9714623	9714323	9714399	9714505	9714623	554	846	2325	1262	1191	150	75	0.0	0.0	0.154	0.346	-0.192
593	"FBgn0002566"	"lt"	chr2L	+	22924981	22925330	22924981	22925107	22925159	22925330	593	314	169	106	251	126	75	0.0	0.0	0.525	0.201	0.324
687	"FBgn0024814"	"Clc"	chr3L	+	20242505	20243735	20242505	20242667	20242784	20243735	687	102	658	174	268	150	75	0.0	0.0	0.072	0.245	-0.173
746	"FBgn0010198"	"RpS15Aa"	chrX	-	13337504	13337638	13337504	13337539	13337606	13337638	746	240	334	470	78	141	75	0.0	0.0	0.277	0.762	-0.485
850	"FBgn0262736"	"Vha16-1"	chr2R	-	6632026	6632384	6632026	6632140	6632305	6632384	850	749	222	1391	60	150	75	0.0	0.0	0.628	0.921	-0.293
851	"FBgn0262736"	"Vha16-1"	chr2R	-	6632026	6632384	6632026	6632140	6632323	6632384	851	663	584	1211	201	150	75	0.0	0.0	0.362	0.751	-0.389
855	"FBgn0029161"	"slmo"	chr2L	-	6046653	6047934	6046653	6047780	6047899	6047934	855	221	440	238	144	150	75	0.0	0.0	0.201	0.452	-0.251
870	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642428	4641962	4642008	4642283	4642428	870	749	202	243	308	150	75	0.0	0.0	0.65	0.283	0.367
909	"FBgn0047135"	"CG32276"	chr3L	-	3198751	3199047	3198751	3198866	3198992	3199047	909	1087	726	1023	165	150	75	0.0	0.0	0.428	0.756	-0.328
1160	"FBgn0004584"	"Rrp1"	chr2L	-	2970713	2971054	2970713	2970904	2970985	2971054	1160	74	138	94	21	150	75	1.11022302463e-16	2.97856977179e-15	0.211	0.691	-0.48
562	"FBgn0250753"	"kra"	chr3R	-	5600037	5600571	5600037	5600308	5600487	5600571	562	495	5	215	43	150	75	1.11022302463e-16	2.97856977179e-15	0.98	0.714	0.266
146	"FBgn0031220"	"CG4822"	chr2L	-	119133	119375	119133	119235	119287	119375	146	193	617	179	194	126	75	3.33066907388e-16	8.6874951677e-15	0.157	0.355	-0.198
154	"FBgn0003256"	"rl"	chr2R	+	1071974	1072439	1071974	1072045	1072267	1072439	154	966	146	717	21	150	75	5.55111512313e-16	1.40878300017e-14	0.768	0.945	-0.177
1365	"FBgn0001222"	"Hsf"	chr2R	-	18131281	18131734	18131281	18131387	18131459	18131734	1365	48	82	133	29	146	75	1.44328993201e-15	3.56644538462e-14	0.231	0.702	-0.471
978	"FBgn0035889"	"mkg-p"	chr3L	-	8404102	8405277	8404102	8404510	8405213	8405277	978	48	65	98	10	150	75	4.55191440096e-15	1.09596092885e-13	0.27	0.831	-0.561
895	"FBgn0011604"	"Iswi"	chr2R	+	12636670	12636990	12636670	12636737	12636843	12636990	895	123	205	187	85	150	75	1.60982338571e-14	3.77906039795e-13	0.231	0.524	-0.293
226	"FBgn0013981"	"His4r"	chr3R	+	14625787	14626229	14625787	14625815	14626025	14626229	226	37	1780	54	489	150	75	3.67483821151e-14	8.41627580636e-13	0.01	0.052	-0.042
308	"FBgn0261439"	"SdhA"	chr2R	-	19395686	19395971	19395686	19395777	19395864	19395971	308	449	249	408	84	150	75	7.51509965369e-13	1.68016156543e-11	0.474	0.708	-0.234
1541	"FBgn0033086"	"CG9410"	chr2R	+	6669089	6669434	6669089	6669232	6669329	6669434	1541	5	60	43	23	150	75	1.28275168265e-12	2.80117169769e-11	0.04	0.483	-0.443
20	"FBgn0026401"	"Nipped-B"	chr2R	-	4726847	4727734	4726847	4727085	4727157	4727734	20	689	641	564	894	146	75	3.52218254562e-12	7.51665775077e-11	0.356	0.245	0.111
1494	"FBgn0011766"	"E2f1"	chr3R	-	21626023	21626850	21626023	21626624	21626691	21626850	1494	790	114	598	19	141	75	6.70052902052e-12	1.39817705562e-10	0.787	0.944	-0.157
1186	"FBgn0087035"	"AGO2"	chr3L	+	15554112	15554472	15554112	15554222	15554289	15554472	1186	1036	2410	790	1226	141	75	7.21434023632e-12	1.47266640911e-10	0.186	0.255	-0.069
1441	"FBgn0051211"	"CG31211"	chr3R	+	11952826	11954038	11952826	11953055	11953112	11954038	1441	84	65	174	23	131	75	1.32139854614e-11	2.63998560601e-10	0.425	0.812	-0.387
1554	"FBgn0027086"	"Aats-ile"	chr3L	+	22288664	22288939	22288664	22288740	22288794	22288939	1554	422	395	274	106	128	75	1.36139988172e-11	2.66323851861e-10	0.385	0.602	-0.217
936	"FBgn0025637"	"SkpA"	chrX	+	656355	657899	656355	656489	657098	657899	936	212	538	261	303	150	75	1.90282234414e-11	3.64642894112e-10	0.165	0.301	-0.136
1044	"FBgn0039958"	"CG12567"	chr2L	-	23162211	23163058	23162211	23162872	23162924	23163058	1044	95	110	109	24	126	75	2.12195816474e-11	3.98503743338e-10	0.34	0.73	-0.39
1273	"FBgn0043458"	"CG12084"	chr3L	-	1491983	1492463	1491983	1492229	1492313	1492463	1273	42	48	112	15	150	75	3.04333225287e-11	5.60331173617e-10	0.304	0.789	-0.485
1210	"FBgn0261608"	"RpL37A"	chr2L	+	5070999	5071157	5070999	5071030	5071102	5071157	1210	1343	602	799	197	146	75	5.68998181905e-11	1.02747940925e-09	0.534	0.676	-0.142
1419	"FBgn0045064"	"bwa"	chr2L	+	20072353	20073719	20072353	20072646	20073377	20073719	1419	11	85	59	52	150	75	7.14230896648e-11	1.26540153199e-09	0.061	0.362	-0.301
402	"FBgn0052230"	"CG32230"	chr3L	+	23339325	23339476	23339325	23339369	23339429	23339476	402	718	1096	427	374	134	75	8.04316613312e-11	1.39861722204e-09	0.268	0.39	-0.122
306	"FBgn0036661"	"CG9705"	chr3L	+	16780099	16780790	16780099	16780420	16780504	16780790	306	269	634	293	345	150	75	1.0685508034e-10	1.82430764435e-09	0.175	0.298	-0.123
591	"FBgn0031078"	"Nup205"	chrX	+	19852213	19852569	19852213	19852354	19852423	19852569	591	35	376	50	114	143	75	2.06701766814e-10	3.46594569711e-09	0.047	0.187	-0.14
171	"FBgn0002914"	"Myb"	chrX	-	15855789	15857823	15855789	15857545	15857640	15857823	171	132	106	200	45	150	75	4.21934598371e-10	6.95081733106e-09	0.384	0.69	-0.306
469	"FBgn0029878"	"Pat1"	chrX	+	6595535	6596954	6595535	6595960	6596017	6596954	469	240	73	198	9	131	75	4.9362502974e-10	7.99161901596e-09	0.653	0.926	-0.273
506	"FBgn0061492"	"loj"	chr3L	+	6094986	6095343	6094986	6095017	6095112	6095343	506	460	79	248	5	150	75	1.32283117793e-09	2.10531945098e-08	0.744	0.961	-0.217
673	"FBgn0016701"	"Rab4"	chr2R	+	17573461	17573714	17573461	17573521	17573620	17573714	673	750	15	724	66	150	75	4.45112557923e-09	6.96601153149e-08	0.962	0.846	0.116
722	"FBgn0260398"	"Pbp49"	chr2R	-	8129353	8131323	8129353	8131172	8131255	8131323	722	657	43	673	5	150	75	6.07636163608e-09	9.35361242013e-08	0.884	0.985	-0.101
772	"FBgn0025725"	"alphaCOP"	chr3L	-	1644011	1645199	1644011	1645061	1645169	1645199	772	504	270	395	99	150	75	8.60077820075e-09	1.30260173073e-07	0.483	0.666	-0.183
198	"FBgn0000565"	"Eip71CD"	chr3L	+	15512171	15512736	15512171	15512365	15512475	15512736	198	54	113	92	50	150	75	1.08169707635e-08	1.61224373761e-07	0.193	0.479	-0.286
145	"FBgn0031220"	"CG4822"	chr2L	-	119827	120631	119827	120080	120420	120631	145	1212	721	493	463	150	75	1.20943060011e-08	1.7744614586e-07	0.457	0.347	0.11
642	"FBgn0024689"	"fws"	chr2L	-	17480295	17480999	17480295	17480919	17480968	17480999	642	365	92	302	20	123	75	1.3005304389e-08	1.8787662802e-07	0.708	0.902	-0.194
468	"FBgn0259726"	"CG42380"	chr2R	-	21669536	21669916	21669536	21669693	21669754	21669916	468	13	53	43	20	135	75	1.82091765e-08	2.59066920205e-07	0.12	0.544	-0.424
1034	"FBgn0031483"	"CG9641"	chr2L	-	2975150	2976862	2975150	2976554	2976818	2976862	1034	201	86	139	12	150	75	2.54582078751e-08	3.56794883503e-07	0.539	0.853	-0.314
28	"FBgn0061200"	"Nup153"	chrX	+	16599240	16600313	16599240	16599639	16599723	16600313	28	49	68	82	23	150	75	3.15225429093e-08	4.35289232233e-07	0.265	0.641	-0.376
1557	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20310638	20309343	20309630	20309903	20310638	1557	689	113	632	38	150	75	5.9213125958e-08	8.05813409776e-07	0.753	0.893	-0.14
376	"FBgn0027498"	"CG2061"	chrX	+	11092491	11092841	11092491	11092718	11092780	11092841	376	9	59	32	22	136	75	7.43029856531e-08	9.96721478975e-07	0.078	0.445	-0.367
416	"FBgn0028325"	"l(1)G0334"	chrX	+	4702324	4702892	4702324	4702591	4702823	4702892	416	55	288	72	124	150	75	8.79386261587e-08	1.16301929525e-06	0.087	0.225	-0.138
641	"FBgn0024689"	"fws"	chr2L	-	17480295	17481029	17480295	17480919	17480972	17481029	641	365	93	302	23	127	75	1.03934703843e-07	1.35548176262e-06	0.699	0.886	-0.187
561	"FBgn0250753"	"kra"	chr3R	-	5600037	5600571	5600037	5600167	5600287	5600571	561	1082	101	1685	67	150	75	1.07183297016e-07	1.37870021778e-06	0.843	0.926	-0.083
770	"FBgn0040532"	"CG8369"	chr3R	+	8822007	8822666	8822007	8822125	8822468	8822666	770	70	57	172	37	150	75	1.12433290234e-07	1.42668729094e-06	0.38	0.699	-0.319
1379	"FBgn0010551"	"Phb2"	chr2R	+	18819466	18819765	18819466	18819501	18819620	18819765	1379	101	30	142	4	150	75	1.24804301782e-07	1.56254985831e-06	0.627	0.947	-0.32
833	"FBgn0033387"	"CG8008"	chr2R	-	9160621	9160950	9160621	9160772	9160840	9160950	833	35	32	89	11	142	75	1.30202942206e-07	1.60869161489e-06	0.366	0.81	-0.444
52	"FBgn0025820"	"JTBR"	chr3L	-	1802007	1802856	1802007	1802753	1802803	1802856	52	75	40	98	7	124	75	1.46621984221e-07	1.78802653485e-06	0.531	0.894	-0.363
684	"FBgn0035850"	"Atg18a"	chr3L	+	8189841	8190714	8189841	8189969	8190071	8190714	684	243	31	552	13	150	75	1.55638806509e-07	1.87365178605e-06	0.797	0.955	-0.158
1577	"FBgn0262579"	"Ect4"	chr3L	+	8096521	8097172	8096521	8096876	8096970	8097172	1577	1517	90	1030	18	150	75	1.76318222689e-07	2.09573178614e-06	0.894	0.966	-0.072
1006	"FBgn0030328"	"Amun"	chrX	-	11712768	11713805	11712768	11713688	11713754	11713805	1006	21	236	45	125	140	75	4.36340487631e-07	5.12154647357e-06	0.046	0.162	-0.116
992	"FBgn0025936"	"Eph"	chr4	+	611284	611655	611284	611438	611512	611655	992	278	1	191	19	148	75	4.94048801536e-07	5.72730647707e-06	0.993	0.836	0.157
1436	"FBgn0033913"	"CG8468"	chr2R	+	14219897	14220765	14219897	14220042	14220607	14220765	1436	365	292	181	65	150	75	5.49346715006e-07	6.29068982184e-06	0.385	0.582	-0.197
516	"FBgn0002413"	"dco"	chr3R	-	31060374	31061210	31060374	31060464	31061076	31061210	516	101	300	123	161	150	75	7.31721238267e-07	8.2781475028e-06	0.144	0.276	-0.132
47	"FBgn0035586"	"CG10671"	chr3L	-	5145194	5146063	5145194	5145798	5145872	5146063	47	46	66	6	63	148	75	8.85901584535e-07	9.90311414141e-06	0.261	0.046	0.215
1157	"FBgn0004403"	"RpS14a"	chrX	+	7933741	7934270	7933741	7933774	7934008	7934270	1157	178	1734	104	518	150	75	9.97583139539e-07	1.10203596238e-05	0.049	0.091	-0.042
1052	"FBgn0038805"	"TFAM"	chr3R	-	20576145	20577010	20576145	20576724	20576805	20577010	1052	161	97	168	35	150	75	1.14001445928e-06	1.24473671775e-05	0.454	0.706	-0.252
443	"FBgn0024556"	"EfTuM"	chr2R	+	13507556	13509332	13507556	13507658	13507714	13509332	443	268	621	207	272	130	75	1.55396432289e-06	1.67720976919e-05	0.199	0.305	-0.106
896	"FBgn0027108"	"Inx2"	chrX	+	6998957	7004151	6998957	7000263	7002771	7004151	896	15	64	100	103	150	75	1.77800667256e-06	1.89721393811e-05	0.105	0.327	-0.222
48	"FBgn0261385"	"scra"	chr2R	+	7590945	7591873	7590945	7591425	7591506	7591873	48	22	14	69	2	150	75	1.82909128754e-06	1.92979406629e-05	0.44	0.945	-0.505
406	"FBgn0033886"	"Rpn13"	chr2R	-	13958544	13959398	13958544	13959099	13959204	13959398	406	257	105	265	43	150	75	2.20904365789e-06	2.30476888307e-05	0.55	0.755	-0.205
517	"FBgn0002413"	"dco"	chr3R	-	31060374	31061210	31060374	31060464	31061069	31061210	517	92	66	111	22	150	75	2.2337676554e-06	2.30495365761e-05	0.411	0.716	-0.305
743	"FBgn0262124"	"uex"	chr2R	-	3942933	3943335	3942933	3943141	3943195	3943335	743	465	116	224	18	128	75	2.66591057674e-06	2.72096742561e-05	0.701	0.879	-0.178
472	"FBgn0035253"	"CG7971"	chr3L	-	1655524	1658464	1655524	1655709	1656678	1658464	472	12	22	21	1	150	75	2.91931530927e-06	2.94756674775e-05	0.214	0.913	-0.699
775	"FBgn0010412"	"RpS19a"	chrX	+	16637893	16638303	16637893	16637927	16638232	16638303	775	122	2198	158	1590	150	75	3.16568399494e-06	3.16231624601e-05	0.027	0.047	-0.02
589	"FBgn0039163"	"CG5515"	chr3R	-	24188515	24188896	24188515	24188607	24188669	24188896	589	157	142	143	53	136	75	4.39658436502e-06	4.34567654606e-05	0.379	0.598	-0.219
1348	"FBgn0035639"	"CG5537"	chr3L	+	5811385	5812228	5811385	5811979	5812064	5812228	1348	340	175	141	27	150	75	4.51329855511e-06	4.41457014922e-05	0.493	0.723	-0.23
195	"FBgn0001234"	"Hsromega"	chr3R	+	21296620	21310706	21296620	21297097	21297809	21310706	195	1124	47	1928	27	150	75	4.92191875157e-06	4.76462031724e-05	0.923	0.973	-0.05
677	"FBgn0266486"	"CG45085"	chr2R	-	9186669	9188265	9186669	9187134	9188119	9188265	677	128	24	136	2	150	75	5.12286389331e-06	4.90853999573e-05	0.727	0.971	-0.244
1108	"FBgn0026575"	"hang"	chrX	+	16435144	16438454	16435144	16436504	16436587	16438454	1108	71	30	88	5	150	75	5.25615209501e-06	4.98538062345e-05	0.542	0.898	-0.356
1267	"FBgn0261641"	"CG42724"	chr3R	-	6364555	6365154	6364555	6364725	6365003	6365154	1267	53	12	34	42	150	75	5.86963030214e-06	5.51158285371e-05	0.688	0.288	0.4
1264	"FBgn0036945"	"Ssk"	chr3L	+	20188521	20188762	20188521	20188614	20188675	20188762	1264	57	11	152	1	135	75	7.83469128995e-06	7.28393576363e-05	0.742	0.988	-0.246
1042	"FBgn0064225"	"RpL5"	chr2L	-	22536536	22536650	22536536	22536565	22536620	22536650	1042	3399	7220	1513	2706	129	75	7.96293157301e-06	7.33058112457e-05	0.215	0.245	-0.03
1159	"FBgn0035333"	"CG1317"	chr3L	-	2368013	2370048	2368013	2368425	2368629	2370048	1159	118	77	124	27	150	75	1.06116962514e-05	9.6741580389e-05	0.434	0.697	-0.263
1391	"FBgn0035047"	"Pof"	chr2R	+	24669396	24669847	24669396	24669474	24669527	24669847	1391	141	3	61	15	127	75	1.13006735299e-05	0.000101586751411	0.965	0.706	0.259
37	"FBgn0037094"	"CG7611"	chr3L	+	21523185	21525716	21523185	21524067	21524721	21525716	37	35	31	49	6	150	75	1.14677269963e-05	0.000101586751411	0.361	0.803	-0.442
869	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642428	4641962	4642008	4642288	4642428	869	1021	7	483	20	150	75	1.14058568583e-05	0.000101586751411	0.986	0.924	0.062
555	"FBgn0261593"	"RpS10b"	chrX	+	19598039	19598205	19598039	19598077	19598148	19598205	555	1374	30	1523	6	145	75	1.2967574008e-05	0.000113799551341	0.959	0.992	-0.033
1304	"FBgn0011290"	"Taf12"	chr3R	-	11678943	11679690	11678943	11679184	11679566	11679690	1304	282	133	216	45	150	75	1.50398608647e-05	0.000129563572036	0.515	0.706	-0.191
968	"FBgn0036180"	"CG6091"	chr3L	-	11606256	11607083	11606256	11606471	11606535	11607083	968	12	52	20	11	138	75	1.5029238829e-05	0.000129563572036	0.111	0.497	-0.386
1372	"FBgn0086347"	"Myo31DF"	chr2L	-	10505925	10506779	10505925	10506106	10506683	10506779	1372	149	79	98	15	150	75	1.62313948996e-05	0.000138557089188	0.485	0.766	-0.281
1443	"FBgn0000054"	"Adf1"	chr2R	+	6662269	6662757	6662269	6662448	6662568	6662757	1443	57	164	66	71	150	75	1.74485028156e-05	0.000147604902197	0.148	0.317	-0.169
1342	"FBgn0000382"	"csw"	chrX	+	2111204	2115701	2111204	2111623	2111703	2115701	1342	67	29	79	5	150	75	1.78707207592e-05	0.000149826846365	0.536	0.888	-0.352
211	"FBgn0036052"	"CG10809"	chr3L	-	9858337	9859889	9858337	9859716	9859778	9859889	211	15	37	38	16	136	75	1.81741139507e-05	0.000151022061944	0.183	0.567	-0.384
1417	"FBgn0029524"	"CG3176"	chrX	+	482117	482768	482117	482433	482517	482768	1417	3	14	16	2	150	75	1.99775402487e-05	0.00016455184468	0.097	0.8	-0.703
155	"FBgn0024811"	"Crk"	chr4	+	210223	210486	210223	210362	210437	210486	155	2042	6	1174	22	149	75	2.09249727018e-05	0.000170856951017	0.994	0.964	0.03
1573	"FBgn0000017"	"Abl"	chr3L	-	16622369	16625274	16622369	16623288	16623636	16625274	1573	242	69	171	15	150	75	2.34459578801e-05	0.000189790986633	0.637	0.851	-0.214
635	"FBgn0053057"	"CG33057"	chr3L	-	8402167	8405277	8402167	8404050	8404102	8405277	635	73	280	65	105	126	75	2.90036471832e-05	0.00023140733547	0.134	0.269	-0.135
683	"FBgn0035850"	"Atg18a"	chr3L	+	8186994	8187576	8186994	8187193	8187478	8187576	683	68	37	167	27	150	75	2.90799420505e-05	0.00023140733547	0.479	0.756	-0.277
1083	"FBgn0027580"	"CG1516"	chr2R	-	9860369	9860759	9860369	9860452	9860524	9860759	1083	266	35	190	4	146	75	3.22324239067e-05	0.000254338202087	0.796	0.961	-0.165
566	"FBgn0037890"	"CG17734"	chr3R	-	11242207	11243013	11242207	11242563	11242823	11243013	566	108	84	94	25	150	75	3.37190408138e-05	0.000263851494368	0.391	0.653	-0.262
14	"FBgn0038306"	"Art3"	chr3R	-	15227604	15229408	15227604	15229179	15229243	15229408	14	126	128	105	44	138	75	3.87273807345e-05	0.00030053727694	0.349	0.565	-0.216
1377	"FBgn0010551"	"Phb2"	chr2R	+	18821183	18821839	18821183	18821283	18821489	18821839	1377	1081	6	415	15	150	75	4.48670937874e-05	0.000345329516937	0.989	0.933	0.056
1277	"FBgn0265174"	"PIG-V"	chr2R	+	16955457	16957308	16955457	16955677	16955737	16957308	1277	21	37	35	11	134	75	4.69196128468e-05	0.000358191190757	0.241	0.64	-0.399
372	"FBgn0259722"	"CG42376"	chrX	+	254875	255524	254875	254921	254983	255524	372	340	59	157	6	136	75	4.80124370558e-05	0.000363578051576	0.761	0.935	-0.174
1263	"FBgn0063923"	"Kaz1-ORFB"	chr3L	+	217490	218058	217490	217775	217854	218058	1263	40	64	36	13	150	75	4.9116611063e-05	0.000368963982305	0.238	0.581	-0.343
847	"FBgn0035829"	"HP4"	chr3L	-	7975437	7976154	7975437	7975687	7975761	7976154	847	41	235	50	108	148	75	5.04588705745e-05	0.000376038725948	0.081	0.19	-0.109
1057	"FBgn0011708"	"Syx5"	chr2L	+	16307345	16308329	16307345	16307389	16307482	16308329	1057	463	56	569	27	150	75	7.04023714582e-05	0.000513054032912	0.805	0.913	-0.108
1241	"FBgn0037215"	"CG12582"	chr3R	+	4197205	4197562	4197205	4197301	4197414	4197562	1241	547	64	492	22	150	75	7.00422149758e-05	0.000513054032912	0.81	0.918	-0.108
45	"FBgn0033183"	"CG1620"	chr2R	-	7494011	7495461	7494011	7494797	7494865	7495461	45	21	86	25	23	142	75	7.04834613905e-05	0.000513054032912	0.114	0.365	-0.251
1229	"FBgn0086200"	"CR42490"	chr2L	+	18665131	18665914	18665131	18665286	18665675	18665914	1229	3	13	9	0	150	75	7.39172704987e-05	0.000533910130756	0.103	1.0	-0.897
709	"FBgn0029854"	"CG3566"	chrX	-	6274971	6276296	6274971	6275170	6276227	6276296	709	26	24	40	5	150	75	7.51279190264e-05	0.000538512335617	0.351	0.8	-0.449
937	"FBgn0025637"	"SkpA"	chrX	+	656355	657899	656355	656399	657098	657899	937	305	114	201	33	150	75	8.30004705508e-05	0.000590435165509	0.572	0.753	-0.181
1343	"FBgn0026620"	"tacc"	chr3R	-	4734411	4735346	4734411	4734853	4735164	4735346	1343	2239	80	2181	36	150	75	8.53343173883e-05	0.00060247311299	0.933	0.968	-0.035
281	"FBgn0259740"	"CG42394"	chr3R	+	10851284	10851788	10851284	10851488	10851540	10851788	281	269	18	404	4	126	75	8.80691638097e-05	0.000617141379234	0.899	0.984	-0.085
536	"FBgn0053469"	"CG33469"	chr2R	-	14605651	14606302	14605651	14606192	14606243	14606302	536	0	7	8	0	125	75	0.000103542316758	0.000720194336561	0.0	1.0	-1.0
521	"FBgn0263199"	"Galk"	chr3L	-	8985052	8985308	8985052	8985231	8985283	8985308	521	163	16	120	0	126	75	0.000116703837371	0.000805771347731	0.858	1.0	-0.142
456	"FBgn0031818"	"CG9536"	chr2L	-	6474437	6475270	6474437	6474651	6474707	6475270	456	148	41	101	6	130	75	0.000117611722016	0.000806112459657	0.676	0.907	-0.231
1244	"FBgn0266084"	"Fhos"	chr3L	+	8796999	8797821	8796999	8797226	8797689	8797821	1244	30	11	69	104	150	75	0.000120159414872	0.000811724392553	0.577	0.249	0.328
360	"FBgn0053180"	"Ranbp16"	chrX	-	15933142	15933675	15933142	15933538	15933600	15933675	360	61	56	42	104	136	75	0.000120009739093	0.000811724392553	0.375	0.182	0.193
668	"FBgn0026086"	"Adar"	chrX	+	1778369	1778699	1778369	1778560	1778611	1778699	668	69	17	49	0	125	75	0.00012454903853	0.00083536819414	0.709	1.0	-0.291
823	"FBgn0031883"	"Caper"	chr2L	+	7032720	7033018	7032720	7032839	7032903	7033018	823	497	122	400	50	138	75	0.000127676755992	0.000850272864372	0.689	0.813	-0.124
274	"FBgn0058191"	"CG40191"	chr2R	+	1265342	1266349	1265342	1266052	1266191	1266349	274	325	33	163	2	150	75	0.000134445755071	0.000882829118963	0.831	0.976	-0.145
341	"FBgn0034528"	"CG11180"	chr2R	-	20620913	20623174	20620913	20621317	20621459	20623174	341	111	27	124	6	150	75	0.000134098174531	0.000882829118963	0.673	0.912	-0.239
1491	"FBgn0046214"	"vig2"	chr3R	+	25123444	25124115	25123444	25123483	25123631	25124115	1491	526	33	342	4	150	75	0.000153826383935	0.00100307621191	0.889	0.977	-0.088
1246	"FBgn0019686"	"lok"	chr2L	+	20061496	20062012	20061496	20061720	20061781	20062012	1246	52	114	41	30	135	75	0.000164255152432	0.00106369371127	0.202	0.432	-0.23
