ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
663	"FBgn0000308"	"chic"	chr2L	-	5980846	5981018	5980950	5981018	5979411	5979704	663	196	1419	282	799	179	75	0.0	0.0	0.055	0.129	-0.074
689	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267459	27267255	27267283	27267591	27267918	689	642	2304	420	312	251	75	0.0	0.0	0.077	0.287	-0.21
909	"FBgn0029971"	"CG18624"	chrX	-	7893587	7893798	7893749	7893798	7893052	7893490	909	219	332	262	78	237	75	0.0	0.0	0.173	0.515	-0.342
945	"FBgn0032006"	"Pvr"	chr2L	-	8239074	8239878	8239691	8239878	8230124	8230331	945	624	1647	321	377	692	75	0.0	0.0	0.039	0.084	-0.045
1516	"FBgn0025637"	"SkpA"	chrX	+	656355	656604	656355	656489	657098	657899	1516	223	538	320	303	190	75	1.11022302463e-16	9.93649607044e-15	0.141	0.294	-0.153
2343	"FBgn0005278"	"Sam-S"	chr2L	+	108132	108346	108132	108226	108587	108809	2343	884	1771	693	797	195	75	1.11022302463e-16	9.93649607044e-15	0.161	0.251	-0.09
1793	"FBgn0024734"	"PRL-1"	chr2L	-	16251240	16251788	16251623	16251788	16250080	16250158	1793	550	832	312	920	458	75	3.33066907388e-15	2.82405677791e-13	0.098	0.053	0.045
205	"FBgn0035438"	"PHGPx"	chr3L	+	3326264	3326712	3326264	3326367	3327859	3328183	205	2286	658	2319	398	420	75	8.52651282912e-14	6.86810608386e-12	0.383	0.51	-0.127
472	"FBgn0003392"	"shi"	chrX	+	15892199	15892581	15892199	15892440	15892827	15893150	472	181	258	222	104	216	75	1.30118138486e-13	9.98192005243e-12	0.196	0.426	-0.23
2130	"FBgn0003567"	"su(Hw)"	chr3R	-	14308275	14308589	14308523	14308589	14307097	14307970	2130	132	111	152	22	323	75	1.53987933516e-13	1.12761164043e-11	0.216	0.616	-0.4
468	"FBgn0266409"	"CG45049"	chr3R	+	22726966	22727491	22726966	22727101	22728842	22729133	468	381	540	289	176	465	75	2.44027020813e-13	1.70925013274e-11	0.102	0.209	-0.107
13	"FBgn0026401"	"Nipped-B"	chr2R	-	4728778	4729017	4728806	4729017	4727793	4727953	13	159	1	247	68	103	75	6.99884594724e-13	4.69797534208e-11	0.991	0.726	0.265
499	"FBgn0020762"	"Atet"	chr2L	+	4333912	4334439	4333912	4334104	4336449	4336957	499	511	1	1335	95	410	75	1.50257584153e-12	9.68259872282e-11	0.989	0.72	0.269
2527	"FBgn0261550"	"CG42668"	chr3R	+	20320214	20320874	20320214	20320451	20321475	20321636	2527	74	147	239	140	498	75	2.13407069793e-12	1.32230303629e-10	0.07	0.205	-0.135
473	"FBgn0003392"	"shi"	chrX	+	15892199	15892569	15892199	15892440	15892827	15893150	473	185	258	214	104	204	75	2.65409916267e-12	1.58361250039e-10	0.209	0.431	-0.222
2063	"FBgn0020440"	"Fak"	chr2R	-	19432595	19433641	19433501	19433641	19432302	19432392	2063	314	93	623	52	981	75	3.7780889528e-12	2.17375046534e-10	0.205	0.478	-0.273
1714	"FBgn0032156"	"CG13124"	chr2L	-	9908424	9908633	9908531	9908633	9907607	9907847	1714	911	1	1037	46	182	75	1.543198902e-11	8.57273596939e-10	0.997	0.903	0.094
2571	"FBgn0000017"	"Abl"	chr3L	-	16626272	16626616	16626527	16626616	16623636	16625274	2571	799	114	1071	50	330	75	3.58544305357e-11	1.92538291977e-09	0.614	0.83	-0.216
1685	"FBgn0064225"	"RpL5"	chr2L	-	22536536	22536650	22536620	22536650	22536114	22536378	1685	21079	210	8503	171	159	75	4.37923031171e-11	2.27578710715e-09	0.979	0.959	0.02
856	"FBgn0026418"	"Hsc70Cb"	chr3L	+	14037018	14037412	14037018	14037136	14037477	14037750	856	244	256	370	169	351	75	7.58862972461e-11	3.82040077698e-09	0.169	0.319	-0.15
2427	"FBgn0259936"	"Uhg3"	chr2L	+	20647532	20648013	20647532	20647788	20648188	20648248	2427	145	5	155	58	300	75	1.58415169871e-10	7.73354056552e-09	0.879	0.401	0.478
1579	"FBgn0041210"	"HDAC4"	chrX	-	13284891	13285632	13285202	13285632	13282165	13282229	1579	1237	153	598	19	386	75	2.18848494882e-10	1.03695566251e-08	0.611	0.859	-0.248
546	"FBgn0035207"	"CG9153"	chr3L	+	1314157	1314335	1314157	1314320	1314472	1314709	546	6	47	23	5	90	75	2.26292096173e-10	1.04159019124e-08	0.096	0.793	-0.697
440	"FBgn0020618"	"Rack1"	chr2L	-	7826533	7826981	7826769	7826981	7825628	7826336	440	600	6849	422	3147	311	75	5.40383959802e-10	2.41821822011e-08	0.021	0.031	-0.01
1023	"FBgn0261802"	"CG42748"	chr2L	+	22156620	22157055	22156620	22156815	22158512	22159611	1023	94	268	90	78	315	75	9.00211905019e-10	3.82092152128e-08	0.077	0.216	-0.139
2066	"FBgn0259224"	"CG42324"	chr3L	+	3504887	3505092	3504887	3505086	3506074	3507207	2066	49	9	11	33	81	75	9.01272612097e-10	3.82092152128e-08	0.834	0.236	0.598
293	"FBgn0003256"	"rl"	chr2R	+	1071974	1072439	1071974	1072045	1105846	1105981	293	3687	0	2207	25	469	75	1.41295863898e-09	5.83660607025e-08	1.0	0.934	0.066
1517	"FBgn0025637"	"SkpA"	chrX	+	656355	656604	656355	656399	657098	657899	1517	659	114	581	33	280	75	6.60588939105e-09	2.59563117292e-07	0.608	0.825	-0.217
1577	"FBgn0039924"	"PIP4K"	chr4	-	1196707	1196848	1196757	1196848	1195841	1196091	1577	275	35	115	58	125	75	6.51350740011e-09	2.59563117292e-07	0.825	0.543	0.282
1144	"FBgn0052675"	"Tango5"	chrX	-	10763150	10764237	10764084	10764237	10761914	10762434	1144	548	8	391	40	1009	75	8.25135682003e-09	3.16498472311e-07	0.836	0.421	0.415
642	"FBgn0003517"	"sta"	chrX	-	1483110	1483292	1483131	1483292	1482672	1482915	642	39	30	61	2	96	75	1.02564645665e-08	3.84259637596e-07	0.504	0.96	-0.456
507	"FBgn0038738"	"CG4572"	chr3R	-	19864275	19864393	19864324	19864393	19862516	19864191	507	43	351	44	87	124	75	1.27344967904e-08	4.66256234758e-07	0.069	0.234	-0.165
1423	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642428	4641962	4642422	4642568	4642658	1423	131	2	68	23	81	75	1.44479824771e-08	5.1723777268e-07	0.984	0.732	0.252
2196	"FBgn0010408"	"RpS9"	chr3L	-	9510281	9510651	9510464	9510651	9509889	9510158	2196	352	2232	292	1125	258	75	1.61710327351e-08	5.66337689918e-07	0.044	0.07	-0.026
2576	"FBgn0262579"	"Ect4"	chr3L	+	8096521	8097172	8096521	8096872	8098345	8098725	2576	4144	51	2889	92	375	75	3.28380241887e-08	1.12557568017e-06	0.942	0.863	0.079
1129	"FBgn0052594"	"be"	chrX	+	15031542	15033347	15031542	15032573	15033605	15034140	1129	633	270	331	259	849	75	3.87455256767e-08	1.30039670552e-06	0.172	0.101	0.071
824	"FBgn0039266"	"CG11791"	chr3R	+	25049615	25050368	25049615	25049946	25051180	25051556	824	249	211	185	62	497	75	4.13739467131e-08	1.36027404398e-06	0.151	0.31	-0.159
944	"FBgn0250753"	"kra"	chr3R	-	5600037	5600571	5600287	5600571	5599115	5599364	944	2236	56	3046	20	325	75	4.30245364891e-08	1.38625056568e-06	0.902	0.972	-0.07
1288	"FBgn0040532"	"CG8369"	chr3R	+	8822007	8822173	8822007	8822125	8822468	8822666	1288	11	57	51	37	123	75	6.6807507304e-08	2.11033126013e-06	0.105	0.457	-0.352
1056	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20348650	20348354	20348421	20348941	20349206	1056	103	70	27	75	304	75	8.28670477793e-08	2.56728488409e-06	0.266	0.082	0.184
995	"FBgn0020496"	"CtBP"	chr3R	+	13021175	13021316	13021175	13021307	13021419	13024097	995	321	430	471	371	84	75	1.45882222635e-07	4.43426906915e-06	0.4	0.531	-0.131
1381	"FBgn0000541"	"E(bx)"	chr3L	-	246382	246912	246794	246912	245927	246323	1381	894	36	389	51	487	75	1.6281744375e-07	4.83654599788e-06	0.793	0.54	0.253
1673	"FBgn0262976"	"lawc"	chrX	-	8408864	8410098	8409662	8410098	8408518	8408778	1673	798	54	281	56	873	75	1.6512106138e-07	4.83654599788e-06	0.559	0.301	0.258
2101	"FBgn0004657"	"mys"	chrX	+	8061644	8061870	8061644	8061725	8063839	8064459	2101	181	529	271	434	220	75	1.75140720149e-07	5.03842321714e-06	0.104	0.176	-0.072
1518	"FBgn0025637"	"SkpA"	chrX	+	656113	656784	656113	656399	657098	657899	1518	741	114	584	33	460	75	1.99691558955e-07	5.64391406099e-06	0.515	0.743	-0.228
2345	"FBgn0000083"	"AnxB9"	chr3R	+	21065240	21065401	21065240	21065285	21067445	21067499	2345	135	1078	143	582	191	75	2.86784050618e-07	7.96567423354e-06	0.047	0.088	-0.041
1123	"FBgn0032036"	"CG13384"	chr2L	+	8384699	8385097	8384699	8384895	8386216	8386385	1123	337	0	227	16	277	75	4.1363029013e-07	1.12942101254e-05	1.0	0.793	0.207
1716	"FBgn0032156"	"CG13124"	chr2L	-	9908424	9908633	9908531	9908633	9907607	9907783	1716	1604	93	1392	158	182	75	4.9843030836e-07	1.33828537795e-05	0.877	0.784	0.093
199	"FBgn0004907"	"14-3-3zeta"	chr2R	+	10101035	10101177	10101035	10101097	10104255	10104409	199	32	1273	46	562	155	75	5.24680147995e-07	1.38567166954e-05	0.012	0.038	-0.026
1382	"FBgn0000541"	"E(bx)"	chr3L	-	246427	246912	246794	246912	245927	246323	1382	740	36	342	51	442	75	7.58951191226e-07	1.97204898236e-05	0.777	0.532	0.245
2505	"FBgn0032666"	"CG5758"	chr2L	+	18119994	18120204	18119994	18120072	18123348	18123908	2505	96	146	136	81	207	75	8.26989126179e-07	2.11472933694e-05	0.192	0.378	-0.186
1675	"FBgn0262976"	"lawc"	chrX	-	8409402	8410098	8409662	8410098	8408518	8408778	1675	178	54	56	56	335	75	1.0100516189e-06	2.54248930945e-05	0.425	0.183	0.242
1939	"FBgn0003462"	"Sod"	chr3L	-	11113531	11113740	11113573	11113740	11112280	11112848	1939	67	567	66	219	117	75	1.24877129792e-06	3.09503163223e-05	0.07	0.162	-0.092
1828	"FBgn0026575"	"hang"	chrX	+	16429059	16430199	16429059	16429407	16430620	16430764	1828	36	42	72	16	867	75	1.33524393364e-06	3.2592090562e-05	0.069	0.28	-0.211
1379	"FBgn0043841"	"vir-1"	chr2L	-	12423322	12423439	12423333	12423439	12421640	12421829	1379	5423	145	1742	91	86	75	2.17703936833e-06	5.23464242146e-05	0.97	0.943	0.027
1715	"FBgn0032156"	"CG13124"	chr2L	-	9908307	9908633	9908531	9908633	9907607	9907783	1715	1153	93	1035	158	299	75	2.52571858728e-06	5.98372447663e-05	0.757	0.622	0.135
2555	"FBgn0259978"	"vlc"	chr2R	+	5702111	5702388	5702111	5702216	5702866	5702947	2555	200	26	160	1	247	75	3.73522006103e-06	8.72092683814e-05	0.7	0.98	-0.28
1522	"FBgn0010315"	"CycD"	chrX	-	15909419	15909676	15909530	15909676	15908536	15909222	1522	121	164	118	68	186	75	8.20017293457e-06	0.000188721122823	0.229	0.412	-0.183
669	"FBgn0041775"	"tral"	chr3L	+	12518023	12518254	12518023	12518224	12518437	12518667	669	162	33	88	55	105	75	9.74418402833e-06	0.000221096908023	0.778	0.533	0.245
727	"FBgn0035976"	"PGRP-LC"	chr3L	+	9344899	9345124	9344899	9345067	9347639	9348336	727	39	15	82	2	132	75	1.05349866143e-05	0.000235720325495	0.596	0.959	-0.363
2036	"FBgn0039890"	"CG2316"	chr4	-	193544	193829	193672	193829	188424	188523	2036	36	4	10	16	203	75	1.11424314329e-05	0.000245896671759	0.769	0.188	0.581
1460	"FBgn0086608"	"CG34112"	chr3R	-	4393658	4394259	4393827	4394259	4391710	4392248	1460	22	17	36	1	244	75	1.18836979799e-05	0.000258711316833	0.285	0.917	-0.632
1458	"FBgn0086608"	"CG34112"	chr3R	-	4393703	4394259	4393827	4394259	4391710	4392248	1458	14	17	26	1	199	75	1.24528166595e-05	0.000267486501846	0.237	0.907	-0.67
1394	"FBgn0015279"	"Pi3K92E"	chr3R	-	20634126	20634732	20634545	20634732	20631777	20633713	1394	157	156	160	73	494	75	1.35022639284e-05	0.000286212463009	0.133	0.25	-0.117
1444	"FBgn0011604"	"Iswi"	chr2R	+	12636670	12636781	12636670	12636737	12636843	12636990	1444	13	205	25	85	119	75	1.65890710913e-05	0.000347077838027	0.038	0.156	-0.118
667	"FBgn0024277"	"trio"	chr3L	-	1034497	1034875	1034762	1034875	1033649	1034065	667	181	64	80	72	340	75	1.73861469448e-05	0.000359090804206	0.384	0.197	0.187
1060	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20348650	20348354	20348385	20348941	20349206	1060	108	176	27	120	340	75	1.96579696887e-05	0.000400873280614	0.119	0.047	0.072
2446	"FBgn0260632"	"dl"	chr2L	-	17449875	17450364	17450219	17450364	17449295	17449368	2446	997	93	1187	53	419	75	2.34875421091e-05	0.000472980379222	0.657	0.8	-0.143
2499	"FBgn0030674"	"CG8184"	chrX	+	15713900	15714393	15713900	15714381	15714716	15714956	2499	37	43	5	41	87	75	2.4638757858e-05	0.000490037517398	0.426	0.095	0.331
2347	"FBgn0000083"	"AnxB9"	chr3R	+	21065240	21065401	21065240	21065310	21067445	21067499	2347	135	229	143	122	166	75	2.67538403688e-05	0.000525615083343	0.21	0.346	-0.136
1156	"FBgn0011481"	"Ssdp"	chr3R	-	18198701	18199595	18199206	18199595	18192493	18197120	1156	319	36	313	8	580	75	3.2198600692e-05	0.000624963201383	0.534	0.835	-0.301
243	"FBgn0010280"	"Taf4"	chr3L	+	16114311	16114843	16114311	16114720	16115668	16115830	243	144	71	179	34	198	75	3.82574991744e-05	0.000733724180595	0.434	0.666	-0.232
2177	"FBgn0261822"	"Bsg"	chr2L	+	8083419	8083636	8083419	8083521	8089393	8089736	2177	134	194	166	123	190	75	3.9355518314e-05	0.000745902823575	0.214	0.348	-0.134
115	"FBgn0063670"	"CG40228"	chr3L	-	27083723	27083906	27083736	27083906	27083337	27083593	115	524	46	230	50	88	75	4.09876424993e-05	0.000767803396121	0.907	0.797	0.11
1204	"FBgn0013263"	"Trl"	chr3L	-	14757662	14757962	14757907	14757962	14756903	14757330	1204	928	80	311	58	320	75	4.56688552098e-05	0.000831643800845	0.731	0.557	0.174
1254	"FBgn0016930"	"Dyrk2"	chr2L	-	14229458	14229536	14229531	14229536	14222016	14222081	1254	17	43	37	19	148	75	4.58096715134e-05	0.000831643800845	0.167	0.497	-0.33
512	"FBgn0039955"	"CG41099"	chr3R	+	3846728	3846911	3846728	3846894	3849498	3850235	512	363	127	118	85	92	75	4.59443192273e-05	0.000831643800845	0.7	0.531	0.169
2360	"FBgn0010909"	"msn"	chr3L	-	2586265	2586540	2586402	2586540	2585604	2585738	2360	495	471	123	199	212	75	4.80643471782e-05	0.00086035181449	0.271	0.179	0.092
1580	"FBgn0041210"	"HDAC4"	chrX	-	13284891	13285632	13285202	13285632	13276434	13276547	1580	1149	3	585	14	386	75	5.02716628628e-05	0.000889974163428	0.987	0.89	0.097
1492	"FBgn0262734"	"Rbp2"	chrX	+	16450313	16450600	16450313	16450501	16451274	16451559	1492	34	136	30	33	174	75	5.10973537974e-05	0.000894759097474	0.097	0.282	-0.185
2134	"FBgn0004636"	"R"	chr3L	-	1861929	1862239	1862060	1862239	1859114	1861676	2134	29	291	54	208	206	75	7.89254026985e-05	0.0013671916532	0.035	0.086	-0.051
55	"FBgn0030478"	"CG1640"	chrX	+	13370994	13371526	13370994	13371261	13373862	13374103	55	114	8	33	15	340	75	8.04866138864e-05	0.00137940356352	0.759	0.327	0.432
415	"FBgn0013981"	"His4r"	chr3R	+	14625787	14625917	14625787	14625815	14626025	14626229	415	864	1780	329	489	177	75	8.61437645131e-05	0.00145428393369	0.171	0.222	-0.051
98	"FBgn0085442"	"NKAIN"	chr2R	+	24881569	24881682	24881569	24881626	24882630	24883019	98	2	86	14	50	131	75	8.66612399962e-05	0.00145428393369	0.013	0.138	-0.125
1867	"FBgn0039830"	"CG1746"	chr3R	-	31219109	31219559	31219173	31219559	31218942	31219048	1867	32	35	31	5	139	75	9.16013793836e-05	0.00152133837306	0.33	0.77	-0.44
1069	"FBgn0263289"	"scrib"	chr3R	+	26536349	26536419	26536349	26536397	26537370	26537784	1069	0	37	13	34	97	75	0.000113625103009	0.00186785756069	0.0	0.228	-0.228
2301	"FBgn0027588"	"CG14476"	chrX	-	21605077	21605264	21605173	21605264	21604462	21604592	2301	90	370	92	195	171	75	0.000132185274688	0.00212129954303	0.096	0.171	-0.075
493	"FBgn0004362"	"HmgD"	chr2R	+	21713355	21713434	21713355	21713387	21715405	21715617	493	37	1353	25	312	122	75	0.00013081419222	0.00212129954303	0.017	0.047	-0.03
614	"FBgn0035397"	"CG11486"	chr3L	+	3071132	3071307	3071132	3071189	3083732	3083809	614	57	0	15	6	193	75	0.000132992708781	0.00212129954303	1.0	0.493	0.507
1374	"FBgn0259923"	"Sep4"	chrX	-	16694617	16695144	16694950	16695144	16694042	16694371	1374	57	25	58	77	408	75	0.000135299463452	0.00213693564334	0.295	0.122	0.173
686	"FBgn0030701"	"CG16952"	chrX	+	15870182	15870488	15870182	15870398	15871360	15871523	686	137	19	51	26	165	75	0.000151571232734	0.00236056388952	0.766	0.471	0.295
688	"FBgn0028697"	"RpL15"	chr3L	+	27267254	27267523	27267254	27267455	27267591	27267918	688	462	61	366	18	143	75	0.000152388978591	0.00236056388952	0.799	0.914	-0.115
2103	"FBgn0004657"	"mys"	chrX	+	8061644	8062080	8061644	8061725	8063839	8064459	2103	209	529	263	434	430	75	0.000156177490163	0.0023962089205	0.064	0.096	-0.032
1375	"FBgn0259923"	"Sep4"	chrX	-	16694613	16695144	16694950	16695144	16694042	16694371	1375	54	25	55	77	412	75	0.000165252493474	0.00251152610365	0.282	0.115	0.167
877	"FBgn0036518"	"RhoGAP71E"	chr3L	+	15604835	15605755	15604835	15605280	15606658	15609125	877	244	2	115	11	550	75	0.000170769843229	0.00257112352749	0.943	0.588	0.355
228	"FBgn0261268"	"Cul3"	chr2L	-	15271322	15272024	15271833	15272024	15270904	15271143	228	602	178	612	110	586	75	0.000183913471413	0.00269349638588	0.302	0.416	-0.114
898	"FBgn0036196"	"CG11658"	chr3L	-	11708319	11708553	11708407	11708553	11707304	11707571	898	190	396	174	219	163	75	0.000181829983217	0.00269349638588	0.181	0.268	-0.087
997	"FBgn0020496"	"CtBP"	chr3R	+	13011648	13012172	13011648	13011748	13019341	13019814	997	2676	37	1168	39	499	75	0.000182946582791	0.00269349638588	0.916	0.818	0.098
1832	"FBgn0033879"	"CG6543"	chr2R	-	13854101	13854331	13854297	13854331	13853180	13853905	1832	905	0	300	7	271	75	0.00018608251075	0.0027007110344	1.0	0.922	0.078
2021	"FBgn0052423"	"shep"	chr3L	-	5166934	5167059	5166967	5167059	5163833	5163975	2021	149	17	84	32	108	75	0.000190647673972	0.00274226252472	0.859	0.646	0.213
169	"FBgn0037336"	"CG2519"	chr3R	-	5547336	5547775	5547606	5547775	5546455	5546734	169	26	113	13	207	345	75	0.000202904914285	0.00289274174259	0.048	0.013	0.035
704	"FBgn0051716"	"Cnot4"	chr2L	+	10399594	10399712	10399594	10399688	10399767	10400679	704	85	90	38	98	99	75	0.000211419668336	0.00298769373412	0.417	0.227	0.19
664	"FBgn0000308"	"chic"	chr2L	-	5980846	5981018	5980952	5981018	5979411	5979704	664	196	117	283	91	181	75	0.000220640993043	0.00309089251993	0.41	0.563	-0.153
2558	"FBgn0259978"	"vlc"	chr2R	+	5702111	5702293	5702111	5702216	5702866	5702947	2558	160	26	83	1	152	75	0.000241770287784	0.00335768908293	0.752	0.976	-0.224
2577	"FBgn0262579"	"Ect4"	chr3L	+	8096521	8096876	8096521	8096872	8098345	8098725	2577	114	51	91	92	79	75	0.000243855564431	0.00335770354101	0.68	0.484	0.196
1206	"FBgn0013263"	"Trl"	chr3L	-	14757483	14757962	14757907	14757962	14756903	14757330	1206	1039	80	381	58	499	75	0.000265488575131	0.00362459402149	0.661	0.497	0.164
2411	"FBgn0263110"	"CG43367"	chr3L	+	4195298	4195715	4195298	4195387	4195840	4195990	2411	155	4	155	23	403	75	0.000269436023542	0.00363424380617	0.878	0.556	0.322
2545	"FBgn0031489"	"CG17224"	chr2L	-	3018081	3018308	3018163	3018308	3017958	3018024	2545	24	26	24	3	157	75	0.000270707173644	0.00363424380617	0.306	0.793	-0.487
1911	"FBgn0036967"	"CG6597"	chr3L	+	20302430	20302837	20302430	20302502	20303066	20303115	1911	102	366	102	200	410	75	0.000274619285267	0.00365629478153	0.049	0.085	-0.036
1967	"FBgn0030520"	"Pdcd4"	chrX	-	13754829	13755406	13755252	13755406	13750585	13752027	1967	9751	105	4204	79	498	75	0.000282374199942	0.00372872816481	0.933	0.889	0.044
96	"FBgn0030749"	"AnxB11"	chrX	-	16421780	16422242	16422166	16422242	16420049	16420118	96	754	84	245	55	461	75	0.000289052466652	0.00378588230712	0.594	0.42	0.174
2485	"FBgn0004889"	"tws"	chr3R	-	10134304	10134482	10134379	10134482	10133214	10133587	2485	171	130	171	67	150	75	0.000304880895778	0.00396099292821	0.397	0.561	-0.164
2340	"FBgn0035432"	"ZnT63C"	chr3L	+	3303707	3304273	3303707	3303852	3304601	3304665	2340	188	361	131	146	496	75	0.000308113822093	0.00397097093913	0.073	0.119	-0.046
1661	"FBgn0038224"	"CG3321"	chr3R	+	14327067	14327183	14327067	14327127	14327252	14327735	1661	43	403	46	187	131	75	0.000313779201216	0.00401189121555	0.058	0.123	-0.065
1595	"FBgn0004435"	"Galphaq"	chr2R	+	12612739	12612884	12612739	12612851	12615906	12616414	1595	151	67	103	95	108	75	0.000323501542773	0.00410362980636	0.61	0.43	0.18
2236	"FBgn0086347"	"Myo31DF"	chr2L	-	10506542	10506779	10506683	10506779	10505925	10506106	2236	127	79	71	15	216	75	0.000337704645168	0.00425032955754	0.358	0.622	-0.264
356	"FBgn0000565"	"Eip71CD"	chr3L	+	15512171	15512365	15512171	15512353	15512475	15512736	356	120	10	64	22	87	75	0.000376424203177	0.00470092551409	0.912	0.715	0.197
782	"FBgn0010352"	"Nc73EF"	chr3L	+	16957438	16957527	16957438	16957505	16959098	16959216	782	80	13	94	1	97	75	0.000379814073075	0.00470677285941	0.826	0.986	-0.16
1765	"FBgn0032587"	"CG5953"	chr2L	-	16532458	16532877	16532720	16532877	16527389	16528439	1765	33	76	39	29	337	75	0.000393607140254	0.00484046643473	0.088	0.23	-0.142
1515	"FBgn0025637"	"SkpA"	chrX	+	656355	656489	656355	656399	657098	657899	1515	977	114	564	33	165	75	0.000414189749561	0.00505499762532	0.796	0.886	-0.09
2507	"FBgn0264078"	"Flo2"	chrX	+	14839375	14839535	14839375	14839423	14840872	14841019	2507	101	589	58	173	187	75	0.000433207971858	0.00524735370423	0.064	0.119	-0.055
1200	"FBgn0013263"	"Trl"	chr3L	-	14753210	14753471	14753333	14753471	14750241	14751775	1200	439	88	319	30	198	75	0.000444555698795	0.00530503133895	0.654	0.801	-0.147
2528	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20309666	20309343	20309630	20309903	20310638	2528	235	113	164	38	111	75	0.000444530089097	0.00530503133895	0.584	0.745	-0.161
1059	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20348650	20348354	20348408	20348941	20349206	1059	108	11	27	14	317	75	0.000452295855184	0.00530807546147	0.699	0.313	0.386
2278	"FBgn0031187"	"CG14619"	chrX	+	22455802	22456086	22455802	22455863	22457426	22457551	2278	65	165	58	65	298	75	0.000448384007407	0.00530807546147	0.09	0.183	-0.093
2308	"FBgn0030274"	"Lint-1"	chrX	+	11149924	11150114	11149924	11149960	11150635	11152127	2308	23	23	38	7	229	75	0.00045787221316	0.00530807546147	0.247	0.64	-0.393
58	"FBgn0030478"	"CG1640"	chrX	+	13370994	13371367	13370994	13371261	13373862	13374103	58	110	8	40	15	181	75	0.000457990371908	0.00530807546147	0.851	0.525	0.326
266	"FBgn0052767"	"CG32767"	chrX	-	5082416	5083025	5082881	5083025	5081485	5082239	266	101	29	201	19	540	75	0.000467829502285	0.00538338091558	0.326	0.595	-0.269
1669	"FBgn0051992"	"gw"	chr4	-	659559	659983	659877	659983	657901	658508	1669	349	0	150	6	393	75	0.000500160958449	0.00571460499334	1.0	0.827	0.173
895	"FBgn0036196"	"CG11658"	chr3L	-	11708391	11708553	11708407	11708553	11707304	11707571	895	70	396	74	219	91	75	0.00055403239491	0.00628553653662	0.127	0.218	-0.091
1325	"FBgn0027087"	"Aats-his"	chrX	+	18515427	18516294	18515427	18515682	18517467	18517739	1325	177	22	72	27	687	75	0.00059437431793	0.00669606312018	0.468	0.225	0.243
1146	"FBgn0052675"	"Tango5"	chrX	-	10764084	10764237	10764169	10764237	10761914	10762434	1146	40	295	83	303	160	75	0.000607583578483	0.00679734128428	0.06	0.114	-0.054
