ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3	"FBgn0026401"	"Nipped-B"	chr2R	-	4728008	4728124	4728432	4728551	4727793	4727953	4728778	4729017	3	721	4152	1171	2821	194	191	0.0	0.0	0.146	0.29	-0.144
411	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7344278	7344569	7332260	7332380	7347848	7348010	411	79	11	100	159	366	360	0.0	0.0	0.876	0.382	0.494
5	"FBgn0026401"	"Nipped-B"	chr2R	-	4711813	4712045	4719769	4720210	4700939	4701261	4722146	4722325	5	4313	2862	5352	2550	516	307	0.0	0.0	0.473	0.555	-0.082
92	"FBgn0032901"	"sky"	chr2L	-	20903015	20903559	20916904	20917120	20882261	20882464	20918798	20918931	92	2546	1638	1412	2394	291	619	0.0	0.0	0.768	0.556	0.212
93	"FBgn0032901"	"sky"	chr2L	-	20903015	20903559	20916904	20917142	20882261	20882464	20918798	20918931	93	2608	1638	1465	2394	313	619	0.0	0.0	0.759	0.548	0.211
94	"FBgn0032901"	"sky"	chr2L	-	20903015	20903559	20916904	20917120	20882261	20882464	20918638	20918931	94	2478	1638	1372	2393	291	619	0.0	0.0	0.763	0.549	0.214
95	"FBgn0032901"	"sky"	chr2L	-	20903015	20903559	20916904	20917120	20877552	20877677	20918798	20918931	95	2546	1458	1407	2331	291	619	0.0	0.0	0.788	0.562	0.226
96	"FBgn0032901"	"sky"	chr2L	-	20903015	20903559	20916904	20917142	20877552	20877677	20918798	20918931	96	2608	1458	1460	2331	313	619	0.0	0.0	0.78	0.553	0.227
97	"FBgn0032901"	"sky"	chr2L	-	20903015	20903559	20916904	20917120	20877552	20877677	20918638	20918931	97	2478	1458	1367	2330	291	619	0.0	0.0	0.783	0.555	0.228
2221	"FBgn0043841"	"vir-1"	chr2L	-	12409455	12409623	12421640	12421829	12403269	12404177	12423333	12423439	2221	1918	3815	1189	1596	264	243	1.11022302463e-16	4.44772424021e-15	0.316	0.407	-0.091
2619	"FBgn0261556"	"CG42674"	chr3L	-	20168475	20169063	20190657	20192299	20158479	20158668	20197481	20198317	2619	3325	815	5303	834	1717	663	2.22044604925e-16	8.76066895795e-15	0.612	0.711	-0.099
30	"FBgn0026401"	"Nipped-B"	chr2R	-	4712100	4712775	4722146	4722325	4711813	4712045	4726623	4726788	30	2208	6457	1689	6666	254	750	3.33066907388e-16	1.29448690573e-14	0.502	0.428	0.074
129	"FBgn0265991"	"Zasp52"	chr2R	-	15763925	15764835	15765122	15769551	15763645	15763829	15773815	15773966	129	165	411	347	335	4504	985	8.881784197e-16	3.35190812304e-14	0.081	0.185	-0.104
318	"FBgn0003721"	"Tm1"	chr3R	+	15301010	15301073	15301623	15301686	15300746	15300822	15303152	15303222	318	18	1176	80	816	138	138	8.881784197e-16	3.35190812304e-14	0.015	0.089	-0.074
2085	"FBgn0261113"	"Xrp1"	chr3R	+	18919422	18919512	18920412	18921319	18914967	18915925	18925077	18925796	2085	990	14541	1205	25278	165	982	1.22124532709e-15	4.54303261677e-14	0.288	0.221	0.067
109	"FBgn0004907"	"14-3-3zeta"	chr2R	+	10105940	10106104	10106633	10106797	10105701	10105825	10107466	10108474	109	3528	110	2085	173	239	239	2.10942374679e-15	7.7365344178e-14	0.97	0.923	0.047
12	"FBgn0026401"	"Nipped-B"	chr2R	-	4711813	4712045	4719769	4720210	4700643	4700872	4722146	4722325	12	4313	2470	5335	2309	516	307	2.99760216649e-15	1.08413278355e-13	0.51	0.579	-0.069
7	"FBgn0026401"	"Nipped-B"	chr2R	-	4711813	4712045	4719769	4720210	4700388	4700583	4722146	4722325	7	4313	2470	5341	2314	516	307	3.66373598126e-15	1.30689979386e-13	0.51	0.579	-0.069
2432	"FBgn0086779"	"step"	chr2L	-	21753218	21753814	21756553	21756627	21746151	21747332	21757163	21757466	2432	196	857	56	787	149	671	3.77475828373e-15	1.3283068339e-13	0.507	0.243	0.264
2206	"FBgn0261862"	"whd"	chr2R	-	10471213	10471273	10471439	10471505	10470367	10470749	10471617	10471956	2206	2	286	46	198	141	135	5.55111512313e-15	1.92734717075e-13	0.007	0.182	-0.175
8	"FBgn0026401"	"Nipped-B"	chr2R	-	4711813	4712045	4719769	4720210	4699058	4699151	4722146	4722325	8	4316	2470	5343	2327	516	307	1.29896093881e-14	4.45065037455e-13	0.51	0.577	-0.067
2684	"FBgn0029881"	"pigs"	chrX	+	6605179	6605279	6630704	6631105	6600061	6600510	6644561	6644758	2684	820	1389	655	1802	175	476	1.76525460915e-14	5.96977013276e-13	0.616	0.497	0.119
9	"FBgn0026401"	"Nipped-B"	chr2R	-	4711813	4712045	4719769	4720210	4693247	4693483	4722146	4722325	9	4313	2470	5338	2331	516	307	1.97619698383e-14	6.59745762294e-13	0.51	0.577	-0.067
2729	"FBgn0002521"	"pho"	chr4	-	1173083	1173203	1173805	1174097	1172468	1173030	1174158	1174928	2729	623	579	461	199	367	195	2.8088642523e-14	9.25858545948e-13	0.364	0.552	-0.188
148	"FBgn0003256"	"rl"	chr2R	+	1072250	1072439	1076634	1076761	1071974	1072045	1080330	1080441	148	2488	1832	1181	555	264	202	3.71924713249e-14	1.21061494163e-12	0.51	0.62	-0.11
402	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7345484	7345775	7332260	7332380	7347848	7348010	402	52	11	68	159	366	360	4.41868763801e-14	1.42052624807e-12	0.823	0.296	0.527
2480	"FBgn0030520"	"Pdcd4"	chrX	-	13750585	13752027	13754829	13755061	13750315	13750455	13755252	13755406	2480	2116	12564	1080	4685	307	1517	5.0404125318e-14	1.60063832107e-12	0.454	0.533	-0.079
2176	"FBgn0016930"	"Dyrk2"	chr2L	-	14217026	14217069	14222016	14222081	14197656	14197867	14233647	14234108	2176	4	85	121	157	140	118	5.68434188608e-14	1.7833766592e-12	0.038	0.394	-0.356
2604	"FBgn0036318"	"Wbp2"	chr3L	+	12852231	12852277	12852426	12852521	12850914	12851153	12852615	12852716	2604	114	235	20	231	121	170	6.12843109593e-14	1.8910676946e-12	0.405	0.108	0.297
34	"FBgn0026401"	"Nipped-B"	chr2R	-	4700939	4701261	4719769	4720210	4700643	4700872	4722146	4722325	34	4313	2288	5335	2154	516	397	6.17284001692e-14	1.8910676946e-12	0.592	0.656	-0.064
31	"FBgn0026401"	"Nipped-B"	chr2R	-	4693247	4693483	4695118	4695406	4693010	4693168	4695461	4695610	31	2154	1570	1621	1693	363	311	6.88338275268e-14	2.08422426604e-12	0.54	0.451	0.089
10	"FBgn0026401"	"Nipped-B"	chr2R	-	4711813	4712045	4719769	4720210	4695461	4695610	4722146	4722325	10	4317	2470	5348	2351	516	307	9.38138455808e-14	2.80794544704e-12	0.51	0.575	-0.065
2670	"FBgn0040056"	"CG17698"	chr3L	+	23746189	23746544	23747872	23748060	23737959	23738184	23748423	23748716	2670	732	350	368	365	430	263	9.86988268892e-14	2.92058801386e-12	0.561	0.381	0.18
2204	"FBgn0085437"	"CG34408"	chrX	+	10222897	10223455	10224313	10224505	10222325	10222586	10224918	10225059	2204	148	81	265	27	633	267	2.25375273999e-13	6.59412599431e-12	0.435	0.805	-0.37
2606	"FBgn0036318"	"Wbp2"	chr3L	+	12851308	12851722	12852231	12852277	12850914	12851153	12852615	12852716	2606	1375	114	1138	20	489	121	2.78999046088e-13	8.07237240015e-12	0.749	0.934	-0.185
401	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7337871	7338159	7332260	7332380	7347848	7348010	401	34	11	35	159	363	360	3.23852056283e-13	9.26715114902e-12	0.754	0.179	0.575
409	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7337493	7337781	7332260	7332380	7347848	7348010	409	41	11	50	159	363	360	3.37951888696e-13	9.56550780613e-12	0.787	0.238	0.549
2763	"FBgn0011217"	"eff"	chr3R	-	14734386	14734418	14737419	14737483	14733699	14733883	14740379	14740791	2763	1178	853	1102	481	139	107	5.97633054156e-13	1.67337255164e-11	0.515	0.638	-0.123
2107	"FBgn0002566"	"lt"	chr2L	+	22927437	22927765	22938903	22939305	22925565	22925919	22939353	22939540	2107	1979	1041	1746	597	403	477	1.12332365632e-12	3.11184553304e-11	0.692	0.776	-0.084
41	"FBgn0026401"	"Nipped-B"	chr2R	-	4722146	4722325	4726623	4726788	4719769	4720210	4726847	4727085	41	1085	2236	1222	1733	240	254	1.15241149956e-12	3.15882057353e-11	0.339	0.427	-0.088
2575	"FBgn0020309"	"crol"	chr2L	-	11803784	11803898	11806047	11806157	11802904	11803674	11808013	11808972	2575	172	609	70	695	185	189	1.82276416183e-12	4.94424778896e-11	0.224	0.093	0.131
2233	"FBgn0260987"	"vtd"	chr3L	+	27140118	27140242	27146944	27147695	27136945	27137236	27156009	27156171	2233	432	5635	201	4775	199	826	2.21178630966e-12	5.937620155e-11	0.241	0.149	0.092
292	"FBgn0039972"	"CG17018"	chr2L	+	22354465	22354969	22363429	22364294	22354354	22354401	22365192	22365324	292	5019	15565	2887	10776	579	940	2.49000819963e-12	6.58773103408e-11	0.344	0.303	0.041
37	"FBgn0026401"	"Nipped-B"	chr2R	-	4700939	4701261	4719769	4720210	4695461	4695610	4722146	4722325	37	4317	1837	5348	1728	516	397	2.50455212125e-12	6.58773103408e-11	0.644	0.704	-0.06
35	"FBgn0026401"	"Nipped-B"	chr2R	-	4700939	4701261	4719769	4720210	4693247	4693483	4722146	4722325	35	4313	1837	5338	1728	516	397	3.00048874635e-12	7.8132726955e-11	0.644	0.704	-0.06
2715	"FBgn0261552"	"ps"	chr3R	+	9439345	9439705	9444010	9444076	9436834	9437118	9445043	9445187	2715	211	68	432	29	435	141	4.15567580347e-12	1.07142374181e-10	0.501	0.828	-0.327
29	"FBgn0026401"	"Nipped-B"	chr2R	-	4712100	4712775	4719769	4720210	4711813	4712045	4722146	4722325	29	4333	6457	5384	6659	516	750	4.25515178648e-12	1.08631522078e-10	0.494	0.54	-0.046
2318	"FBgn0058178"	"CG40178"	chr3L	-	25961359	25961540	25977966	25978150	25933195	25933410	26013542	26013721	2318	589	845	246	661	259	256	4.48385772955e-12	1.13358888619e-10	0.408	0.269	0.139
17	"FBgn0026401"	"Nipped-B"	chr2R	-	4695461	4695610	4698502	4698996	4693247	4693483	4699058	4699151	17	4369	363	2703	381	569	224	9.75031166917e-12	2.44132803717e-10	0.826	0.736	0.09
277	"FBgn0259247"	"laccase2"	chr2R	+	5440609	5440805	5453280	5453476	5439569	5439754	5454420	5456095	277	410	3	177	28	271	271	1.24282806269e-11	3.08221359547e-10	0.993	0.863	0.13
106	"FBgn0020647"	"KrT95D"	chr3R	-	24003415	24003764	24005687	24005995	24000179	24000780	24012982	24013230	106	560	351	441	520	383	424	1.36241018467e-11	3.34690200083e-10	0.638	0.484	0.154
2386	"FBgn0002121"	"l(2)gl"	chr2L	-	17052	17212	19879	20020	12285	12928	21065	21376	2386	1295	851	249	312	216	235	1.38175026976e-11	3.36268944155e-10	0.623	0.465	0.158
417	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7345875	7346166	7332260	7332380	7347848	7348010	417	53	11	93	159	366	360	1.99579242022e-11	4.81207727986e-10	0.826	0.365	0.461
108	"FBgn0004907"	"14-3-3zeta"	chr2R	+	10106288	10106452	10106633	10106797	10105701	10105825	10107466	10109687	108	1580	110	1073	173	239	239	3.22727400359e-11	7.70992798656e-10	0.935	0.861	0.074
80	"FBgn0032456"	"MRP"	chr2L	+	12728020	12728241	12729930	12730151	12726745	12727116	12737958	12738176	80	301	160	646	141	296	296	4.21068735434e-11	9.967845337e-10	0.653	0.821	-0.168
2526	"FBgn0259984"	"kuz"	chr2L	+	13558799	13558832	13609790	13609987	13551141	13551666	13610055	13610578	2526	88	817	45	1366	108	272	8.92355078719e-11	2.09341677927e-09	0.213	0.077	0.136
232	"FBgn0013984"	"InR"	chr3R	-	21587952	21588009	21603019	21603573	21579469	21580688	21618726	21619036	232	2530	106	3980	59	629	132	9.31750232525e-11	2.16631929062e-09	0.834	0.934	-0.1
2498	"FBgn0053554"	"Nipped-A"	chr2R	-	5210501	5210874	5217344	5217435	5185574	5188356	5241895	5242062	2498	441	763	105	395	166	448	1.21835208589e-10	2.80760073598e-09	0.609	0.418	0.191
419	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7338640	7338928	7332260	7332380	7347848	7348010	419	35	11	53	159	363	360	1.27613253298e-10	2.91495536481e-09	0.759	0.248	0.511
2690	"FBgn0003862"	"trx"	chr3R	-	14276305	14277542	14279092	14279541	14274191	14275368	14286208	14286903	2690	681	731	1206	828	524	1312	1.4936296644e-10	3.38209708356e-09	0.7	0.785	-0.085
2719	"FBgn0261552"	"ps"	chr3R	+	9440680	9441665	9444010	9444076	9436834	9437118	9445043	9445187	2719	327	68	570	29	1060	141	2.18247864225e-10	4.89928826243e-09	0.39	0.723	-0.333
2384	"FBgn0002121"	"l(2)gl"	chr2L	-	17052	17212	19879	20020	14932	15711	21065	21376	2384	1295	1220	249	411	216	235	2.64895216873e-10	5.89561662169e-09	0.536	0.397	0.139
2657	"FBgn0010909"	"msn"	chr3L	-	2560115	2560295	2561931	2562843	2557792	2558389	2563817	2563959	2657	3368	656	1724	199	987	255	3.72573860652e-10	8.22188417913e-09	0.57	0.691	-0.121
2491	"FBgn0053554"	"Nipped-A"	chr2R	-	5217344	5217435	5241895	5242062	5212328	5212467	5242384	5242582	2491	911	191	478	33	242	166	5.15243847587e-10	1.12747477237e-08	0.766	0.909	-0.143
289	"FBgn0032694"	"MESR3"	chr2L	+	18631742	18631774	18649597	18649627	18617255	18617724	18660208	18661776	289	152	155	20	95	107	105	6.05446248692e-10	1.31381835966e-08	0.49	0.171	0.319
413	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7347006	7347294	7332260	7332380	7347848	7348010	413	21	11	22	159	363	360	6.3477245682e-10	1.3660722955e-08	0.654	0.121	0.533
2574	"FBgn0013997"	"Nrx-IV"	chr3L	+	12151210	12151407	12151819	12152016	12148791	12148908	12152176	12152318	2574	151	131	241	70	272	272	6.97849888986e-10	1.48950910731e-08	0.535	0.775	-0.24
2689	"FBgn0025720"	"Ate1"	chr2R	-	20255885	20256035	20256082	20256235	20255627	20255809	20256435	20256629	2689	357	215	193	255	228	225	7.78174080729e-10	1.64745146847e-08	0.621	0.428	0.193
2615	"FBgn0037989"	"ATP8B"	chr3R	-	12076683	12076742	12082574	12082881	12076373	12076586	12090237	12090612	2615	1354	267	2262	720	382	134	7.95265298059e-10	1.67005712592e-08	0.64	0.524	0.116
152	"FBgn0003256"	"rl"	chr2R	+	1072267	1072439	1076634	1076761	1071974	1072045	1080330	1080441	152	2292	1832	1010	555	247	202	8.17117151719e-10	1.70221845046e-08	0.506	0.598	-0.092
2499	"FBgn0053554"	"Nipped-A"	chr2R	-	5210501	5210874	5217344	5217435	5204193	5204278	5241895	5242062	2499	440	1097	108	544	166	448	9.64308632945e-10	1.99290450809e-08	0.52	0.349	0.171
2125	"FBgn0003371"	"sgg"	chrX	+	2634826	2635031	2641589	2642093	2633951	2634025	2669912	2670103	2125	86	1122	208	1228	280	579	1.10010489607e-09	2.25564814911e-08	0.137	0.259	-0.122
2743	"FBgn0032123"	"Oatp30B"	chr2L	+	9523162	9523343	9533513	9533751	9521209	9521440	9534886	9535908	2743	85	106	122	38	256	313	1.16911103021e-09	2.37841025208e-08	0.495	0.797	-0.302
2467	"FBgn0058263"	"MFS17"	chr2R	-	2553782	2553877	2564443	2564669	2494741	2495023	2565118	2565385	2467	592	391	293	86	301	170	1.44032452631e-09	2.90744578799e-08	0.461	0.658	-0.197
2124	"FBgn0003371"	"sgg"	chrX	+	2634826	2635031	2641797	2642093	2633951	2634025	2669912	2670103	2124	86	834	208	905	280	371	1.45911049909e-09	2.92271056895e-08	0.12	0.233	-0.113
2197	"FBgn0004607"	"zfh2"	chr4	+	515581	515631	521472	523104	503850	504138	524330	524512	2197	193	13708	164	22204	125	1707	1.62307844942e-09	3.22633303992e-08	0.161	0.092	0.069
42	"FBgn0026401"	"Nipped-B"	chr2R	-	4722146	4722325	4726623	4726788	4712100	4712775	4726847	4727085	42	1085	1761	1175	1366	240	254	1.7527400642e-09	3.45767812665e-08	0.395	0.477	-0.082
2445	"FBgn0260798"	"Gprk1"	chr2R	-	4378368	4378695	4378963	4379155	4351117	4351218	4407980	4408032	2445	946	735	598	722	267	402	2.42273123785e-09	4.74345273937e-08	0.66	0.555	0.105
2674	"FBgn0040056"	"CG17698"	chr3L	+	23740160	23741084	23746189	23746544	23737959	23738184	23748423	23748716	2674	5286	732	1741	368	999	430	2.54157617174e-09	4.93900324717e-08	0.757	0.671	0.086
