ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
107	"FBgn0003256"	"rl"	chr2R	+	1080330	1080441	1105846	1105981	1076634	1076761	1113197	1113482	107	999	318	186	159	150	150	8.32667268469e-15	4.90024687494e-13	0.759	0.539	0.22
2450	"FBgn0036318"	"Wbp2"	chr3L	+	12851308	12851722	12852426	12852521	12850914	12851153	12852615	12852716	2450	508	192	460	52	150	150	2.26485497024e-14	1.2693972857e-12	0.726	0.898	-0.172
269	"FBgn0003495"	"spz"	chr3R	-	27066728	27066884	27067121	27067199	27066607	27066665	27069143	27070070	269	1202	125	60	39	150	150	6.71684929898e-14	3.59351437495e-12	0.906	0.606	0.3
2397	"FBgn0259984"	"kuz"	chr2L	+	13558799	13558832	13609790	13609987	13551141	13551666	13610055	13610578	2397	88	406	16	420	107	150	8.85846951348e-13	4.44887969057e-11	0.233	0.051	0.182
7	"FBgn0026401"	"Nipped-B"	chr2R	-	4695461	4695610	4698502	4698996	4693247	4693483	4699058	4699151	7	559	11	403	60	150	150	9.07163233421e-13	4.44887969057e-11	0.981	0.87	0.111
2208	"FBgn0041210"	"HDAC4"	chrX	-	13271481	13271589	13276434	13276547	13270390	13270642	13282165	13282229	2208	199	59	33	60	150	150	1.11710640738e-12	5.25933696595e-11	0.771	0.355	0.416
2085	"FBgn0085370"	"Pde11"	chr2L	-	18543261	18543715	18565376	18565448	18541856	18542003	18571242	18572286	2085	84	56	19	93	146	150	1.65667479735e-12	7.49963937108e-11	0.606	0.173	0.433
2092	"FBgn0250823"	"gish"	chr3R	+	16299590	16299689	16301244	16301351	16298469	16298550	16301804	16302372	2092	45	512	77	226	150	150	1.26655352872e-11	5.52123519742e-10	0.081	0.254	-0.173
2474	"FBgn0028582"	"lqf"	chr3L	+	7535883	7536435	7536710	7536769	7535542	7535644	7536975	7538279	2474	3	108	10	1	150	133	2.16083817506e-11	9.08323761445e-10	0.024	0.899	-0.875
2341	"FBgn0004509"	"Fur1"	chr3R	-	25417937	25417964	25431916	25431981	25396711	25397562	25438387	25438452	2341	13	151	38	47	139	101	3.06594749588e-11	1.24435179402e-09	0.059	0.37	-0.311
110	"FBgn0003256"	"rl"	chr2R	+	1076634	1076761	1080330	1080441	1071974	1072045	1105846	1105981	110	94	400	81	99	150	150	4.92907936689e-11	1.93384213828e-09	0.19	0.45	-0.26
243	"FBgn0039897"	"CG1674"	chr4	+	232278	232848	234264	234345	231934	231977	234863	234944	243	41	348	33	41	150	150	6.56613652339e-11	2.43697444169e-09	0.105	0.446	-0.341
41	"FBgn0032456"	"MRP"	chr2L	+	12728020	12728241	12729930	12730151	12726745	12727116	12737958	12738176	41	86	79	165	32	150	150	6.62558896636e-11	2.43697444169e-09	0.521	0.838	-0.317
2226	"FBgn0058178"	"CG40178"	chr3L	-	25873859	25874085	25933195	25933410	25843724	25844107	25961359	25961540	2226	226	644	149	177	150	150	1.35492173037e-10	4.69042022543e-09	0.26	0.457	-0.197
2370	"FBgn0053554"	"Nipped-A"	chr2R	-	5241895	5242062	5245951	5246137	5204193	5204278	5250728	5251022	2370	101	1	37	22	150	150	1.32025612665e-10	4.69042022543e-09	0.99	0.627	0.363
230	"FBgn0032694"	"MESR3"	chr2L	+	18631742	18631774	18649597	18649627	18617255	18617724	18660208	18661776	230	152	155	12	73	106	104	8.37212410509e-10	2.81542573477e-08	0.49	0.139	0.351
268	"FBgn0003495"	"spz"	chr3R	-	27066728	27066884	27067357	27067495	27066607	27066665	27069143	27070070	268	178	125	5	39	150	150	1.02339137165e-09	3.34592123453e-08	0.587	0.114	0.473
8	"FBgn0026401"	"Nipped-B"	chr2R	-	4719769	4720210	4722146	4722325	4712100	4712775	4726623	4726788	8	447	346	260	384	150	150	1.57065227491e-09	4.99637223667e-08	0.564	0.404	0.16
2063	"FBgn0003371"	"sgg"	chrX	+	2634826	2635031	2641589	2642093	2633951	2634025	2669912	2670103	2063	8	74	25	15	150	150	1.91970739305e-09	5.94604105689e-08	0.098	0.625	-0.527
2507	"FBgn0025720"	"Ate1"	chr2R	-	20255885	20256035	20256082	20256235	20255627	20255809	20256435	20256629	2507	128	138	54	184	150	150	2.20234241954e-09	6.64655648153e-08	0.481	0.227	0.254
207	"FBgn0039928"	"Cals"	chr4	-	1120658	1120801	1121458	1121622	1120105	1120606	1123222	1123357	207	268	865	138	204	150	150	3.71120234544e-09	1.09202129015e-07	0.237	0.404	-0.167
109	"FBgn0003256"	"rl"	chr2R	+	1080330	1080441	1105846	1105981	1072250	1072439	1113197	1113482	109	1	297	20	137	150	150	4.00792499189e-09	1.15056773548e-07	0.003	0.127	-0.124
2371	"FBgn0053554"	"Nipped-A"	chr2R	-	5241895	5242062	5245951	5246137	5212328	5212467	5250728	5251022	2371	101	0	38	16	150	150	5.66162017268e-09	1.58660165315e-07	1.0	0.704	0.296
2536	"FBgn0052521"	"CG32521"	chrX	-	21223579	21223647	21279181	21279186	21211686	21211799	21281045	21281171	2536	295	103	124	6	79	142	7.23785031909e-09	1.98115112223e-07	0.837	0.974	-0.137
2131	"FBgn0043841"	"vir-1"	chr2L	-	12409455	12409623	12421640	12421829	12407549	12407734	12423322	12423439	2131	3492	2840	735	827	150	150	1.01129263852e-08	2.70520780804e-07	0.551	0.471	0.08
6	"FBgn0026401"	"Nipped-B"	chr2R	-	4695461	4695610	4699058	4699151	4693247	4693483	4700388	4700583	6	950	24	637	61	150	150	1.0398903072e-08	2.71989087017e-07	0.975	0.913	0.062
2332	"FBgn0260798"	"Gprk1"	chr2R	-	4378963	4379155	4407980	4408032	4378368	4378695	4427935	4427997	2332	272	28	61	33	126	150	2.18810151109e-08	5.53224504586e-07	0.92	0.688	0.232
290	"FBgn0002413"	"dco"	chr3R	-	31058539	31058627	31060374	31060464	31054084	31057928	31061076	31061210	290	300	457	78	266	150	150	2.20913778382e-08	5.53224504586e-07	0.396	0.227	0.169
2117	"FBgn0004607"	"zfh2"	chr4	+	521472	523104	524330	524512	503850	504138	524903	526520	2117	35	359	49	132	150	150	3.63373285905e-08	8.91021578146e-07	0.089	0.271	-0.182
2499	"FBgn0040056"	"CG17698"	chr3L	+	23740160	23741084	23746189	23746544	23737959	23738184	23748423	23748716	2499	176	28	24	26	150	150	4.53234275666e-08	1.08868722951e-06	0.863	0.48	0.383
2374	"FBgn0053554"	"Nipped-A"	chr2R	-	5212328	5212467	5217344	5217435	5204193	5204278	5241895	5242062	2374	405	0	64	10	150	150	4.69798708824e-08	1.10590616057e-06	1.0	0.865	0.135
2305	"FBgn0010434"	"cora"	chr2R	+	19238788	19241785	19242173	19242395	19238381	19238434	19242703	19242859	2305	243	10	70	23	150	150	6.82612590897e-08	1.57536278331e-06	0.96	0.753	0.207
2209	"FBgn0041210"	"HDAC4"	chrX	-	13271481	13271589	13276434	13276547	13270390	13270612	13282165	13282229	2209	199	5	34	14	150	150	6.99941469229e-08	1.58429059477e-06	0.975	0.708	0.267
2203	"FBgn0000008"	"a"	chr2R	+	22137999	22138251	22151653	22151695	22136967	22137208	22162904	22163694	2203	5	28	15	1	150	116	1.02462117901e-07	2.27543231641e-06	0.121	0.921	-0.8
216	"FBgn0000253"	"Cam"	chr2R	+	12260039	12260188	12264742	12264917	12259397	12259458	12269192	12269435	216	5626	2513	1491	863	150	150	1.60201068078e-07	3.49178994681e-06	0.691	0.633	0.058
2368	"FBgn0053554"	"Nipped-A"	chr2R	-	5210501	5210874	5212328	5212467	5201445	5202063	5217344	5217435	2368	156	3	32	13	150	150	1.65932640517e-07	3.55095850706e-06	0.981	0.711	0.27
16	"FBgn0026401"	"Nipped-B"	chr2R	-	4700388	4700583	4700939	4701261	4695461	4695610	4711813	4712045	16	392	24	271	59	150	150	1.76132599394e-07	3.70192981226e-06	0.942	0.821	0.121
36	"FBgn0032456"	"MRP"	chr2L	+	12728020	12728241	12737397	12737618	12726745	12727116	12737958	12738176	36	86	37	165	13	150	150	2.23159386747e-07	4.60804558248e-06	0.699	0.927	-0.228
101	"FBgn0003256"	"rl"	chr2R	+	1072250	1072439	1076634	1076761	1071974	1072045	1080330	1080441	101	204	1070	87	210	150	150	4.15951375121e-07	8.44094428478e-06	0.16	0.293	-0.133
2383	"FBgn0053554"	"Nipped-A"	chr2R	-	5193556	5193707	5197810	5198106	5184123	5184660	5198467	5199860	2383	837	0	328	17	150	150	4.73950367508e-07	9.45490817893e-06	1.0	0.951	0.049
2210	"FBgn0041210"	"HDAC4"	chrX	-	13271481	13271589	13276434	13276547	13270390	13270693	13282165	13282229	2210	199	1	34	9	150	150	5.29516930303e-07	1.03297300436e-05	0.995	0.791	0.204
67	"FBgn0010247"	"Parp"	chr3R	-	3523413	3523947	3584979	3585313	3468908	3469478	3585368	3585510	67	852	310	311	52	150	150	5.35355592746e-07	1.03297300436e-05	0.733	0.857	-0.124
2451	"FBgn0036318"	"Wbp2"	chr3L	+	12851308	12851722	12852231	12852277	12850914	12851153	12852615	12852716	2451	508	114	460	41	150	120	5.89931501982e-07	1.11991835134e-05	0.781	0.9	-0.119
2062	"FBgn0003371"	"sgg"	chrX	+	2634826	2635031	2641797	2642093	2633951	2634025	2669912	2670103	2062	8	43	25	13	150	150	1.2868793331e-06	2.40421742073e-05	0.157	0.658	-0.501
2503	"FBgn0029881"	"pigs"	chrX	+	6605179	6605279	6630704	6631105	6600061	6600510	6644561	6644758	2503	586	92	146	59	150	150	1.39858088966e-06	2.57207766739e-05	0.864	0.712	0.152
220	"FBgn0052230"	"CG32230"	chr3L	+	23339429	23339476	23339533	23339680	23339325	23339369	23341456	23341597	220	192	2064	33	831	121	150	1.6566865626e-06	2.99987705258e-05	0.103	0.047	0.056
2068	"FBgn0005427"	"ewg"	chrX	-	271801	271875	272421	272883	271487	271613	273182	273392	2068	25	43	43	11	150	148	1.68308189863e-06	3.00149605256e-05	0.365	0.794	-0.429
2025	"FBgn0261113"	"Xrp1"	chr3R	+	18919422	18919512	18920412	18921319	18914967	18915925	18925077	18925796	2025	480	922	277	814	150	150	1.7474138948e-06	3.06971067788e-05	0.342	0.254	0.088
2038	"FBgn0023213"	"eIF4G"	chr4	-	916866	917090	917274	917743	916120	916267	918323	918481	2038	1018	859	396	213	150	150	2.6414224491e-06	4.57199150381e-05	0.542	0.65	-0.108
2336	"FBgn0259214"	"PMCA"	chr4	-	331397	332002	342921	343060	330270	330339	348994	349146	2336	461	36	158	40	150	150	2.72778634314e-06	4.58657789411e-05	0.928	0.798	0.13
266	"FBgn0003495"	"spz"	chr3R	-	27066607	27066665	27067121	27067199	27066098	27066453	27067357	27067495	266	458	642	15	72	150	132	2.70139334324e-06	4.58657789411e-05	0.386	0.155	0.231
2538	"FBgn0002521"	"pho"	chr4	-	1173083	1173203	1173805	1174097	1172468	1173030	1174158	1174928	2538	65	323	44	74	150	150	5.81183490522e-06	9.63454884992e-05	0.168	0.373	-0.205
2494	"FBgn0023095"	"caps"	chr3L	+	13238674	13238714	13251153	13251211	13228691	13229140	13275561	13279642	2494	132	12	47	24	114	132	6.08211294129e-06	9.94256518319e-05	0.927	0.694	0.233
2524	"FBgn0261552"	"ps"	chr3R	+	9432028	9432839	9444010	9444076	9419806	9420047	9445043	9445187	2524	88	65	60	9	150	140	7.11684244337e-06	0.000114746898025	0.558	0.862	-0.304
2231	"FBgn0058178"	"CG40178"	chr3L	-	25924295	25924456	25933195	25933410	25873859	25874085	25961359	25961540	2231	222	1	113	13	150	150	9.38853991839e-06	0.000145398835315	0.996	0.897	0.099
2282	"FBgn0000667"	"Actn"	chrX	-	2028664	2028750	2029774	2029926	2027934	2028027	2030214	2030368	2282	10	107	16	22	150	150	9.33532555825e-06	0.000145398835315	0.085	0.421	-0.336
2283	"FBgn0000667"	"Actn"	chrX	-	2028664	2028750	2029840	2029926	2027934	2028027	2030214	2030368	2283	10	107	16	22	150	150	9.33532555825e-06	0.000145398835315	0.085	0.421	-0.336
2525	"FBgn0261552"	"ps"	chr3R	+	9432031	9432839	9444010	9444076	9419520	9420047	9445043	9445187	2525	61	65	44	9	150	140	1.00885343133e-05	0.000154210453075	0.467	0.82	-0.353
1105	"FBgn0033159"	"Dscam1"	chr2R	-	7364455	7364617	7366804	7366966	7361717	7361867	7368387	7368732	1105	19	14	59	3	150	150	1.05722571817e-05	0.000159532650037	0.576	0.952	-0.376
2119	"FBgn0015622"	"Cnx99A"	chr3R	-	29316236	29316365	29316503	29316629	29315944	29316169	29316719	29316860	2119	4	772	14	267	150	150	1.75976714252e-05	0.000262183028702	0.005	0.05	-0.045
2315	"FBgn0030719"	"eIF5"	chrX	-	15989853	15989950	15991082	15991382	15989391	15989476	15991821	15991974	2315	307	192	78	103	150	150	2.0370819666e-05	0.000299705684336	0.615	0.431	0.184
2233	"FBgn0058178"	"CG40178"	chr3L	-	25874141	25874384	25933195	25933410	25873859	25874085	25961359	25961540	2233	222	466	113	123	150	150	2.14567142088e-05	0.000311784600293	0.323	0.479	-0.156
2067	"FBgn0005427"	"ewg"	chrX	-	271801	271875	272556	272883	271487	271613	273182	273392	2067	19	43	30	11	150	148	2.27985752459e-05	0.000323300277885	0.304	0.729	-0.425
2069	"FBgn0005427"	"ewg"	chrX	-	271801	271875	272457	272883	271487	271613	273182	273392	2069	19	43	30	11	150	148	2.27985752459e-05	0.000323300277885	0.304	0.729	-0.425
100	"FBgn0003256"	"rl"	chr2R	+	1072250	1072439	1080330	1080441	1071974	1072045	1105846	1105981	100	205	400	102	99	150	150	2.50687363126e-05	0.000351260745713	0.339	0.507	-0.168
2377	"FBgn0053554"	"Nipped-A"	chr2R	-	5197810	5198106	5198467	5199860	5193556	5193707	5201445	5202063	2377	203	1	51	8	150	150	2.57389242823e-05	0.000356408398591	0.995	0.864	0.131
2285	"FBgn0035227"	"CG12090"	chr3L	-	1525641	1525700	1526333	1526398	1525284	1525392	1527189	1527381	2285	3	39	7	2	139	133	2.74819329493e-05	0.000376119012574	0.069	0.77	-0.701
12	"FBgn0026401"	"Nipped-B"	chr2R	-	4698502	4698996	4699058	4699151	4693247	4693483	4700388	4700583	12	950	2	637	21	150	150	3.08221241947e-05	0.000416984369852	0.998	0.968	0.03
165	"FBgn0052000"	"CG32000"	chr4	+	133587	133713	134824	134964	133185	133231	136878	137167	165	212	214	29	76	150	150	3.50050251888e-05	0.00046293162525	0.498	0.276	0.222
166	"FBgn0052000"	"CG32000"	chr4	+	133587	133713	134670	134964	133185	133231	136878	137167	166	212	214	29	76	150	150	3.50050251888e-05	0.00046293162525	0.498	0.276	0.222
2491	"FBgn0010909"	"msn"	chr3L	-	2579454	2579520	2585604	2585732	2567369	2567814	2586402	2586540	2491	10	752	13	158	150	140	3.80025299553e-05	0.000496988641749	0.012	0.071	-0.059
2211	"FBgn0041210"	"HDAC4"	chrX	-	13276434	13276547	13282165	13282229	13271481	13271589	13284891	13285632	2211	84	95	15	60	138	150	3.9770505484e-05	0.000514394340161	0.49	0.214	0.276
2366	"FBgn0053554"	"Nipped-A"	chr2R	-	5210501	5210874	5217344	5217435	5204193	5204278	5241895	5242062	2366	405	334	64	107	150	150	4.15000223175e-05	0.000530929633345	0.548	0.374	0.174
2262	"FBgn0086901"	"cv-c"	chr3R	-	14431973	14433205	14451953	14452006	14427036	14427761	14480641	14481713	2262	93	125	21	84	127	150	4.53398557125e-05	0.000573817313695	0.468	0.228	0.24
2079	"FBgn0000578"	"ena"	chr2R	+	19142206	19142354	19151904	19152027	19141631	19141770	19158733	19159055	2079	70	340	21	26	150	150	4.58748621623e-05	0.000574411837926	0.171	0.447	-0.276
2064	"FBgn0024728"	"Slip1"	chr4	+	665950	666932	668419	668574	663854	664340	669129	669884	2064	16	42	40	22	150	150	4.94506486768e-05	0.000612667510448	0.276	0.645	-0.369
2476	"FBgn0031187"	"CG14619"	chrX	+	22462399	22463272	22463538	22465522	22457613	22458260	22466164	22466375	2476	42	90	24	10	150	150	5.18715243911e-05	0.00063596650217	0.318	0.706	-0.388
2475	"FBgn0031187"	"CG14619"	chrX	+	22462399	22463272	22463538	22465558	22457613	22458260	22466164	22466375	2475	42	66	24	6	150	150	5.78026534516e-05	0.000701378588789	0.389	0.8	-0.411
811	"FBgn0033159"	"Dscam1"	chr2R	-	7358806	7358930	7359221	7359345	7348130	7348975	7361717	7361867	811	9	0	0	7	150	150	6.00122163675e-05	0.000720758965965	1.0	0.0	1.0
2553	"FBgn0032123"	"Oatp30B"	chr2L	+	9523162	9523343	9533513	9533751	9521209	9521440	9534886	9535908	2553	19	40	34	14	150	150	6.99077778524e-05	0.000831125803356	0.322	0.708	-0.386
2269	"FBgn0000256"	"capu"	chr2L	-	3878894	3879067	3884035	3884518	3874449	3875302	3893261	3893604	2269	2	219	11	93	150	150	7.77793540903e-05	0.000915462997643	0.009	0.106	-0.097
2334	"FBgn0259214"	"PMCA"	chr4	-	331397	332002	342921	343060	328815	329428	348994	349146	2334	407	0	145	9	150	150	9.4969374926e-05	0.00110672231968	1.0	0.942	0.058
2286	"FBgn0035227"	"CG12090"	chr3L	-	1525641	1525703	1526333	1526398	1525284	1525392	1527189	1527381	2286	3	79	7	10	139	136	9.98084230414e-05	0.00115171092078	0.036	0.406	-0.37
333	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7345484	7345775	7332260	7332380	7347848	7348010	333	21	3	7	15	150	150	0.000109223958747	0.00124812232471	0.875	0.318	0.557
2352	"FBgn0058263"	"MFS17"	chr2R	-	2553782	2553877	2564443	2564669	2522572	2522730	2565118	2565385	2352	92	349	25	29	150	150	0.000111076921303	0.0012570916959	0.209	0.463	-0.254
173	"FBgn0086690"	"cp309"	chr3L	-	15073306	15073330	15074324	15074492	15072528	15073194	15074683	15075847	173	12	14	16	0	150	98	0.000112699565457	0.00125971641536	0.359	1.0	-0.641
2345	"FBgn0004509"	"Fur1"	chr3R	-	25431916	25431981	25438387	25438452	25417937	25417964	25472481	25473058	2345	2	269	7	54	139	139	0.000113449396795	0.00125971641536	0.007	0.115	-0.108
2542	"FBgn0011300"	"babo"	chr2R	+	8955712	8955858	8957028	8957156	8954733	8954851	8959106	8959334	2542	256	77	65	48	150	150	0.00012043461254	0.00132478073794	0.769	0.575	0.194
2516	"FBgn0002921"	"Atpalpha"	chr3R	+	20967107	20967202	20968391	20968486	20966397	20966613	20973172	20973347	2516	1073	1	252	11	150	150	0.000129125901436	0.00140723320361	0.999	0.958	0.041
625	"FBgn0033159"	"Dscam1"	chr2R	-	7349984	7350108	7359221	7359345	7348130	7348975	7361717	7361867	625	9	0	0	6	150	150	0.000136092425623	0.00145618895417	1.0	0.0	1.0
781	"FBgn0033159"	"Dscam1"	chr2R	-	7354276	7354400	7359221	7359345	7348130	7348975	7361717	7361867	781	9	0	0	6	150	150	0.000136092425623	0.00145618895417	1.0	0.0	1.0
2156	"FBgn0011224"	"heph"	chr3R	-	31975447	31975602	31979522	31979619	31959034	31959127	31985510	31985768	2156	0	11	8	2	150	150	0.000142878571679	0.00151502773753	0.0	0.8	-0.8
1106	"FBgn0033159"	"Dscam1"	chr2R	-	7364455	7364617	7365311	7365482	7361717	7361867	7368387	7368732	1106	10	14	27	3	150	150	0.000154941914064	0.00162827350762	0.417	0.9	-0.483
2500	"FBgn0040056"	"CG17698"	chr3L	+	23740160	23741084	23746189	23746544	23737959	23738184	23747872	23748060	2500	176	162	22	55	150	150	0.000168703883484	0.00175720770673	0.521	0.286	0.235
2369	"FBgn0053554"	"Nipped-A"	chr2R	-	5241895	5242062	5245951	5246137	5217344	5217435	5250728	5251022	2369	101	404	43	73	150	150	0.00017148770301	0.00177053531967	0.2	0.371	-0.171
2256	"FBgn0262738"	"norpA"	chrX	+	4325347	4325616	4332795	4332840	4322625	4323155	4349003	4349587	2256	2	27	7	3	150	119	0.000185512723745	0.00189868239868	0.056	0.649	-0.593
1338	"FBgn0033159"	"Dscam1"	chr2R	-	7358603	7358727	7358806	7358930	7348130	7348975	7361717	7361867	1338	0	7	7	0	150	150	0.000195647834218	0.00198515086961	0.0	1.0	-1.0
113	"FBgn0003256"	"rl"	chr2R	+	1076634	1076761	1105846	1105981	1071974	1072439	1113197	1113482	113	371	297	97	137	150	150	0.000210666947858	0.00211927348401	0.555	0.415	0.14
2457	"FBgn0037989"	"ATP8B"	chr3R	-	12076683	12076742	12082574	12082881	12076373	12076586	12090237	12090612	2457	121	267	74	304	150	133	0.000222613529465	0.00222047562865	0.287	0.178	0.109
2331	"FBgn0260798"	"Gprk1"	chr2R	-	4378368	4378695	4407980	4408032	4350548	4350767	4427935	4427997	2331	272	0	61	6	126	150	0.000293045246434	0.00289843911809	1.0	0.924	0.076
2141	"FBgn0016977"	"spen"	chr2L	+	162591	163001	175360	175447	159031	159819	183760	185082	2141	48	328	40	113	150	150	0.00030558569548	0.00299728636317	0.128	0.261	-0.133
2225	"FBgn0058178"	"CG40178"	chr3L	-	25873859	25874085	25924295	25924456	25843724	25844107	25933195	25933410	2225	389	644	172	182	150	150	0.000330489457315	0.00321476108479	0.377	0.486	-0.109
383	"FBgn0033159"	"Dscam1"	chr2R	-	7354881	7355005	7359221	7359345	7348130	7348975	7361717	7361867	383	9	0	0	5	150	150	0.000338279395418	0.0032635643312	1.0	0.0	1.0
233	"FBgn0039972"	"CG17018"	chr2L	+	22354811	22354969	22363429	22364294	22311926	22312038	22365192	22365324	233	12	653	21	313	150	150	0.000346024861714	0.00331114847347	0.018	0.063	-0.045
2123	"FBgn0002590"	"RpS5a"	chrX	-	17144617	17144716	17145015	17145132	17143587	17143771	17146797	17147200	2123	7999	9901	2945	4036	150	150	0.000370815596866	0.00351975772187	0.447	0.422	0.025
1470	"FBgn0033159"	"Dscam1"	chr2R	-	7351173	7351297	7358806	7358930	7348130	7348975	7361717	7361867	1470	0	6	7	0	150	150	0.000387524691564	0.0035634106404	0.0	1.0	-1.0
1923	"FBgn0033159"	"Dscam1"	chr2R	-	7357182	7357306	7358806	7358930	7348130	7348975	7361717	7361867	1923	0	6	7	0	150	150	0.000387524691564	0.0035634106404	0.0	1.0	-1.0
631	"FBgn0033159"	"Dscam1"	chr2R	-	7349984	7350108	7358603	7358727	7348130	7348975	7361717	7361867	631	7	0	0	6	150	150	0.000387524691564	0.0035634106404	1.0	0.0	1.0
785	"FBgn0033159"	"Dscam1"	chr2R	-	7354276	7354400	7358603	7358727	7348130	7348975	7361717	7361867	785	7	0	0	6	150	150	0.000387524691564	0.0035634106404	1.0	0.0	1.0
2373	"FBgn0053554"	"Nipped-A"	chr2R	-	5212328	5212467	5245951	5246137	5204193	5204278	5250728	5251022	2373	101	0	37	6	150	150	0.000413826215189	0.00377576321921	1.0	0.86	0.14
2382	"FBgn0053554"	"Nipped-A"	chr2R	-	5193556	5193707	5197810	5198106	5185574	5188356	5198467	5199860	2382	837	305	330	73	150	150	0.000434524275155	0.00393411593736	0.733	0.819	-0.086
2086	"FBgn0027066"	"Eb1"	chr2R	+	6753226	6753503	6754179	6754438	6752842	6752988	6754701	6754844	2086	5	913	13	359	150	150	0.00047254036704	0.00424564894661	0.005	0.035	-0.03
200	"FBgn0041092"	"tai"	chr2L	+	9177124	9177630	9191614	9191813	9176357	9176380	9233987	9234657	200	26	106	31	41	150	150	0.000503907676363	0.0044931767809	0.197	0.431	-0.234
2120	"FBgn0261862"	"whd"	chr2R	-	10471213	10471273	10471439	10471505	10470367	10470749	10471617	10471956	2120	2	286	8	98	140	134	0.000555126115816	0.00491265743094	0.007	0.072	-0.065
