ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
850	"FBgn0262736"	"Vha16-1"	chr2R	-	6632026	6632384	6632026	6632140	6632305	6632384	850	749	222	719	50	150	75	0.0	0.0	0.628	0.878	-0.25
851	"FBgn0262736"	"Vha16-1"	chr2R	-	6632026	6632384	6632026	6632140	6632323	6632384	851	663	584	631	155	150	75	0.0	0.0	0.362	0.671	-0.309
855	"FBgn0029161"	"slmo"	chr2L	-	6046653	6047934	6046653	6047780	6047899	6047934	855	221	440	174	69	150	75	0.0	0.0	0.201	0.558	-0.357
909	"FBgn0047135"	"CG32276"	chr3L	-	3198751	3199047	3198751	3198866	3198992	3199047	909	1087	726	561	114	150	75	0.0	0.0	0.428	0.711	-0.283
1152	"FBgn0031228"	"CG11455"	chr2L	+	155334	155784	155334	155429	155566	155784	1152	790	697	327	110	150	75	1.11022302463e-16	3.97118235733e-15	0.362	0.598	-0.236
1296	"FBgn0004179"	"Csp"	chr3L	+	22271557	22273745	22271557	22271762	22272368	22273745	1296	212	270	164	50	150	75	4.4408920985e-16	1.52964061171e-14	0.282	0.621	-0.339
398	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267283	27267591	27267918	398	17165	2304	4770	416	150	75	8.881784197e-16	2.95002117972e-14	0.788	0.851	-0.063
1210	"FBgn0261608"	"RpL37A"	chr2L	+	5070999	5071157	5070999	5071030	5071102	5071157	1210	1343	602	724	152	146	75	9.32587340685e-15	2.99071112702e-13	0.534	0.71	-0.176
1071	"FBgn0028692"	"Rpn2"	chr3R	+	29153523	29154673	29153523	29153608	29153695	29154673	1071	216	244	225	76	150	75	1.39888101103e-14	4.33653113419e-13	0.307	0.597	-0.29
1577	"FBgn0262579"	"Ect4"	chr3L	+	8105439	8106949	8105439	8105657	8106015	8106949	1577	2993	93	936	92	150	75	1.31672450721e-13	3.95017352163e-12	0.941	0.836	0.105
1365	"FBgn0001222"	"Hsf"	chr2R	-	18131281	18131734	18131281	18131387	18131459	18131734	1365	48	82	85	16	146	75	1.43329792479e-13	4.16552209392e-12	0.231	0.732	-0.501
248	"FBgn0037025"	"Spc105R"	chr3L	+	20800409	20800670	20800409	20800505	20800566	20800670	248	39	108	41	7	135	75	3.46389583683e-13	9.76188826743e-12	0.167	0.765	-0.598
1160	"FBgn0004584"	"Rrp1"	chr2L	-	2970713	2971054	2970713	2970904	2970985	2971054	1160	74	138	59	12	150	75	6.2083671537e-13	1.69817101557e-11	0.211	0.711	-0.5
146	"FBgn0031220"	"CG4822"	chr2L	-	119133	119375	119133	119235	119287	119375	146	193	617	96	92	126	75	9.89319737243e-13	2.62876387325e-11	0.157	0.383	-0.226
399	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267455	27267513	27267918	399	1147	290	831	89	132	75	3.3725244819e-12	8.71235491157e-11	0.692	0.841	-0.149
1042	"FBgn0064225"	"RpL5"	chr2L	-	22536536	22536650	22536536	22536565	22536620	22536650	1042	3399	7220	1250	1987	129	75	5.10558262334e-12	1.28329509181e-10	0.215	0.268	-0.053
1186	"FBgn0087035"	"AGO2"	chr3L	+	15554112	15554472	15554112	15554222	15554289	15554472	1186	1036	2410	655	996	141	75	1.37840849845e-11	3.37347343042e-10	0.186	0.259	-0.073
14	"FBgn0038306"	"Art3"	chr3R	-	15227604	15229408	15227604	15229179	15229243	15229408	14	126	128	92	15	138	75	1.61554103428e-11	3.85244400482e-10	0.349	0.769	-0.42
687	"FBgn0024814"	"Clc"	chr3L	+	20242505	20243735	20242505	20242667	20242784	20243735	687	102	658	82	164	150	75	2.53012055751e-11	5.88253029621e-10	0.072	0.2	-0.128
870	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642428	4641962	4642008	4642283	4642428	870	749	202	275	170	150	75	5.5754401096e-11	1.26467300047e-09	0.65	0.447	0.203
154	"FBgn0003256"	"rl"	chr2R	+	1071974	1072439	1071974	1072045	1072267	1072439	154	966	146	439	14	150	75	6.22190077237e-11	1.3777065996e-09	0.768	0.94	-0.172
386	"FBgn0262515"	"VhaAC45"	chr2R	+	9207560	9207850	9207560	9207659	9207747	9207850	386	115	306	122	110	150	75	1.84414705728e-10	3.98850410063e-09	0.158	0.357	-0.199
646	"FBgn0267330"	"KdelR"	chr2L	+	10426886	10428159	10426886	10427003	10427075	10428159	646	352	2883	210	939	146	75	4.86174212e-10	1.02759549355e-08	0.059	0.103	-0.044
978	"FBgn0035889"	"mkg-p"	chr3L	-	8404102	8405277	8404102	8404510	8405213	8405277	978	48	65	95	24	150	75	3.73814179611e-09	7.72549304529e-08	0.27	0.664	-0.394
308	"FBgn0261439"	"SdhA"	chr2R	-	19395686	19395971	19395686	19395777	19395864	19395971	308	449	249	237	50	150	75	5.23365129013e-09	1.05810776083e-07	0.474	0.703	-0.229
84	"FBgn0263106"	"DnaJ-1"	chr3L	-	5750028	5752189	5750028	5751600	5751845	5752189	84	72	565	103	307	150	75	8.20552381597e-09	1.62364620188e-07	0.06	0.144	-0.084
145	"FBgn0031220"	"CG4822"	chr2L	-	119827	120631	119827	120080	120420	120631	145	1212	721	232	248	150	75	1.24902092002e-08	2.40371314214e-07	0.457	0.319	0.138
226	"FBgn0013981"	"His4r"	chr3R	+	14625787	14626229	14625787	14625815	14626025	14626229	226	37	1780	32	345	150	75	1.26647251575e-08	2.40371314214e-07	0.01	0.044	-0.034
1273	"FBgn0043458"	"CG12084"	chr3L	-	1491983	1492463	1491983	1492229	1492313	1492463	1273	42	48	102	21	150	75	2.53465372024e-08	4.71445591965e-07	0.304	0.708	-0.404
516	"FBgn0002413"	"dco"	chr3R	-	31060374	31061210	31060374	31060464	31061076	31061210	516	101	300	73	71	150	75	3.76619473386e-08	6.86776686763e-07	0.144	0.34	-0.196
1418	"FBgn0045064"	"bwa"	chr2L	+	20072353	20073719	20072353	20072646	20073377	20073719	1418	11	85	52	63	150	75	4.08167941668e-08	7.29992664906e-07	0.061	0.292	-0.231
517	"FBgn0002413"	"dco"	chr3R	-	31060374	31061210	31060374	31060464	31061069	31061210	517	92	66	69	7	150	75	9.70059056415e-08	1.70217909899e-06	0.411	0.831	-0.42
225	"FBgn0013981"	"His4r"	chr3R	+	14625787	14626229	14625787	14625917	14626025	14626229	225	66	559	44	111	150	75	1.21273661113e-07	2.08860194139e-06	0.056	0.165	-0.109
416	"FBgn0028325"	"l(1)G0334"	chrX	+	4702324	4702892	4702324	4702591	4702823	4702892	416	55	288	43	63	150	75	3.75876864855e-07	6.35573607846e-06	0.087	0.254	-0.167
707	"FBgn0026150"	"ApepP"	chr2L	-	16908228	16910418	16908228	16910184	16910308	16910418	707	53	454	67	211	150	75	7.12740905517e-07	1.18365900381e-05	0.055	0.137	-0.082
641	"FBgn0024689"	"fws"	chr2L	-	17480295	17481029	17480295	17480919	17480972	17481029	641	365	93	229	17	127	75	9.08466677885e-07	1.48223510602e-05	0.699	0.888	-0.189
28	"FBgn0061200"	"Nup153"	chrX	+	16599240	16600313	16599240	16599639	16599723	16600313	28	49	68	49	13	150	75	1.36188441224e-06	2.18371121273e-05	0.265	0.653	-0.388
1553	"FBgn0027086"	"Aats-ile"	chr3L	+	22288664	22288939	22288664	22288740	22288794	22288939	1553	422	395	172	78	128	75	1.41350355221e-06	2.22806492128e-05	0.385	0.564	-0.179
376	"FBgn0027498"	"CG2061"	chrX	+	11092491	11092841	11092491	11092718	11092780	11092841	376	9	59	16	8	136	75	1.53895768262e-06	2.38538440806e-05	0.078	0.524	-0.446
1287	"FBgn0033088"	"PGAP3"	chr2R	+	6674260	6675061	6674260	6674727	6674780	6675061	1287	0	36	6	2	127	75	2.42841523568e-06	3.70233798227e-05	0.0	0.639	-0.639
1407	"FBgn0053526"	"PNUTS"	chr2L	+	870464	871576	870464	870552	871340	871576	1407	456	193	277	54	150	75	2.8095411666e-06	4.2143117499e-05	0.542	0.719	-0.177
589	"FBgn0039163"	"CG5515"	chr3R	-	24188515	24188896	24188515	24188607	24188669	24188896	589	157	142	94	29	136	75	3.61602218313e-06	5.31459982799e-05	0.379	0.641	-0.262
968	"FBgn0036180"	"CG6091"	chr3L	-	11606256	11607083	11606256	11606471	11606535	11607083	968	12	52	19	8	138	75	3.65735902141e-06	5.31459982799e-05	0.111	0.563	-0.452
468	"FBgn0259726"	"CG42380"	chr2R	-	21669536	21669916	21669536	21669693	21669754	21669916	468	13	53	20	9	135	75	5.57804671975e-06	7.89888252137e-05	0.12	0.552	-0.432
812	"FBgn0035151"	"CG17129"	chr3L	-	679896	680326	679896	679995	680173	680326	812	66	15	84	0	150	75	5.64509783585e-06	7.89888252137e-05	0.688	1.0	-0.312
936	"FBgn0025637"	"SkpA"	chrX	+	656355	657899	656355	656489	657098	657899	936	212	538	144	196	150	75	5.69059278421e-06	7.89888252137e-05	0.165	0.269	-0.104
1379	"FBgn0010551"	"Phb2"	chr2R	+	18819466	18819765	18819466	18819501	18819620	18819765	1379	101	30	128	6	150	75	7.11424410493e-06	9.72977502586e-05	0.627	0.914	-0.287
552	"FBgn0037297"	"CG1116"	chr3R	+	5219656	5220133	5219656	5219855	5219915	5220133	552	46	10	2	11	134	75	9.04791508138e-06	0.000121950159793	0.72	0.092	0.628
27	"FBgn0010215"	"alpha-Cat"	chr3L	-	23328713	23330089	23328713	23329398	23329885	23330089	27	162	129	57	109	150	75	1.06651797838e-05	0.000141694531413	0.386	0.207	0.179
1470	"FBgn0023479"	"Tequila"	chr3L	+	9087848	9089948	9087848	9088115	9089354	9089948	1470	407	248	97	21	150	75	1.1288131382e-05	0.000147858622328	0.451	0.698	-0.247
863	"FBgn0027360"	"Tim10"	chr2R	-	21690637	21691139	21690637	21691000	21691071	21691139	863	51	530	35	122	145	75	1.30575899963e-05	0.000168660537452	0.047	0.129	-0.082
283	"FBgn0029688"	"lva"	chrX	-	3964700	3965327	3964700	3964951	3965271	3965327	283	196	68	95	7	150	75	1.59026502918e-05	0.000202595407827	0.59	0.872	-0.282
1034	"FBgn0031483"	"CG9641"	chr2L	-	2975150	2976862	2975150	2976554	2976818	2976862	1034	201	86	145	21	150	75	1.64971334103e-05	0.000204564454288	0.539	0.775	-0.236
1373	"FBgn0260945"	"Atg1"	chr3L	-	12787386	12787733	12787386	12787536	12787596	12787733	1373	20	21	40	4	134	75	1.63698075291e-05	0.000204564454288	0.348	0.848	-0.5
171	"FBgn0002914"	"Myb"	chrX	-	15855789	15857823	15855789	15857545	15857640	15857823	171	132	106	86	23	150	75	1.85450762302e-05	0.000226933169659	0.384	0.652	-0.268
196	"FBgn0053095"	"CG33095"	chr3R	+	25097671	25098469	25097671	25097718	25097834	25098469	196	309	83	129	9	150	75	2.64260300589e-05	0.00031917153188	0.651	0.878	-0.227
772	"FBgn0025725"	"alphaCOP"	chr3L	-	1644011	1645199	1644011	1645061	1645169	1645199	772	504	270	248	71	150	75	3.09089784498e-05	0.000368530127671	0.483	0.636	-0.153
372	"FBgn0259722"	"CG42376"	chrX	+	254875	255524	254875	254921	254983	255524	372	340	59	161	6	136	75	3.36527400417e-05	0.00039616516758	0.761	0.937	-0.176
45	"FBgn0033183"	"CG1620"	chr2R	-	7494011	7495461	7494011	7494797	7494865	7495461	45	21	86	18	12	142	75	3.94833440933e-05	0.000458993875085	0.114	0.442	-0.328
1083	"FBgn0027580"	"CG1516"	chr2R	-	9860369	9860759	9860369	9860452	9860524	9860759	1083	266	35	142	2	146	75	4.01896833935e-05	0.000461437105629	0.796	0.973	-0.177
179	"FBgn0001142"	"Gs1"	chr2L	+	132076	134472	132076	132255	132475	134472	179	116	286	99	119	150	75	4.2055346653e-05	0.000476969175455	0.169	0.294	-0.125
52	"FBgn0025820"	"JTBR"	chr3L	-	1802007	1802856	1802007	1802753	1802803	1802856	52	75	40	62	6	124	75	4.27594744989e-05	0.000479112184144	0.531	0.862	-0.331
1462	"FBgn0001961"	"Arpc1"	chr2L	-	13829345	13829741	13829345	13829643	13829709	13829741	1462	1272	169	747	52	140	75	4.59595013725e-05	0.000508837336624	0.801	0.885	-0.084
289	"FBgn0038738"	"CG4572"	chr3R	-	19862516	19864393	19862516	19864191	19864275	19864393	289	111	18	162	3	150	75	4.79525867009e-05	0.000524657713316	0.755	0.964	-0.209
24	"FBgn0005616"	"msl-2"	chr2L	-	3463706	3466112	3463706	3465918	3466051	3466112	24	33	69	29	13	150	75	5.98158576346e-05	0.000646845902328	0.193	0.527	-0.334
1375	"FBgn0011272"	"RpL13"	chr2L	+	9967329	9967877	9967329	9967358	9967616	9967877	1375	1762	6757	824	2601	150	75	6.3093965579e-05	0.0006744527355	0.115	0.137	-0.022
895	"FBgn0011604"	"Iswi"	chr2R	+	12636670	12636990	12636670	12636737	12636843	12636990	895	123	205	59	39	150	75	7.64695154564e-05	0.000808143742892	0.231	0.431	-0.2
1394	"FBgn0031030"	"Tao"	chrX	-	19573290	19573874	19573290	19573464	19573603	19573874	1394	46	8	17	20	150	75	8.53953349422e-05	0.000892333275239	0.742	0.298	0.444
1416	"FBgn0029524"	"CG3176"	chrX	+	482117	482768	482117	482433	482517	482768	1416	3	14	13	2	150	75	9.36358460719e-05	0.00096757040941	0.097	0.765	-0.668
194	"FBgn0033473"	"CG12128"	chr2R	+	10026838	10027643	10026838	10026875	10026950	10027643	194	117	25	52	0	149	75	0.000109839969136	0.00112254034392	0.702	1.0	-0.298
472	"FBgn0035253"	"CG7971"	chr3L	-	1655524	1658464	1655524	1655709	1656678	1658464	472	12	22	14	1	150	75	0.000113079770049	0.00114308897984	0.214	0.875	-0.661
1246	"FBgn0019686"	"lok"	chr2L	+	20061496	20062012	20061496	20061720	20061781	20062012	1246	52	114	26	14	135	75	0.000116507005123	0.00116507005123	0.202	0.508	-0.306
1342	"FBgn0000382"	"csw"	chrX	+	2111204	2115701	2111204	2111623	2111703	2115701	1342	67	29	60	4	150	75	0.000118428801248	0.00117168920384	0.536	0.882	-0.346
661	"FBgn0032036"	"CG13384"	chr2L	+	8384699	8385097	8384699	8384895	8384996	8385097	661	91	308	90	153	150	75	0.000121056487081	0.00118507929458	0.129	0.227	-0.098
722	"FBgn0260398"	"Pbp49"	chr2R	-	8129353	8131323	8129353	8131172	8131255	8131323	722	657	43	315	4	150	75	0.00014366745491	0.0013774302378	0.884	0.975	-0.091
743	"FBgn0262124"	"uex"	chr2R	-	3942933	3943335	3942933	3943141	3943195	3943335	743	465	116	185	18	128	75	0.000142785208014	0.0013774302378	0.701	0.858	-0.157
306	"FBgn0036661"	"CG9705"	chr3L	+	16780099	16780790	16780099	16780420	16780504	16780790	306	269	634	142	204	150	75	0.000184158615775	0.00174762768031	0.175	0.258	-0.083
1316	"FBgn0032752"	"CG10702"	chr2L	-	19068202	19069851	19068202	19069218	19069470	19069851	1316	114	25	47	0	150	75	0.000191645571213	0.00180030688109	0.695	1.0	-0.305
742	"FBgn0262124"	"uex"	chr2R	-	3942933	3943335	3942933	3943138	3943195	3943335	742	500	92	190	12	131	75	0.000195973485835	0.00182255341827	0.757	0.901	-0.144
555	"FBgn0261593"	"RpS10b"	chrX	+	19598039	19598205	19598039	19598077	19598148	19598205	555	1374	30	1305	7	145	75	0.000201795675933	0.00185811860018	0.959	0.99	-0.031
683	"FBgn0035850"	"Atg18a"	chr3L	+	8186994	8187576	8186994	8187193	8187478	8187576	683	68	37	99	16	150	75	0.000219812349885	0.00200417142542	0.479	0.756	-0.277
969	"FBgn0036180"	"CG6091"	chr3L	-	11608675	11609465	11608675	11609188	11609285	11609465	969	27	47	30	12	150	75	0.000297153135495	0.00268303316515	0.223	0.556	-0.333
1442	"FBgn0000054"	"Adf1"	chr2R	+	6662269	6662757	6662269	6662448	6662568	6662757	1442	57	164	39	42	150	75	0.000307316998596	0.00274812316052	0.148	0.317	-0.169
321	"FBgn0031285"	"CG3662"	chr2L	+	823636	824337	823636	824137	824190	824337	321	480	7	246	17	127	75	0.000327229602858	0.0028983193396	0.976	0.895	0.081
685	"FBgn0035850"	"Atg18a"	chr3L	+	8186994	8187576	8186994	8187402	8187478	8187576	685	75	8	181	1	150	75	0.000346110087421	0.00303662623869	0.824	0.989	-0.165
1167	"FBgn0260486"	"Ziz"	chr2L	-	7472512	7473889	7472512	7473199	7473297	7473889	1167	116	37	97	8	150	75	0.000364873219719	0.00314196383647	0.611	0.858	-0.247
1168	"FBgn0260486"	"Ziz"	chr2L	-	7472512	7473889	7472512	7473199	7473419	7473889	1168	148	148	99	47	150	75	0.000364838152419	0.00314196383647	0.333	0.513	-0.18
1283	"FBgn0261564"	"CG42678"	chr2R	+	22925106	22925612	22925106	22925484	22925548	22925612	1283	188	24	72	28	138	75	0.000378960071265	0.00320393514797	0.81	0.583	0.227
624	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20349206	20348354	20348408	20348941	20349206	624	128	11	36	15	150	75	0.000375838930536	0.00320393514797	0.853	0.545	0.308
1135	"FBgn0034138"	"RpS15"	chr2R	-	16570916	16571230	16570916	16571005	16571188	16571230	1135	649	18680	200	4238	150	75	0.000387556270069	0.00324709307355	0.017	0.023	-0.006
1159	"FBgn0035333"	"CG1317"	chr3L	-	2368013	2370048	2368013	2368425	2368629	2370048	1159	118	77	76	18	150	75	0.000429017055593	0.00356237376519	0.434	0.679	-0.245
1053	"FBgn0013305"	"Nmda1"	chr2R	-	12878384	12879222	12878384	12878710	12879196	12879222	1053	236	1000	172	486	150	75	0.000455057354605	0.003681911738	0.106	0.15	-0.044
1364	"FBgn0037261"	"CG9775"	chr3R	-	4638009	4638839	4638009	4638409	4638543	4638839	1364	118	235	74	73	150	75	0.000455290161151	0.003681911738	0.201	0.336	-0.135
439	"FBgn0039644"	"CG11897"	chr3R	+	29158121	29158690	29158121	29158347	29158498	29158690	439	172	45	323	36	150	75	0.000447515662967	0.003681911738	0.656	0.818	-0.162
1556	"FBgn0261550"	"CG42668"	chr3R	+	20309343	20310638	20309343	20309630	20309903	20310638	1556	689	113	298	22	150	75	0.000459399278644	0.00368311490637	0.753	0.871	-0.118
1435	"FBgn0033913"	"CG8468"	chr2R	+	14219897	14220765	14219897	14220042	14220607	14220765	1435	365	292	65	22	150	75	0.000515013470923	0.00405900447422	0.385	0.596	-0.211
576	"FBgn0036510"	"CG7427"	chr3L	+	15564015	15565272	15564015	15564085	15564158	15565272	576	26	0	14	8	147	75	0.000514889351967	0.00405900447422	1.0	0.472	0.528
331	"FBgn0031739"	"CG14005"	chr2L	-	5800516	5801608	5800516	5800754	5800847	5801608	331	71	0	29	6	150	75	0.000525742368595	0.00410874288062	1.0	0.707	0.293
115	"FBgn0031495"	"GABPI"	chr2L	+	3030538	3030947	3030538	3030575	3030775	3030947	115	278	4	80	9	150	75	0.000536485126587	0.00415775973105	0.972	0.816	0.156
854	"FBgn0033471"	"CG12134"	chr2R	+	9971142	9972443	9971142	9971421	9971476	9972443	854	10	46	13	9	129	75	0.000583184520746	0.00448232730821	0.112	0.456	-0.344
1263	"FBgn0063923"	"Kaz1-ORFB"	chr3L	+	217490	218058	217490	217775	217854	218058	1263	40	64	24	9	150	75	0.000603126122161	0.00459760076729	0.238	0.571	-0.333
762	"FBgn0024983"	"CG4293"	chrX	-	529409	529849	529409	529530	529631	529849	762	46	11	44	0	150	75	0.000627652216695	0.00474566310184	0.676	1.0	-0.324
1277	"FBgn0265174"	"PIG-V"	chr2R	+	16955457	16957308	16955457	16955677	16955737	16957308	1277	21	37	18	5	134	75	0.000636500168393	0.00477375126295	0.241	0.668	-0.427
776	"FBgn0010412"	"RpS19a"	chrX	+	16637893	16638303	16637893	16637949	16638232	16638303	776	135	32	218	18	150	75	0.000645899674944	0.00480549358158	0.678	0.858	-0.18
506	"FBgn0061492"	"loj"	chr3L	+	6094986	6095343	6094986	6095017	6095112	6095343	506	460	79	147	8	150	75	0.000692769445658	0.00511329828938	0.744	0.902	-0.158
406	"FBgn0033886"	"Rpn13"	chr2R	-	13958544	13959398	13958544	13959099	13959204	13959398	406	257	105	167	33	150	75	0.000786432267296	0.00575891345343	0.55	0.717	-0.167
456	"FBgn0031818"	"CG9536"	chr2L	-	6474437	6475270	6474437	6474651	6474707	6475270	456	148	41	93	7	130	75	0.000810593190475	0.00588946614954	0.676	0.885	-0.209
1268	"FBgn0261641"	"CG42724"	chr3R	-	6362837	6364438	6362837	6363230	6364161	6364438	1268	31	1	2	4	150	75	0.000847031609581	0.00610650695279	0.939	0.2	0.739
566	"FBgn0037890"	"CG17734"	chr3R	-	11242207	11243013	11242207	11242563	11242823	11243013	566	108	84	70	22	150	75	0.00104740802636	0.00749299588088	0.391	0.614	-0.223
1057	"FBgn0011708"	"Syx5"	chr2L	+	16307345	16308329	16307345	16307389	16307482	16308329	1057	463	56	312	15	150	75	0.0010558385571	0.00749564777178	0.805	0.912	-0.107
755	"FBgn0030183"	"CG15309"	chrX	-	10206592	10208294	10206592	10207675	10207977	10208294	755	18	76	19	21	150	75	0.00117244897097	0.00826043593183	0.106	0.311	-0.205
389	"FBgn0039229"	"Saf-B"	chr3R	+	24818802	24821246	24818802	24820767	24821096	24821246	389	56	42	6	21	150	75	0.00120841623564	0.00844982781312	0.4	0.125	0.275
107	"FBgn0015019"	"Cctgamma"	chr3R	+	16647604	16647929	16647604	16647697	16647835	16647929	107	114	321	79	124	150	75	0.00132782521228	0.00921550333896	0.151	0.242	-0.091
673	"FBgn0016701"	"Rab4"	chr2R	+	17573461	17573714	17573461	17573521	17573620	17573714	673	750	15	417	24	150	75	0.00140801797134	0.00969967935812	0.962	0.897	0.065
591	"FBgn0031078"	"Nup205"	chrX	+	19852213	19852569	19852213	19852354	19852423	19852569	591	35	376	23	94	143	75	0.00144123974568	0.00985553649619	0.047	0.114	-0.067
615	"FBgn0037978"	"KLHL18"	chr3R	-	12009289	12010434	12009289	12010143	12010241	12010434	615	34	70	31	21	150	75	0.00146028421112	0.00989717853969	0.195	0.425	-0.23
951	"FBgn0261403"	"sxc"	chr2R	+	5307287	5307652	5307287	5307352	5307413	5307652	951	346	60	193	13	135	75	0.00146861358976	0.00989717853969	0.762	0.892	-0.13
1477	"FBgn0039240"	"CG3744"	chr3R	-	24874992	24876654	24874992	24875999	24876246	24876654	1477	127	86	56	14	150	75	0.00151644223667	0.0101459804324	0.425	0.667	-0.242
940	"FBgn0038256"	"CG7530"	chr3R	-	14730510	14731509	14730510	14730629	14731404	14731509	940	78	25	24	0	150	75	0.00158452945155	0.0105258027853	0.609	1.0	-0.391
677	"FBgn0266486"	"CG45085"	chr2R	-	9186669	9188265	9186669	9187134	9188119	9188265	677	128	24	100	4	150	75	0.00162613564083	0.0107255755033	0.727	0.926	-0.199
23	"FBgn0040340"	"TRAM"	chrX	+	935425	935709	935425	935459	935580	935709	23	462	27	112	0	150	75	0.00183749562012	0.0120343023008	0.895	1.0	-0.105
242	"FBgn0052000"	"CG32000"	chr4	+	136271	136777	136271	136371	136690	136777	242	418	21	254	2	150	75	0.00192357938858	0.0125099918278	0.909	0.984	-0.075
847	"FBgn0035829"	"HP4"	chr3L	-	7975437	7976154	7975437	7975687	7975761	7976154	847	41	235	30	72	148	75	0.00196814284273	0.012710922526	0.081	0.174	-0.093
823	"FBgn0031883"	"Caper"	chr2L	+	7032720	7033018	7032720	7032839	7032903	7033018	823	497	122	234	30	138	75	0.0019859785822	0.0127376557341	0.689	0.809	-0.12
1011	"FBgn0004107"	"Cdk2"	chr3R	+	20736984	20737330	20736984	20737184	20737259	20737330	1011	74	29	35	2	149	75	0.00203131828626	0.0129392192207	0.562	0.898	-0.336
