ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1616	"FBgn0000256"	"capu"	chr2L	-	3886983	3887799	3886983	3887556	3893261	3893604	1616	98	372	89	116	318	75	4.02020794432e-09	1.71930893085e-07	0.058	0.153	-0.095
1959	"FBgn0261564"	"CG42678"	chr2R	+	22929087	22930073	22929798	22930073	22927515	22927629	1959	2008	10	706	27	786	75	4.26248436547e-09	1.76411852932e-07	0.95	0.714	0.236
1585	"FBgn0030040"	"CG15347"	chrX	-	8459223	8459382	8459223	8459337	8460765	8460898	1585	15	99	99	131	120	75	7.28231386304e-09	2.91975271446e-07	0.087	0.321	-0.234
932	"FBgn0010348"	"Arf79F"	chr3L	-	22869841	22870150	22869841	22870065	22871923	22872052	932	7916	64	2134	53	160	75	9.78409830932e-09	3.80393882753e-07	0.983	0.95	0.033
2144	"FBgn0261602"	"RpL8"	chr3L	+	2587575	2587890	2587750	2587890	2587455	2587513	2144	138	1436	118	564	250	75	1.49754003642e-08	5.48955390493e-07	0.028	0.059	-0.031
497	"FBgn0031589"	"CG3714"	chr2L	-	4196474	4196814	4196474	4196779	4197964	4198071	497	90	174	83	46	110	75	1.48604228922e-08	5.48955390493e-07	0.261	0.552	-0.291
1430	"FBgn0028399"	"TMS1"	chr3L	+	16414793	16414956	16414802	16414956	16414283	16414493	1430	187	60	101	99	84	75	3.20999998804e-08	1.14400832907e-06	0.736	0.477	0.259
261	"FBgn0003256"	"rl"	chr2R	+	1072250	1072439	1072267	1072439	1071974	1072045	261	342	146	134	14	92	75	7.3008766921e-08	2.53162832323e-06	0.656	0.886	-0.23
606	"FBgn0030703"	"MSBP"	chrX	-	15889301	15889748	15889301	15889732	15889908	15890109	606	221	1218	131	364	91	75	8.92599212321e-08	3.01369681423e-06	0.13	0.229	-0.099
2242	"FBgn0025720"	"Ate1"	chr2R	-	20256435	20256629	20256435	20256608	20256689	20257124	2242	7	80	39	55	96	75	1.01038576172e-07	3.32391008279e-06	0.064	0.356	-0.292
710	"FBgn0003495"	"spz"	chr3R	-	27066098	27066480	27066098	27066453	27066607	27066665	710	1104	818	43	86	102	75	1.04572222548e-07	3.35415403823e-06	0.498	0.269	0.229
1106	"FBgn0005536"	"Mbs"	chr3L	+	16052754	16053560	16053011	16053560	16051958	16052150	1106	281	17	76	27	332	75	1.16523834248e-07	3.64634339854e-06	0.789	0.389	0.4
2037	"FBgn0037313"	"CG1161"	chr3R	+	5356002	5356748	5356424	5356748	5355833	5355942	2037	968	4	256	15	497	75	1.24567301807e-07	3.80523448139e-06	0.973	0.72	0.253
94	"FBgn0260745"	"mfas"	chr3R	-	11989209	11989523	11989209	11989328	11992071	11992143	94	15	45	22	4	270	75	2.33199484723e-07	6.95802183487e-06	0.085	0.604	-0.519
1978	"FBgn0032656"	"CG5674"	chr2L	+	17971871	17974868	17972262	17974868	17963378	17963605	1978	226	5	59	16	466	75	3.08926991877e-07	9.00803024041e-06	0.879	0.372	0.507
1984	"FBgn0262743"	"Fs(2)Ket"	chr2L	+	20749270	20750941	20749527	20750941	20738503	20738975	1984	117	1	70	18	332	75	6.67565068668e-07	1.90330218467e-05	0.964	0.468	0.496
970	"FBgn0031390"	"tho2"	chr2L	-	2139629	2139676	2139629	2139673	2139727	2140312	970	75	23	13	27	78	75	1.69489871638e-06	4.72729359373e-05	0.758	0.316	0.442
2010	"FBgn0036765"	"CG7408"	chr3L	+	17879877	17880064	17879949	17880064	17879095	17879248	2010	518	70	149	54	147	75	2.20370503556e-06	6.01564587367e-05	0.791	0.585	0.206
1955	"FBgn0061515"	"endos"	chr3L	-	14030806	14031230	14030806	14031057	14031388	14031706	1955	50	16	56	81	248	75	2.39499810195e-06	6.40163034334e-05	0.486	0.173	0.313
905	"FBgn0262962"	"CG43273"	chr3R	+	24830438	24830973	24830448	24830973	24830300	24830384	905	39	8	8	20	85	75	3.00492594163e-06	7.86799996553e-05	0.811	0.261	0.55
389	"FBgn0263395"	"hppy"	chr2R	+	19223239	19224386	19224052	19224386	19218130	19218194	389	115	32	117	4	888	75	3.29353655681e-06	8.45121480477e-05	0.233	0.712	-0.479
1174	"FBgn0033483"	"egr"	chr2R	+	10083403	10083493	10083421	10083493	10083261	10083326	1174	380	78	98	54	93	75	4.07374850875e-06	0.000102482732093	0.797	0.594	0.203
444	"FBgn0039955"	"CG41099"	chr3R	+	3849498	3850235	3849502	3850235	3846728	3846894	444	141	94	70	11	79	75	5.05534795048e-06	0.000122377573971	0.587	0.858	-0.271
943	"FBgn0036892"	"Lon"	chr3L	-	19610801	19611261	19610801	19611207	19611324	19611580	943	139	106	53	105	129	75	4.99270132337e-06	0.000122377573971	0.433	0.227	0.206
1576	"FBgn0020415"	"Idgf2"	chr2L	+	16448829	16449743	16449185	16449743	16447329	16447505	1576	180	1866	64	315	431	75	7.60984937831e-06	0.000180804384303	0.017	0.034	-0.017
390	"FBgn0026250"	"eIF-1A"	chr3R	+	18274825	18275141	18274866	18275141	18274664	18274756	390	66	2832	52	952	116	75	1.35838863362e-05	0.000316875021261	0.015	0.034	-0.019
181	"FBgn0262975"	"cnc"	chr3R	-	23220416	23220896	23220416	23220643	23221845	23221961	181	90	57	108	20	328	75	1.59477721957e-05	0.000365374852269	0.265	0.553	-0.288
1817	"FBgn0030724"	"Nipsnap"	chrX	-	16073026	16073141	16073026	16073100	16073402	16073568	1817	438	41	169	44	116	75	1.71323849492e-05	0.000383315354231	0.874	0.713	0.161
2190	"FBgn0264962"	"Inr-a"	chr2R	-	14865507	14865766	14865507	14865733	14867483	14868171	2190	23	14	33	0	108	75	1.73283636363e-05	0.000383315354231	0.533	1.0	-0.467
1169	"FBgn0035151"	"CG17129"	chr3L	-	679896	680104	679896	679995	680173	680326	1169	54	15	61	0	184	75	1.79115216121e-05	0.000389499698785	0.595	1.0	-0.405
1423	"FBgn0038108"	"CG7518"	chr3R	+	13007391	13007714	13007524	13007714	13006345	13007214	1423	4	68	14	22	208	75	2.48326896867e-05	0.000531005681134	0.021	0.187	-0.166
1434	"FBgn0028399"	"TMS1"	chr3L	+	16414802	16414956	16414814	16414956	16414283	16414493	1434	70	32	116	12	87	75	2.61579224959e-05	0.000550174009217	0.653	0.893	-0.24
1183	"FBgn0264491"	"how"	chr3R	+	22071696	22072041	22071738	22072041	22071332	22071429	1183	17	48	39	23	117	75	2.97072781946e-05	0.000614748998769	0.185	0.521	-0.336
602	"FBgn0029067"	"Dd"	chrX	-	21321904	21322162	21321904	21322153	21323130	21324009	602	59	4	14	12	84	75	3.09129138575e-05	0.000629543944114	0.929	0.51	0.419
2217	"FBgn0001123"	"Galphas"	chr2R	+	23946437	23946520	23946446	23946520	23946136	23946261	2217	240	1349	34	402	84	75	3.25383139165e-05	0.000652291511795	0.137	0.07	0.067
746	"FBgn0263199"	"Galk"	chr3L	-	8985052	8985308	8985052	8985231	8985976	8986091	746	98	53	44	3	152	75	3.33142359941e-05	0.000657571765853	0.477	0.879	-0.402
48	"FBgn0264492"	"CkIIalpha"	chr3L	+	23100219	23100357	23100244	23100357	23099639	23099723	48	227	297	135	91	100	75	3.7161562554e-05	0.000722398253891	0.364	0.527	-0.163
2330	"FBgn0003891"	"tud"	chr2R	+	21187102	21187932	21187111	21187932	21185968	21187047	2330	328	2	167	13	84	75	4.10853593102e-05	0.000786753970074	0.993	0.92	0.073
1485	"FBgn0026777"	"Rad23"	chr4	+	308412	309079	308430	309079	308092	308289	1485	122	553	86	198	93	75	4.33703578072e-05	0.000818296603921	0.151	0.259	-0.108
1596	"FBgn0022382"	"Pka-R2"	chr2R	-	10024050	10024359	10024050	10024202	10025849	10026042	1596	59	30	74	7	232	75	5.44752963606e-05	0.00101292471349	0.389	0.774	-0.385
2076	"FBgn0000273"	"Pka-C1"	chr2L	-	9696190	9698431	9696190	9698233	9699114	9699297	2076	68	176	50	48	273	75	6.2877963706e-05	0.00115246324907	0.096	0.222	-0.126
640	"FBgn0003714"	"tko"	chrX	-	2442312	2443665	2442312	2442732	2443733	2443976	640	109	99	69	21	1008	75	6.47910731314e-05	0.00117080206799	0.076	0.196	-0.12
366	"FBgn0050011"	"gem"	chr2R	+	10128783	10129029	10128822	10129029	10128580	10128692	366	58	224	50	76	114	75	7.89778675983e-05	0.00140734172401	0.146	0.302	-0.156
314	"FBgn0267795"	"CG32138"	chr3L	+	14065588	14067268	14065615	14067268	14065071	14065158	314	127	351	80	108	102	75	8.13517278355e-05	0.00142978447689	0.21	0.353	-0.143
801	"FBgn0051158"	"Efa6"	chr3R	+	22605817	22607308	22607196	22607308	22605352	22605570	801	304	61	250	18	1454	75	0.000112421790881	0.00194915077973	0.204	0.417	-0.213
1708	"FBgn0001149"	"GstD1"	chr3R	-	12367816	12368593	12367816	12368575	12369202	12369268	1708	70	2237	69	1120	93	75	0.000119293320362	0.00204071106699	0.025	0.047	-0.022
1107	"FBgn0005536"	"Mbs"	chr3L	+	16053004	16053560	16053011	16053560	16051958	16052150	1107	116	17	48	27	82	75	0.000125005952489	0.00211029785583	0.862	0.619	0.243
1728	"FBgn0010303"	"hep"	chrX	-	13080637	13081118	13080637	13081043	13081512	13082064	1728	44	34	27	2	150	75	0.000139752304444	0.00232860008574	0.393	0.871	-0.478
1034	"FBgn0250823"	"gish"	chr3R	+	16301804	16302372	16301822	16302372	16301244	16301351	1034	71	158	71	69	93	75	0.000177683823631	0.00278010177706	0.266	0.454	-0.188
1198	"FBgn0028411"	"Nxt1"	chr2R	-	23811320	23811737	23811320	23811724	23811794	23811881	1198	56	414	60	205	88	75	0.000175755598236	0.00278010177706	0.103	0.2	-0.097
132	"FBgn0004875"	"enc"	chr3L	+	3839605	3841232	3839632	3841232	3839423	3839523	132	2	66	11	28	102	75	0.000175859869826	0.00278010177706	0.022	0.224	-0.202
2229	"FBgn0033463"	"CG1513"	chr2R	-	9883896	9884206	9883896	9884002	9884621	9884708	2229	385	7	121	13	279	75	0.000176120446245	0.00278010177706	0.937	0.714	0.223
295	"FBgn0051145"	"CG31145"	chr3R	-	23668218	23668467	23668218	23668340	23669586	23669659	295	56	120	19	8	202	75	0.000173867618921	0.00278010177706	0.148	0.469	-0.321
2168	"FBgn0034420"	"CG10737"	chr2R	+	19176187	19176347	19176247	19176347	19174881	19175248	2168	200	2	56	8	135	75	0.000189231382054	0.00292510678524	0.982	0.795	0.187
1244	"FBgn0032515"	"loqs"	chr2L	+	13384526	13384794	13384656	13384794	13383736	13384022	1244	34	17	35	1	205	75	0.000224240377344	0.0034250048111	0.423	0.928	-0.505
766	"FBgn0035854"	"CG8005"	chr3L	+	8198541	8199491	8198552	8199491	8198206	8198483	766	211	40	148	7	86	75	0.000233306120821	0.00352155003545	0.821	0.949	-0.128
1834	"FBgn0010415"	"Sdc"	chr2R	-	21480090	21480378	21480090	21480356	21481013	21481176	1834	29	124	17	16	97	75	0.000240637861968	0.0035899811268	0.153	0.451	-0.298
985	"FBgn0264357"	"SNF4Agamma"	chr3R	+	21157437	21157657	21157614	21157657	21156361	21156411	985	257	0	64	5	252	75	0.000254694946475	0.00375601857848	1.0	0.792	0.208
1908	"FBgn0260934"	"par-1"	chr2R	+	19477615	19477704	19477660	19477704	19473804	19473967	1908	115	67	64	11	120	75	0.000275889011392	0.004022336382	0.518	0.784	-0.266
984	"FBgn0264357"	"SNF4Agamma"	chr3R	+	21157496	21157657	21157614	21157657	21156361	21156411	984	179	0	46	5	193	75	0.000294165538997	0.00424061108464	1.0	0.781	0.219
86	"FBgn0039705"	"Atg16"	chr3R	-	29831914	29832372	29831914	29832348	29833192	29833281	86	90	43	57	6	99	75	0.00029999615641	0.00427661187416	0.613	0.878	-0.265
1093	"FBgn0030809"	"CG9086"	chrX	-	16967494	16967861	16967494	16967719	16968509	16968679	1093	513	108	340	35	217	75	0.000324742708597	0.00452546142995	0.621	0.771	-0.15
1581	"FBgn0032156"	"CG13124"	chr2L	-	9907607	9907847	9907607	9907783	9908424	9908633	1581	292	731	225	380	139	75	0.000323675398189	0.00452546142995	0.177	0.242	-0.065
167	"FBgn0001215"	"Hrb98DE"	chr3R	+	28600705	28601195	28600717	28601195	28600406	28600568	167	61	50	29	4	87	75	0.000328034226801	0.00452546142995	0.513	0.862	-0.349
98	"FBgn0262735"	"Imp"	chrX	-	10797835	10798565	10797835	10798544	10798618	10798993	98	123	384	67	106	96	75	0.000345922493332	0.00472147403133	0.2	0.331	-0.131
1783	"FBgn0035793"	"CG7546"	chr3L	+	7514648	7515581	7515047	7515581	7513817	7514354	1783	52	56	57	20	474	75	0.000386226383913	0.00510854072743	0.128	0.311	-0.183
854	"FBgn0052438"	"SMC5"	chr3L	+	21572975	21573133	21573002	21573133	21572685	21572910	854	66	0	17	5	102	75	0.000385874540888	0.00510854072743	1.0	0.714	0.286
972	"FBgn0032036"	"CG13384"	chr2L	+	8386483	8387378	8386486	8387378	8386216	8386385	972	301	215	120	147	78	75	0.000381433365765	0.00510854072743	0.574	0.44	0.134
1126	"FBgn0037137"	"Nopp140"	chr3L	+	21835070	21835229	21835073	21835229	21833179	21834829	1126	380	1	106	7	78	75	0.000417374413841	0.00546419768324	0.997	0.936	0.061
2024	"FBgn0261822"	"Bsg"	chr2L	+	8089184	8089736	8089393	8089736	8088303	8088453	2024	607	70	382	18	284	75	0.000458179555441	0.00593782191546	0.696	0.849	-0.153
364	"FBgn0039581"	"Moca-cyp"	chr3R	+	28341626	28342214	28342184	28342214	28341371	28341459	364	333	20	145	0	633	75	0.000466655712499	0.00598719279136	0.664	1.0	-0.336
1073	"FBgn0260012"	"pds5"	chr2R	+	12028294	12028655	12028552	12028655	12027984	12028232	1073	48	92	32	19	333	75	0.00047786053843	0.0060702482258	0.105	0.275	-0.17
1035	"FBgn0250823"	"gish"	chr3R	+	16301804	16302372	16301822	16302372	16299590	16299689	1035	34	0	20	8	93	75	0.000495404763527	0.00623141481966	1.0	0.668	0.332
1606	"FBgn0027567"	"CG8108"	chr3L	+	9865057	9865398	9865079	9865398	9864638	9864802	1606	382	62	190	62	97	75	0.000539028750871	0.00671430958609	0.827	0.703	0.124
508	"FBgn0037443"	"Dmtn"	chr3R	-	6391304	6392742	6391304	6391988	6393731	6393911	508	774	2	453	11	829	75	0.000544444904341	0.00671656550259	0.972	0.788	0.184
821	"FBgn0082598"	"akirin"	chr3L	+	7371706	7372072	7371731	7372072	7369842	7370068	821	872	57	423	9	100	75	0.000550509048654	0.00672669628022	0.92	0.972	-0.052
2300	"FBgn0052521"	"CG32521"	chrX	-	21207674	21209878	21207674	21209533	21211079	21211274	2300	98	50	62	9	420	75	0.000635815342136	0.00769576494302	0.259	0.552	-0.293
1848	"FBgn0022764"	"Sin3A"	chr2R	-	12580115	12580630	12580115	12580612	12581201	12581577	1848	155	53	50	42	93	75	0.000687535907119	0.0082440053162	0.702	0.49	0.212
1909	"FBgn0260934"	"par-1"	chr2R	+	19477633	19477704	19477660	19477704	19473804	19473967	1909	281	67	133	11	102	75	0.000735917807144	0.00874243098672	0.755	0.899	-0.144
694	"FBgn0039559"	"Mes-4"	chr3R	-	27933562	27935993	27933562	27935981	27936061	27937337	694	432	0	109	6	87	75	0.000789516678782	0.00929311833832	1.0	0.94	0.06
2290	"FBgn0036654"	"CG9692"	chr3L	+	16705109	16706428	16705113	16706428	16704972	16705046	2290	1	7	7	0	79	75	0.000826446432308	0.00963937066047	0.119	1.0	-0.881
593	"FBgn0263603"	"Zn72D"	chr3L	-	16110482	16111914	16110482	16111881	16111997	16112098	593	7	167	13	62	108	75	0.00086090431546	0.00977469236049	0.028	0.127	-0.099
973	"FBgn0032036"	"CG13384"	chr2L	+	8386474	8387378	8386483	8387378	8386216	8386385	973	276	265	174	101	84	75	0.000856264741576	0.00977469236049	0.482	0.606	-0.124
976	"FBgn0026086"	"Adar"	chrX	+	1775649	1775738	1775698	1775738	1773724	1774222	976	169	62	84	10	124	75	0.000857554143816	0.00977469236049	0.622	0.836	-0.214
1529	"FBgn0038197"	"foxo"	chr3R	+	14081306	14081431	14081333	14081431	14081003	14081187	1529	221	39	188	11	102	75	0.000916747078691	0.0103174254558	0.806	0.926	-0.12
1140	"FBgn0052016"	"4E-T"	chr4	-	953512	953899	953512	953806	954019	954226	1140	973	31	611	43	168	75	0.000971031460107	0.0107693318078	0.933	0.864	0.069
1799	"FBgn0266557"	"kis"	chr2L	-	227371	228281	227371	227547	229172	229382	1799	987	0	352	5	809	75	0.000978525489651	0.0107693318078	1.0	0.867	0.133
2284	"FBgn0266717"	"Bruce"	chr3R	-	10315795	10316074	10315795	10316041	10316201	10317548	2284	137	1	126	12	108	75	0.000982082479745	0.0107693318078	0.99	0.879	0.111
1133	"FBgn0039637"	"CG11880"	chr3R	+	29125404	29125737	29125407	29125737	29123800	29124104	1133	261	20	106	0	78	75	0.00104580295859	0.0113708914904	0.926	1.0	-0.074
1453	"FBgn0033212"	"CG1399"	chr2R	-	7677069	7678404	7677069	7677734	7678569	7678626	1453	1615	2	662	8	745	75	0.00109948815374	0.0118456606042	0.988	0.893	0.095
1779	"FBgn0035793"	"CG7546"	chr3L	+	7511969	7512728	7511972	7512728	7511704	7511916	1779	14	2	9	16	78	75	0.00110793396142	0.0118456606042	0.871	0.351	0.52
257	"FBgn0266572"	"ebo"	chrX	-	473763	474218	473763	474200	474309	474506	257	2	69	8	25	93	75	0.00117703312763	0.0124804421715	0.023	0.205	-0.182
2129	"FBgn0028582"	"lqf"	chr3L	+	7535883	7536435	7536003	7536435	7535542	7535644	2129	59	14	18	18	195	75	0.00128048757237	0.0134661111094	0.618	0.278	0.34
227	"FBgn0033010"	"Atf6"	chr2R	+	5148174	5149156	5148200	5149156	5144732	5144858	227	27	333	28	135	101	75	0.00132175619436	0.0137870991656	0.057	0.133	-0.076
1583	"FBgn0032156"	"CG13124"	chr2L	-	9907607	9907855	9907607	9907847	9908424	9908633	1583	32	38	11	47	83	75	0.00133696257258	0.0138332498437	0.432	0.175	0.257
1619	"FBgn0030354"	"Upf1"	chrX	-	11904743	11904976	11904743	11904947	11905034	11905371	1619	55	13	12	14	104	75	0.00147329225615	0.0148945693602	0.753	0.382	0.371
164	"FBgn0031495"	"GABPI"	chr2L	+	3030669	3030947	3030775	3030947	3030538	3030575	164	207	4	70	9	181	75	0.0014992372722	0.0148945693602	0.955	0.763	0.192
1867	"FBgn0036240"	"CG6928"	chr3L	+	12007493	12008051	12007615	12008051	12007220	12007400	1867	0	14	7	7	197	75	0.00147333948037	0.0148945693602	0.0	0.276	-0.276
675	"FBgn0027621"	"Pfrx"	chrX	+	19506292	19509350	19506482	19509350	19505912	19506237	675	27	14	27	1	265	75	0.00150030322512	0.0148945693602	0.353	0.884	-0.531
711	"FBgn0003495"	"spz"	chr3R	-	27066098	27066480	27066098	27066453	27069143	27070070	711	280	0	25	3	102	75	0.00150919253065	0.0148945693602	1.0	0.86	0.14
898	"FBgn0030038"	"CG1440"	chrX	+	8438919	8439758	8439108	8439758	8437056	8437294	898	62	101	66	49	264	75	0.00147495205829	0.0148945693602	0.148	0.277	-0.129
2131	"FBgn0026238"	"gus"	chr2R	-	5120762	5121840	5120762	5121652	5121982	5122247	2131	203	151	53	76	263	75	0.00159857157109	0.0156562391275	0.277	0.166	0.111
1866	"FBgn0037215"	"CG12582"	chr3R	+	4204212	4204572	4204218	4204572	4203781	4204162	1866	331	6	105	10	81	75	0.0016293063866	0.0158363643485	0.981	0.907	0.074
1184	"FBgn0264491"	"how"	chr3R	+	22077283	22079321	22077363	22079321	22074448	22074944	1184	313	2	111	7	155	75	0.0017806142595	0.0171769029695	0.987	0.885	0.102
2052	"FBgn0035283"	"CG12024"	chr3L	+	1857464	1859047	1857509	1859047	1857164	1857403	2052	16	18	17	2	120	75	0.0018023360086	0.0172566947689	0.357	0.842	-0.485
498	"FBgn0031589"	"CG3714"	chr2L	-	4196474	4196814	4196474	4196779	4197146	4197380	498	89	184	94	108	110	75	0.00213430741947	0.0202838253273	0.248	0.372	-0.124
1586	"FBgn0040260"	"Ugt36Bc"	chr2L	+	16799660	16800520	16799680	16800520	16799024	16799133	1586	14	71	23	35	95	75	0.00222044176975	0.0209472558132	0.135	0.342	-0.207
187	"FBgn0010051"	"Itp-r83A"	chr3R	+	5527533	5527919	5527578	5527919	5517116	5517888	187	54	4	20	10	120	75	0.00224136237209	0.0209902768131	0.894	0.556	0.338
197	"FBgn0264270"	"Sxl"	chrX	-	7091673	7092170	7091673	7092122	7098000	7098053	197	293	131	148	35	123	75	0.0023634758984	0.0219734752003	0.577	0.721	-0.144
1195	"FBgn0260794"	"ctrip"	chr3R	-	4795736	4795823	4795736	4795820	4796488	4797697	1195	34	41	60	27	78	75	0.0024974253781	0.0229411883198	0.444	0.681	-0.237
392	"FBgn0039711"	"CG7824"	chr3R	-	29857651	29858718	29857651	29858650	29858774	29858936	392	177	0	28	3	143	75	0.0025033253038	0.0229411883198	1.0	0.83	0.17
2192	"FBgn0264962"	"Inr-a"	chr2R	-	14865507	14866075	14865507	14865733	14867483	14868171	2192	161	14	79	0	417	75	0.00257044182086	0.0233891975614	0.674	1.0	-0.326
944	"FBgn0037755"	"CG12945"	chr3R	-	9790525	9790771	9790525	9790744	9790838	9791221	944	79	2	28	7	102	75	0.00271861871814	0.0245632944745	0.967	0.746	0.221
704	"FBgn0033313"	"Cirl"	chr2R	+	8618518	8618729	8618530	8618729	8618233	8618461	704	60	12	22	17	87	75	0.00278198119252	0.0249600130769	0.812	0.527	0.285
2253	"FBgn0030087"	"CG7766"	chrX	-	9095394	9095825	9095394	9095651	9097354	9097513	2253	80	4	38	11	249	75	0.00280232559358	0.024967942615	0.858	0.51	0.348
381	"FBgn0016038"	"mod(r)"	chrX	+	621841	622146	621852	622146	621529	621797	381	292	27	103	24	86	75	0.00285225521546	0.0252375409754	0.904	0.789	0.115
