ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
686	"FBgn0020660"	"eIF-4B"	chr3L	-	27847424	27847485	27844504	27844604	27856783	27857935	686	844	33	92	69	136	75	0.0	0.0	0.934	0.424	0.51
689	"FBgn0015803"	"RtGEF"	chr2L	+	20356875	20359183	20356561	20356801	20360012	20360433	689	223	114	585	66	2383	75	0.0	0.0	0.058	0.218	-0.16
725	"FBgn0058045"	"CG40045"	chr3L	+	24028810	24028938	24028514	24028723	24035431	24035859	725	109	0	30	188	203	75	0.0	0.0	1.0	0.056	0.944
727	"FBgn0058045"	"CG40045"	chr3L	+	24030754	24030857	24028514	24028723	24035431	24035859	727	4574	0	1378	188	178	75	0.0	0.0	1.0	0.755	0.245
729	"FBgn0058045"	"CG40045"	chr3L	+	24030754	24030854	24028514	24028723	24035431	24035859	729	3706	0	1139	188	175	75	0.0	0.0	1.0	0.722	0.278
813	"FBgn0032988"	"Tif-IA"	chr2L	+	22253745	22253921	22250371	22250853	22257652	22257902	813	1456	31	494	90	251	75	0.0	0.0	0.933	0.621	0.312
843	"FBgn0005672"	"spi"	chr2L	-	19571571	19571767	19567899	19569226	19577185	19577315	843	6415	723	1197	346	271	75	0.0	0.0	0.711	0.489	0.222
89	"FBgn0026401"	"Nipped-B"	chr2R	-	4722146	4722325	4719769	4720210	4726623	4726788	89	2683	0	1612	66	254	75	0.0	0.0	1.0	0.878	0.122
3398	"FBgn0058263"	"MFS17"	chr2R	-	2562626	2562805	2553782	2553877	2565118	2565385	3398	107	262	78	27	254	75	1.11022302463e-16	5.89101417223e-15	0.108	0.46	-0.352
3877	"FBgn0020309"	"crol"	chr2L	-	11806047	11806157	11803784	11803898	11809125	11809438	3877	516	27	106	48	185	75	1.11022302463e-16	5.89101417223e-15	0.886	0.472	0.414
4229	"FBgn0005278"	"Sam-S"	chr2L	+	111906	112019	111004	111117	112689	113369	4229	778	6	213	34	188	75	1.11022302463e-16	5.89101417223e-15	0.981	0.714	0.267
2814	"FBgn0058178"	"CG40178"	chr3L	-	25969229	25969627	25961359	25961540	26013542	26013568	2814	594	7	144	33	473	75	2.22044604925e-16	1.10990122085e-14	0.931	0.409	0.522
2830	"FBgn0058178"	"CG40178"	chr3L	-	25924295	25924456	25843724	25844107	25933195	25933410	2830	564	4	259	42	236	75	2.22044604925e-16	1.10990122085e-14	0.978	0.662	0.316
3332	"FBgn0259214"	"PMCA"	chr4	-	349729	350043	349480	349679	350602	350690	3332	5479	13	1622	41	389	75	2.22044604925e-16	1.10990122085e-14	0.988	0.884	0.104
360	"FBgn0085432"	"pan"	chr4	+	85711	85799	82637	82746	87016	87166	360	278	0	137	35	163	75	2.22044604925e-16	1.10990122085e-14	1.0	0.643	0.357
1964	"FBgn0035715"	"CG10103"	chr3L	-	6754744	6754807	6754016	6754493	6755419	6756158	1964	258	123	74	146	138	75	4.4408920985e-16	2.15727279545e-14	0.533	0.216	0.317
3876	"FBgn0020309"	"crol"	chr2L	-	11806047	11806157	11803784	11803898	11808013	11808972	3876	470	16	95	38	185	75	4.4408920985e-16	2.15727279545e-14	0.923	0.503	0.42
3366	"FBgn0004509"	"Fur1"	chr3R	-	25354947	25356078	25354148	25354315	25356223	25356342	3366	173	115	337	50	1206	75	6.66133814775e-16	3.14725414679e-14	0.086	0.295	-0.209
488	"FBgn0003256"	"rl"	chr2R	+	1076634	1076761	1071974	1072439	1105846	1105981	488	1156	2	341	28	202	75	6.66133814775e-16	3.14725414679e-14	0.995	0.819	0.176
2259	"FBgn0021765"	"scu"	chrX	+	18091554	18091654	18091258	18091390	18091951	18092853	2259	157	466	99	69	175	75	8.881784197e-16	4.13963158047e-14	0.126	0.381	-0.255
2104	"FBgn0016930"	"Dyrk2"	chr2L	-	14217026	14217069	14197656	14197867	14233647	14234108	2104	85	0	43	39	118	75	1.11022302463e-15	5.10554561593e-14	1.0	0.412	0.588
568	"FBgn0039959"	"CG17514"	chr3L	-	27987737	27988702	27967243	27974140	28012380	28012483	568	4686	10	3029	59	1040	75	3.33066907388e-15	1.51151021524e-13	0.971	0.787	0.184
1805	"FBgn0032938"	"CG8671"	chr2L	+	21279883	21280447	21275723	21275806	21281131	21281337	1805	141	182	169	50	639	75	3.5527136788e-15	1.59133889327e-13	0.083	0.284	-0.201
3196	"FBgn0030719"	"eIF5"	chrX	-	15991082	15991382	15989853	15989950	15991821	15991974	3196	2250	3	628	27	375	75	3.66373598126e-15	1.62002889735e-13	0.993	0.823	0.17
1642	"FBgn0261113"	"Xrp1"	chr3R	+	18919422	18919512	18914967	18915925	18925077	18925796	1642	990	0	749	43	165	75	4.77395900589e-15	2.08422590017e-13	1.0	0.888	0.112
3984	"FBgn0036318"	"Wbp2"	chr3L	+	12852426	12852521	12851308	12851722	12852615	12852716	3984	225	162	68	176	170	75	6.19504447741e-14	2.67083855032e-12	0.38	0.146	0.234
2080	"FBgn0014133"	"bif"	chrX	+	11687461	11687635	11681717	11684254	11689200	11689543	2080	1890	3	599	27	249	75	7.42739203474e-14	3.16260186763e-12	0.995	0.87	0.125
191	"FBgn0031474"	"CG2991"	chr2L	+	2859624	2859714	2857163	2857576	2864968	2865418	191	128	59	15	63	165	75	9.54791801178e-14	3.99062978111e-12	0.497	0.098	0.399
68	"FBgn0026401"	"Nipped-B"	chr2R	-	4728432	4728551	4727793	4727953	4728778	4729017	68	721	3	1233	85	194	75	9.60342916301e-14	3.99062978111e-12	0.989	0.849	0.14
3981	"FBgn0036318"	"Wbp2"	chr3L	+	12852426	12852528	12851308	12851722	12852615	12852716	3981	198	162	57	176	177	75	9.83657599818e-14	4.03885126401e-12	0.341	0.121	0.22
2056	"FBgn0263391"	"hts"	chr2R	-	19418556	19418605	19411159	19411271	19424822	19424903	2056	287	0	65	19	124	75	1.10356168648e-13	4.47786383138e-12	1.0	0.674	0.326
2130	"FBgn0004449"	"Ten-m"	chr3L	-	22340461	22340641	22307546	22308191	22406891	22407863	2130	1867	0	819	28	255	75	1.79967152292e-13	7.21751986343e-12	1.0	0.896	0.104
2066	"FBgn0015286"	"Rala"	chrX	-	3707367	3707491	3704983	3706251	3708743	3708918	2066	545	104	76	65	199	75	2.01616501272e-13	7.99281968836e-12	0.664	0.306	0.358
1391	"FBgn0036732"	"Oatp74D"	chr3L	+	17501444	17501478	17488064	17488332	17507624	17509304	1391	232	0	37	16	109	75	2.67230682027e-13	1.04736207081e-11	1.0	0.614	0.386
1962	"FBgn0035715"	"CG10103"	chr3L	-	6755072	6755123	6754016	6754493	6755419	6756158	1962	134	123	34	146	126	75	6.73905375947e-13	2.61157263106e-11	0.393	0.122	0.271
1723	"FBgn0260462"	"CG12163"	chr3R	-	5243837	5244254	5239491	5239619	5251423	5251745	1723	218	387	192	124	492	75	7.97695243193e-13	3.05694543753e-11	0.079	0.191	-0.112
3695	"FBgn0002183"	"dre4"	chr3L	-	1872353	1872470	1871573	1871917	1872581	1872735	3695	172	177	183	51	192	75	9.66449142936e-13	3.66294845493e-11	0.275	0.584	-0.309
3878	"FBgn0020309"	"crol"	chr2L	-	11797828	11798041	11794326	11797741	11798664	11799150	3878	591	25	230	55	288	75	9.83324532911e-13	3.6863981674e-11	0.86	0.521	0.339
2059	"FBgn0263391"	"hts"	chr2R	-	19423593	19423797	19411159	19411271	19424822	19424903	2059	1001	0	277	19	279	75	1.05859765398e-12	3.9259175361e-11	1.0	0.797	0.203
1823	"FBgn0003371"	"sgg"	chrX	+	2634826	2635031	2633951	2634025	2641589	2642093	1823	89	44	156	5	280	75	1.22257759472e-12	4.48581928105e-11	0.351	0.893	-0.542
361	"FBgn0085432"	"pan"	chr4	+	72816	72862	69652	69981	75067	75165	361	178	4	69	32	121	75	1.54776191863e-12	5.61919037616e-11	0.965	0.572	0.393
4170	"FBgn0032196"	"CG5708"	chr2L	-	10225873	10225965	10225503	10225811	10226664	10226808	4170	214	193	52	166	167	75	1.88027371451e-12	6.75527504307e-11	0.332	0.123	0.209
61	"FBgn0026401"	"Nipped-B"	chr2R	-	4698502	4698996	4695461	4695610	4699058	4699151	61	4776	11	3240	54	569	75	2.22755147661e-12	7.92043818848e-11	0.983	0.888	0.095
864	"FBgn0013984"	"InR"	chr3R	-	21587952	21588009	21579469	21580688	21603019	21603573	864	153	0	47	20	132	75	2.99327229669e-12	1.05344858687e-10	1.0	0.572	0.428
70	"FBgn0026401"	"Nipped-B"	chr2R	-	4728432	4728551	4727793	4727953	4728806	4729017	70	776	1	1293	64	194	75	3.83926224146e-12	1.33753691624e-10	0.997	0.886	0.111
3561	"FBgn0015222"	"Fer1HCH"	chr3R	-	30386883	30387409	30386717	30386828	30387463	30387619	3561	110	0	60	28	601	75	5.45052891709e-12	1.8798874235e-10	1.0	0.211	0.789
2048	"FBgn0034858"	"eIF2B-delta"	chr2R	+	23386789	23386827	23386520	23386622	23387006	23387612	2048	93	150	14	145	113	75	6.29019059062e-12	2.14800666802e-10	0.292	0.06	0.232
997	"FBgn0015513"	"mbc"	chr3R	+	23796384	23796498	23795065	23795240	23797098	23799497	997	36	45	128	18	189	75	6.8393068986e-12	2.31262446012e-10	0.241	0.738	-0.497
1151	"FBgn0050020"	"CG30020"	chr2R	+	10888282	10888396	10888075	10888225	10888470	10888821	1151	211	4	51	23	189	75	8.53683790325e-12	2.85859746877e-10	0.954	0.468	0.486
1038	"FBgn0034718"	"wdp"	chr2R	-	22308207	22308256	22298213	22301009	22311695	22311937	1038	326	15	72	31	124	75	1.21292975663e-11	4.01902771022e-10	0.929	0.584	0.345
2368	"FBgn0041789"	"Pax"	chr2L	-	19403998	19404682	19400780	19401372	19409403	19409549	2368	2722	0	914	19	759	75	1.23518972828e-11	4.01902771022e-10	1.0	0.826	0.174
893	"FBgn0266521"	"stai"	chr2L	+	6122697	6122853	6122263	6122410	6122977	6124653	893	1161	15	391	37	231	75	1.23144827668e-11	4.01902771022e-10	0.962	0.774	0.188
4096	"FBgn0028582"	"lqf"	chr3L	+	7536710	7536769	7535542	7535644	7536975	7538279	4096	108	52	1	28	134	75	1.76830772247e-11	5.6999003129e-10	0.538	0.02	0.518
1667	"FBgn0264693"	"ens"	chr3L	-	4130388	4130643	4129650	4129791	4131120	4131236	1667	123	257	113	68	330	75	1.7983059486e-11	5.74292334882e-10	0.098	0.274	-0.176
1638	"FBgn0261113"	"Xrp1"	chr3R	+	18920412	18921319	18914967	18915925	18925077	18925796	1638	14541	0	12096	43	982	75	1.97030169957e-11	6.23446840534e-10	1.0	0.956	0.044
3324	"FBgn0260798"	"Gprk1"	chr2R	-	4336376	4336583	4322775	4322938	4350548	4350767	3324	475	2	189	24	282	75	2.62392330086e-11	8.15307339159e-10	0.984	0.677	0.307
879	"FBgn0040752"	"Prosap"	chr2R	-	14114215	14114296	14091992	14092501	14139788	14140902	879	352	4	76	20	156	75	2.61489718767e-11	8.15307339159e-10	0.977	0.646	0.331
3518	"FBgn0053554"	"Nipped-A"	chr2R	-	5242384	5242582	5241895	5242062	5245951	5246137	3518	1064	6	363	27	273	75	2.91073831704e-11	8.96351469238e-10	0.98	0.787	0.193
3961	"FBgn0010225"	"Gel"	chr3R	+	4236087	4236148	4235216	4235324	4236552	4236804	3961	27	4628	12	624	136	75	4.13288292478e-11	1.26144364669e-09	0.003	0.01	-0.007
2811	"FBgn0058178"	"CG40178"	chr3L	-	26010106	26010354	26008060	26008177	26013542	26013721	2811	49	79	59	10	323	75	5.19574383517e-11	1.57194039364e-09	0.126	0.578	-0.452
3155	"FBgn0010434"	"cora"	chr2R	+	19235120	19235164	19229423	19229653	19235470	19235662	3155	558	0	155	17	119	75	6.37461194941e-11	1.91182927074e-09	1.0	0.852	0.148
1392	"FBgn0014391"	"sun"	chrX	-	15848297	15848347	15847858	15848004	15848885	15849016	1392	16	1318	29	295	125	75	7.3566819303e-11	2.18734448083e-09	0.007	0.056	-0.049
3395	"FBgn0058263"	"MFS17"	chr2R	-	2564443	2564669	2553782	2553877	2565118	2565385	3395	778	262	276	27	301	75	7.61460894338e-11	2.2446825851e-09	0.425	0.718	-0.293
531	"FBgn0037580"	"DppIII"	chr3R	+	8344808	8345023	8344399	8344483	8345092	8345399	531	819	281	185	149	290	75	8.32556246166e-11	2.43346312968e-09	0.43	0.243	0.187
2739	"FBgn0039924"	"PIP4K"	chr4	-	1196319	1196477	1195841	1196091	1196757	1196848	2739	791	35	280	53	233	75	1.61329838377e-10	4.67585388708e-09	0.879	0.63	0.249
2886	"FBgn0263706"	"CG43658"	chrX	-	17488239	17488479	17463875	17464948	17506585	17507089	2886	15	53	34	7	315	75	2.89775758944e-10	8.32863827165e-09	0.063	0.536	-0.473
465	"FBgn0031220"	"CG4822"	chr2L	-	120167	120364	119827	120080	120420	120631	465	1519	721	280	248	272	75	2.96707658443e-10	8.45739433033e-09	0.367	0.237	0.13
1421	"FBgn0003495"	"spz"	chr3R	-	27066607	27066665	27066098	27066480	27069143	27070070	1421	1032	0	38	8	133	75	4.00927180344e-10	1.13344085656e-08	1.0	0.728	0.272
3509	"FBgn0053554"	"Nipped-A"	chr2R	-	5217344	5217435	5204193	5204278	5241895	5242062	3509	440	1	65	12	166	75	4.70893435356e-10	1.32041581995e-08	0.995	0.71	0.285
4159	"FBgn0027932"	"Akap200"	chr2L	+	8428319	8429462	8427614	8428067	8430280	8430977	4159	5676	263	2145	37	1218	75	4.75820716161e-10	1.32347229842e-08	0.571	0.781	-0.21
572	"FBgn0011586"	"e(r)"	chrX	-	8905504	8905588	8904358	8905384	8906108	8906248	572	461	4	72	15	159	75	5.83344816896e-10	1.60956501878e-08	0.982	0.694	0.288
482	"FBgn0003256"	"rl"	chr2R	+	1080330	1080441	1072250	1072439	1113197	1113482	482	512	0	113	13	186	75	6.57940923965e-10	1.80098273552e-08	1.0	0.778	0.222
1243	"FBgn0032694"	"MESR3"	chr2L	+	18631742	18631774	18617255	18617724	18660208	18661776	1243	152	2	12	11	107	75	7.77003128505e-10	2.1101447167e-08	0.982	0.433	0.549
3516	"FBgn0053554"	"Nipped-A"	chr2R	-	5185574	5188356	5184123	5184660	5193556	5193707	3516	17756	0	5169	16	2857	75	8.26210877491e-10	2.22625102849e-08	1.0	0.895	0.105
3103	"FBgn0261988"	"Gprk2"	chr3R	+	31410353	31410401	31405244	31405956	31433458	31433888	3103	151	39	43	56	123	75	1.07427011731e-09	2.87221522062e-08	0.702	0.319	0.383
48	"FBgn0026401"	"Nipped-B"	chr2R	-	4728179	4728351	4728008	4728124	4728432	4728551	48	3611	14	1598	37	247	75	1.19662946219e-09	3.17475001161e-08	0.987	0.929	0.058
1831	"FBgn0024728"	"Slip1"	chr4	+	668419	668574	665950	666932	669129	669884	1831	200	11	73	33	230	75	1.28560839752e-09	3.38478119317e-08	0.856	0.419	0.437
4501	"FBgn0052521"	"CG32521"	chrX	-	21223579	21223647	21211686	21211799	21279181	21279186	4501	171	302	16	127	143	75	1.33769473276e-09	3.49523419189e-08	0.229	0.062	0.167
2824	"FBgn0058178"	"CG40178"	chr3L	-	25977966	25978150	25961359	25961540	26013542	26013721	2824	629	7	335	33	259	75	1.52836809875e-09	3.96341471623e-08	0.963	0.746	0.217
168	"FBgn0003415"	"skd"	chr3L	-	21003735	21004185	21002016	21002197	21004977	21005662	168	58	67	191	54	525	75	1.65332825208e-09	4.25546950853e-08	0.11	0.336	-0.226
2129	"FBgn0004449"	"Ten-m"	chr3L	-	22304245	22304529	22303062	22303608	22307546	22308191	2129	1966	34	700	48	359	75	1.73411740523e-09	4.43034883751e-08	0.924	0.753	0.171
2304	"FBgn0002590"	"RpS5a"	chrX	-	17145015	17145132	17143587	17143771	17146797	17147200	2304	11555	4	4229	48	192	75	1.97085880949e-09	4.9981559073e-08	0.999	0.972	0.027
930	"FBgn0260799"	"p120ctn"	chr2R	+	4606763	4607320	4599268	4600087	4608358	4609492	930	1566	1	836	21	632	75	2.73082823021e-09	6.87490990219e-08	0.995	0.825	0.17
2732	"FBgn0033212"	"CG1399"	chr2R	-	7688195	7688293	7686903	7686954	7698109	7698902	2732	356	1	144	18	173	75	3.43482653431e-09	8.58457733104e-08	0.994	0.776	0.218
337	"FBgn0010247"	"Parp"	chr3R	-	3523413	3523947	3468908	3469478	3584979	3585313	337	4063	6	1365	22	609	75	4.54133763927e-09	1.12683982143e-07	0.988	0.884	0.104
4012	"FBgn0083124"	"Uhg4"	chr2R	+	9095577	9095629	9095272	9095339	9095897	9095958	4012	276	1	71	14	127	75	5.09986619601e-09	1.256388465e-07	0.994	0.75	0.244
1883	"FBgn0005427"	"ewg"	chrX	-	272421	272883	271487	271613	273182	273387	1883	225	56	178	5	537	75	5.80888259716e-09	1.42091036011e-07	0.359	0.833	-0.474
972	"FBgn0041092"	"tai"	chr2L	+	9191614	9191813	9177124	9177630	9233987	9234657	972	545	6	205	24	274	75	5.98491345372e-09	1.45365961281e-07	0.961	0.7	0.261
368	"FBgn0035871"	"BI-1"	chr3L	-	8307592	8307732	8307144	8307380	8307793	8307964	368	35	892	93	768	215	75	6.25985419056e-09	1.50980679044e-07	0.014	0.041	-0.027
2231	"FBgn0004607"	"zfh2"	chr4	+	515581	515631	503850	504138	521472	523104	2231	414	0	146	15	125	75	6.99020619166e-09	1.6742514691e-07	1.0	0.854	0.146
3985	"FBgn0036318"	"Wbp2"	chr3L	+	12852231	12852277	12851308	12851722	12852426	12852521	3985	618	2	82	11	121	75	7.25953164249e-09	1.7267672162e-07	0.995	0.822	0.173
4435	"FBgn0261552"	"ps"	chr3R	+	9444010	9444076	9432028	9432839	9445043	9445187	4435	106	34	17	38	141	75	9.15089726217e-09	2.16174278474e-07	0.624	0.192	0.432
1886	"FBgn0005427"	"ewg"	chrX	-	272457	272883	271487	271613	273182	273392	1886	210	56	161	5	501	75	1.24888651643e-08	2.91574443264e-07	0.36	0.828	-0.468
